Data_Inicial,Data_Final,Data_Medicao,Periodicidade_Medicao,Local_Nome_Estacao,Situacao,Codigo_Estacao,Latitude,Longitude,Altitude,Direcao_Vento_Predominante_Mensal_graus,Evaporacao_Piche_Mensal_mm,Evapotranspiracao_Potencial_BH_Mensal_mm,Evapotranspiracao_Real_BH_Mensal_mm,Insolacao_Total_Mensal_horas,Nebulosidade_Media_Mensal_decimos,Numero_de_dias_com_precip_pluv_mensal,Precipitacao_total_mensal_mm,Pressao_atmosferica_nivel_mar_media_mensal_mB,Pressao_atmosferica_media_mensal_mB,Temperatura_maxima_media_mensal_Celsius,Temperatura_media_compensada_mensal_Celsius,Temperatura_minima_media_mensal_Celsius,Umidade_relativa_ar_media_mensal_percentual,VENTO_velocidade_MAXIMA_mensal_metros_seg,VENTO_velocidade_MEDIA_mensal_metros_seg,Visibilidade_media_mensal_codigo
01/01/2012,14/08/2023,31/01/2012,Mensal,RIO BRANCO,Fechada,82915,-9.95916666,-67.86888888,160.71,0.0,41.3,124.2,124.2,88.9,8.2,25.0,404.4,1010.8,992.8,29.5,25.3,22.4,89.6,4.0,1.0,40.5
01/01/2012,14/08/2023,29/02/2012,Mensal,RIO BRANCO,Fechada,82915,-9.95916666,-67.86888888,160.71,0.0,38.5,,,83.5,8.1,24.0,452.4,1010.7,992.4,29.9,25.1,21.9,88.6,5.0,1.0,42.5
01/01/2012,14/08/2023,31/03/2012,Mensal,RIO BRANCO,Fechada,82915,-9.95916666,-67.86888888,160.71,0.0,49.6,124.3,124.3,153.2,7.8,19.0,316.8,1011.9,993.6,30.9,25.5,22.0,87.4,5.0,1.0,42.5
01/01/2012,14/08/2023,30/04/2012,Mensal,RIO BRANCO,Fechada,82915,-9.95916666,-67.86888888,160.71,0.0,47.8,121.9,121.9,160.1,7.0,17.0,162.5,1011.5,993.3,31.5,25.8,22.4,87.1,5.0,1.1,43.9
01/01/2012,14/08/2023,31/05/2012,Mensal,RIO BRANCO,Fechada,82915,-9.95916666,-67.86888888,160.71,0.0,54.0,110.2,110.2,207.8,5.7,13.0,127.2,1013.0,994.7,31.2,24.9,20.6,85.9,5.0,0.8,45.3
01/01/2012,14/08/2023,30/06/2012,Mensal,RIO BRANCO,Fechada,82915,-9.95916666,-67.86888888,160.71,0.0,52.3,96.3,96.3,206.6,5.3,10.0,182.0,1014.3,996.0,30.4,24.2,19.9,86.2,4.0,1.1,44.0
01/01/2012,14/08/2023,31/07/2012,Mensal,RIO BRANCO,Fechada,82915,-9.95916666,-67.86888888,160.71,0.0,79.9,88.5,85.6,280.5,3.7,3.0,63.1,1014.6,996.2,31.5,23.4,17.7,80.2,5.0,1.0,44.8
01/01/2012,14/08/2023,31/08/2012,Mensal,RIO BRANCO,Fechada,82915,-9.95916666,-67.86888888,160.71,0.0,134.6,105.8,103.4,266.5,3.8,6.0,96.7,1014.0,995.7,33.5,24.7,18.5,75.3,7.0,1.1,46.0
01/01/2012,14/08/2023,30/09/2012,Mensal,RIO BRANCO,Fechada,82915,-9.95916666,-67.86888888,160.71,0.0,118.2,126.8,88.8,223.4,5.2,6.0,51.3,1013.0,994.8,34.4,26.3,21.0,79.1,3.2,0.9,45.0
01/01/2012,14/08/2023,31/10/2012,Mensal,RIO BRANCO,Fechada,82915,-9.95916666,-67.86888888,160.71,0.0,70.4,139.1,139.1,189.8,7.0,16.0,188.3,1010.3,992.5,33.0,26.6,22.3,84.0,5.0,1.4,44.9
