Data_Inicial,Data_Final,Data_Medicao,Periodicidade_Medicao,Local_Nome_Estacao,Situacao,Codigo_Estacao,Latitude,Longitude,Altitude,Direcao_Vento_Predominante_Mensal_graus,Evaporacao_Piche_Mensal_mm,Evapotranspiracao_Potencial_BH_Mensal_mm,Evapotranspiracao_Real_BH_Mensal_mm,Insolacao_Total_Mensal_horas,Nebulosidade_Media_Mensal_decimos,Numero_de_dias_com_precip_pluv_mensal,Precipitacao_total_mensal_mm,Pressao_atmosferica_nivel_mar_media_mensal_mB,Pressao_atmosferica_media_mensal_mB,Temperatura_maxima_media_mensal_Celsius,Temperatura_media_compensada_mensal_Celsius,Temperatura_minima_media_mensal_Celsius,Umidade_relativa_ar_media_mensal_percentual,VENTO_velocidade_MAXIMA_mensal_metros_seg,VENTO_velocidade_MEDIA_mensal_metros_seg,Visibilidade_media_mensal_codigo
01/01/2012,31/10/2024,31/01/2012,Mensal,FLORIANO,Operante,82678,-6.76166666,-43.00333333,126.6,0.0,109.4,158.0,113.1,153.9,7.6,17.0,113.1,1010.8,996.8,33.3,27.2,23.0,76.3,4.3,1.0,34.8
01/01/2012,31/10/2024,29/02/2012,Mensal,FLORIANO,Operante,82678,-6.76166666,-43.00333333,126.6,0.0,106.4,138.3,138.3,153.6,7.9,13.0,146.5,1010.8,996.8,33.1,26.9,22.2,76.5,3.6,0.9,36.2
01/01/2012,31/10/2024,31/03/2012,Mensal,FLORIANO,Operante,82678,-6.76166666,-43.00333333,126.6,0.0,110.2,149.8,149.8,221.9,7.4,14.0,200.6,1011.2,997.2,33.8,27.2,22.7,78.5,2.0,0.7,36.1
01/01/2012,31/10/2024,30/04/2012,Mensal,FLORIANO,Operante,82678,-6.76166666,-43.00333333,126.6,0.0,113.6,159.2,102.6,256.4,6.0,6.0,59.5,1010.7,996.8,34.5,27.9,22.5,74.9,3.0,0.8,35.0
01/01/2012,31/10/2024,31/05/2012,Mensal,FLORIANO,Operante,82678,-6.76166666,-43.00333333,126.6,9.0,231.4,178.2,37.6,271.6,5.2,5.0,17.5,1011.8,997.8,35.9,28.6,22.5,62.4,4.6,1.4,34.5
01/01/2012,31/10/2024,30/06/2012,Mensal,FLORIANO,Operante,82678,-6.76166666,-43.00333333,126.6,14.0,287.7,178.2,40.2,269.9,4.3,5.0,38.0,1013.1,999.1,36.1,28.9,22.9,54.8,4.5,1.4,34.5
01/01/2012,31/10/2024,31/07/2012,Mensal,FLORIANO,Operante,82678,-6.76166666,-43.00333333,126.6,14.0,459.1,204.7,1.1,305.6,3.2,0.0,0.0,1013.0,999.1,36.3,29.7,24.0,41.6,5.3,2.4,34.0
01/01/2012,31/10/2024,31/08/2012,Mensal,FLORIANO,Operante,82678,-6.76166666,-43.00333333,126.6,14.0,479.5,204.5,0.1,329.0,2.0,0.0,0.0,1013.9,1000.0,36.3,29.6,23.8,36.1,5.0,2.3,34.0
01/01/2012,31/10/2024,30/09/2012,Mensal,FLORIANO,Operante,82678,-6.76166666,-43.00333333,126.6,9.0,472.0,245.3,0.0,311.9,2.5,0.0,0.0,1012.5,998.8,38.0,31.3,25.3,35.7,5.3,2.1,35.0
01/01/2012,31/10/2024,31/10/2012,Mensal,FLORIANO,Operante,82678,-6.76166666,-43.00333333,126.6,9.0,489.3,276.7,0.8,317.8,4.0,1.0,0.8,1009.3,995.6,39.0,32.6,26.5,36.6,4.3,2.0,34.0
01/01/2012,31/10/2024,30/11/2012,Mensal,FLORIANO,Operante,82678,-6.76166666,-43.00333333,126.6,36.0,199.7,212.3,74.1,179.8,7.3,14.0,74.1,1009.4,995.6,35.5,29.8,25.3,63.6,3.0,1.1,34.0
01/01/2012,31/10/2024,31/12/2012,Mensal,FLORIANO,Operante,82678,-6.76166666,-43.00333333,126.6,0.0,111.5,181.6,181.6,192.7,7.4,13.0,194.8,1009.6,995.8,33.8,28.3,23.7,72.4,2.6,0.7,34.0
01/01/2012,31/10/2024,31/01/2013,Mensal,FLORIANO,Operante,82678,-6.76166666,-43.00333333,126.6,0.0,86.5,153.7,153.7,147.6,7.6,17.0,355.8,1011.3,997.3,32.6,27.1,23.2,79.7,8.3,0.9,34.0
01/01/2012,31/10/2024,28/02/2013,Mensal,FLORIANO,Operante,82678,-6.76166666,-43.00333333,126.6,0.0,87.0,143.1,143.1,178.1,6.1,11.0,143.7,1010.5,996.6,32.7,27.4,23.3,78.0,2.5,0.6,34.0
01/01/2012,31/10/2024,31/03/2013,Mensal,FLORIANO,Operante,82678,-6.76166666,-43.00333333,126.6,0.0,95.2,158.4,158.4,162.7,7.5,13.0,186.8,1011.2,997.2,33.0,27.5,23.9,80.0,4.1,0.8,34.5
01/01/2012,31/10/2024,30/04/2013,Mensal,FLORIANO,Operante,82678,-6.76166666,-43.00333333,126.6,0.0,96.9,150.8,128.3,221.4,6.1,9.0,75.3,1011.9,997.9,32.8,27.5,23.4,77.9,5.0,1.0,34.0
01/01/2012,31/10/2024,31/05/2013,Mensal,FLORIANO,Operante,82678,-6.76166666,-43.00333333,126.6,14.0,143.4,160.2,55.2,258.3,5.3,4.0,19.8,1012.3,998.4,33.9,27.8,23.2,70.7,4.5,1.3,34.0
01/01/2012,31/10/2024,30/06/2013,Mensal,FLORIANO,Operante,82678,-6.76166666,-43.00333333,126.6,14.0,232.0,160.3,15.1,268.5,4.4,6.0,6.0,1012.9,999.0,35.2,28.1,22.6,58.5,4.8,1.5,34.9
01/01/2012,31/10/2024,31/07/2013,Mensal,FLORIANO,Operante,82678,-6.76166666,-43.00333333,126.6,14.0,310.1,175.2,2.0,284.5,3.8,,0.0,1013.9,1000.0,35.6,28.6,22.4,48.3,4.6,2.0,34.0
01/01/2012,31/10/2024,31/08/2013,Mensal,FLORIANO,Operante,82678,-6.76166666,-43.00333333,126.6,14.0,409.7,217.8,0.4,320.8,2.1,,0.0,1012.4,998.7,36.9,30.1,24.5,42.7,4.8,1.9,34.5
01/01/2012,31/10/2024,30/09/2013,Mensal,FLORIANO,Operante,82678,-6.76166666,-43.00333333,126.6,14.0,439.8,254.2,1.0,317.0,2.7,1.0,1.0,1011.7,997.9,38.3,31.5,25.3,39.5,5.0,2.2,34.0
01/01/2012,31/10/2024,31/10/2013,Mensal,FLORIANO,Operante,82678,-6.76166666,-43.00333333,126.6,14.0,361.7,260.5,19.2,295.5,5.3,4.0,19.2,1010.9,997.2,38.0,31.3,25.5,48.1,4.6,1.7,34.5
01/01/2012,31/10/2024,30/11/2013,Mensal,FLORIANO,Operante,82678,-6.76166666,-43.00333333,126.6,0.0,240.3,206.9,78.2,177.3,7.2,9.0,78.2,1009.5,995.6,35.7,29.6,24.2,59.5,4.1,1.1,34.7
01/01/2012,31/10/2024,31/12/2013,Mensal,FLORIANO,Operante,82678,-6.76166666,-43.00333333,126.6,0.0,132.8,179.1,137.0,187.0,6.8,13.0,137.0,1010.1,996.1,33.3,28.1,23.8,72.8,2.5,0.7,34.0
01/01/2012,31/10/2024,31/01/2014,Mensal,FLORIANO,Operante,82678,-6.76166666,-43.00333333,126.6,0.0,106.1,153.7,135.0,182.6,7.4,1.0,135.0,1011.4,997.4,32.9,27.1,22.7,77.3,2.5,0.9,34.5
01/01/2012,31/10/2024,28/02/2014,Mensal,FLORIANO,Operante,82678,-6.76166666,-43.00333333,126.6,0.0,80.5,126.1,126.1,122.7,7.9,,169.4,1010.8,996.8,31.9,26.8,22.9,81.5,4.1,0.8,34.7
01/01/2012,31/10/2024,31/03/2014,Mensal,FLORIANO,Operante,82678,-6.76166666,-43.00333333,126.6,0.0,68.9,139.7,139.7,170.7,8.0,,166.1,1011.5,997.5,32.1,26.6,22.8,83.6,3.3,0.8,34.0
01/01/2012,31/10/2024,30/04/2014,Mensal,FLORIANO,Operante,82678,-6.76166666,-43.00333333,126.6,0.0,80.5,144.7,115.1,203.1,7.3,,83.1,1011.3,997.6,32.9,27.1,22.9,81.2,3.0,0.9,33.7
01/01/2012,31/10/2024,31/05/2014,Mensal,FLORIANO,Operante,82678,-6.76166666,-43.00333333,126.6,14.0,139.2,155.9,98.8,252.8,5.9,,78.6,1011.8,998.0,33.8,27.6,22.9,70.5,4.6,1.1,35.0
01/01/2012,31/10/2024,30/06/2014,Mensal,FLORIANO,Operante,82678,-6.76166666,-43.00333333,126.6,14.0,262.3,169.1,14.2,289.6,3.0,,0.0,1012.7,998.7,35.5,28.5,22.8,53.8,5.3,2.0,34.5
01/01/2012,31/10/2024,31/07/2014,Mensal,FLORIANO,Operante,82678,-6.76166666,-43.00333333,126.6,14.0,357.8,189.5,2.7,300.8,3.2,,0.0,1014.5,1000.6,35.7,29.1,23.0,43.8,5.0,2.2,34.0
01/01/2012,31/10/2024,31/08/2014,Mensal,FLORIANO,Operante,82678,-6.76166666,-43.00333333,126.6,14.0,427.7,212.4,0.4,326.4,2.4,,0.0,1013.2,999.4,36.8,29.9,24.2,40.1,5.0,2.2,36.6
01/01/2012,31/10/2024,30/09/2014,Mensal,FLORIANO,Operante,82678,-6.76166666,-43.00333333,126.6,9.0,382.6,236.4,14.0,298.5,3.8,,13.9,1011.9,997.9,37.9,31.0,24.9,42.5,5.0,1.8,35.1
01/01/2012,31/10/2024,31/10/2014,Mensal,FLORIANO,Operante,82678,-6.76166666,-43.00333333,126.6,9.0,385.1,251.2,63.0,261.6,6.2,,63.0,1010.7,997.0,37.5,31.1,25.5,46.4,5.5,1.9,34.2
