Data_Inicial,Data_Final,Data_Medicao,Periodicidade_Medicao,Local_Nome_Estacao,Situacao,Codigo_Estacao,Latitude,Longitude,Altitude,Direcao_Vento_Predominante_Mensal_graus,Evaporacao_Piche_Mensal_mm,Evapotranspiracao_Potencial_BH_Mensal_mm,Evapotranspiracao_Real_BH_Mensal_mm,Insolacao_Total_Mensal_horas,Nebulosidade_Media_Mensal_decimos,Numero_de_dias_com_precip_pluv_mensal,Precipitacao_total_mensal_mm,Pressao_atmosferica_nivel_mar_media_mensal_mB,Pressao_atmosferica_media_mensal_mB,Temperatura_maxima_media_mensal_Celsius,Temperatura_media_compensada_mensal_Celsius,Temperatura_minima_media_mensal_Celsius,Umidade_relativa_ar_media_mensal_percentual,VENTO_velocidade_MAXIMA_mensal_metros_seg,VENTO_velocidade_MEDIA_mensal_metros_seg,Visibilidade_media_mensal_codigo
01/01/2012,31/10/2024,31/01/2012,Mensal,PORTO NACIONAL,Operante,83064,-10.71083333,-48.40638888,243.28,0,58.1,174.2,174.2,86.5,8.5,24.0,328.2,1010.2,983.3,30.7,,,85.7,5.8,1.1,55.4
01/01/2012,31/10/2024,29/02/2012,Mensal,PORTO NACIONAL,Operante,83064,-10.71083333,-48.40638888,243.28,0,71.7,160.1,160.1,134.6,7.4,22.0,373.9,1009.5,982.6,31.5,,,82.1,4.0,1.0,56.4
01/01/2012,31/10/2024,31/03/2012,Mensal,PORTO NACIONAL,Operante,83064,-10.71083333,-48.40638888,243.28,0,75.7,167.3,165.0,145.3,6.9,13.0,152.8,1010.0,983.1,32.2,,,82.1,3.0,1.0,58.0
01/01/2012,31/10/2024,30/04/2012,Mensal,PORTO NACIONAL,Operante,83064,-10.71083333,-48.40638888,243.28,0,95.3,157.7,157.3,224.4,3.7,11.0,155.4,1009.6,982.9,34.0,,,76.6,3.0,0.8,55.8
01/01/2012,31/10/2024,31/05/2012,Mensal,PORTO NACIONAL,Operante,83064,-10.71083333,-48.40638888,243.28,0,121.8,159.5,122.5,255.5,3.8,7.0,79.4,1011.0,984.2,,,,72.1,2.5,0.7,58.3
01/01/2012,31/10/2024,30/06/2012,Mensal,PORTO NACIONAL,Operante,83064,-10.71083333,-48.40638888,243.28,0,142.7,152.6,42.3,278.7,1.8,1.0,16.2,1012.0,985.2,,,,66.6,3.2,0.6,59.6
01/01/2012,31/10/2024,31/07/2012,Mensal,PORTO NACIONAL,Operante,83064,-10.71083333,-48.40638888,243.28,0,207.4,158.5,7.1,318.7,0.8,0.0,0.0,1012.0,985.1,,,,55.9,3.8,0.8,60.9
01/01/2012,31/10/2024,31/08/2012,Mensal,PORTO NACIONAL,Operante,83064,-10.71083333,-48.40638888,243.28,0,266.3,161.5,1.5,311.3,0.9,0.0,0.0,1012.9,986.2,,,,42.9,4.0,1.1,60.3
01/01/2012,31/10/2024,30/09/2012,Mensal,PORTO NACIONAL,Operante,83064,-10.71083333,-48.40638888,243.28,0,292.4,160.3,1.6,205.3,2.4,1.0,1.0,1010.9,984.2,,,,45.1,4.0,1.2,43.8
01/01/2012,31/10/2024,31/10/2012,Mensal,PORTO NACIONAL,Operante,83064,-10.71083333,-48.40638888,243.28,0,209.7,169.8,70.7,206.1,4.5,8.0,76.0,1008.3,981.9,,,,58.8,4.4,1.1,45.8
01/01/2012,31/10/2024,30/11/2012,Mensal,PORTO NACIONAL,Operante,83064,-10.71083333,-48.40638888,243.28,36,89.4,167.8,167.8,106.3,8.0,21.0,241.1,1008.5,982.1,,,,78.8,4.0,1.0,52.1
01/01/2012,31/10/2024,31/12/2012,Mensal,PORTO NACIONAL,Operante,83064,-10.71083333,-48.40638888,243.28,0,96.2,175.0,125.4,176.7,6.5,13.0,80.4,1008.1,981.4,,,,74.8,4.4,0.9,59.2
01/01/2012,31/10/2024,31/01/2013,Mensal,PORTO NACIONAL,Operante,83064,-10.71083333,-48.40638888,243.28,0,80.6,174.2,174.2,123.0,6.9,19.0,344.8,1009.9,983.1,,,,81.8,3.6,0.7,55.9
01/01/2012,31/10/2024,28/02/2013,Mensal,PORTO NACIONAL,Operante,83064,-10.71083333,-48.40638888,243.28,0,78.3,154.6,154.6,172.1,7.0,18.0,264.2,1008.8,981.9,,,,79.6,3.6,0.9,57.5
01/01/2012,31/10/2024,31/03/2013,Mensal,PORTO NACIONAL,Operante,83064,-10.71083333,-48.40638888,243.28,0,69.9,167.4,167.4,155.6,6.8,22.0,387.3,1010.1,983.3,,,,83.8,3.8,0.7,56.1
01/01/2012,31/10/2024,30/04/2013,Mensal,PORTO NACIONAL,Operante,83064,-10.71083333,-48.40638888,243.28,0,91.1,157.9,142.5,181.0,4.9,11.0,96.9,1010.5,983.8,,,,79.1,3.0,0.8,55.6
01/01/2012,31/10/2024,31/05/2013,Mensal,PORTO NACIONAL,Operante,83064,-10.71083333,-48.40638888,243.28,0,128.4,159.6,87.8,266.2,2.9,5.0,52.5,1010.8,984.1,,,,71.6,2.7,0.5,59.3
01/01/2012,31/10/2024,30/06/2013,Mensal,PORTO NACIONAL,Operante,83064,-10.71083333,-48.40638888,243.28,0,164.9,141.2,16.5,263.5,2.4,3.0,2.6,1011.5,984.8,34.8,27.3,21.1,64.4,2.2,0.6,62.7
01/01/2012,31/10/2024,31/07/2013,Mensal,PORTO NACIONAL,Operante,83064,-10.71083333,-48.40638888,243.28,0,220.6,154.4,3.6,314.9,1.4,0.0,0.0,1012.4,985.8,35.8,27.7,21.4,56.5,2.4,0.7,63.2
01/01/2012,31/10/2024,31/08/2013,Mensal,PORTO NACIONAL,Operante,83064,-10.71083333,-48.40638888,243.28,0,279.0,172.0,0.8,306.0,2.3,1.0,11.0,1010.8,984.3,37.4,28.6,20.8,47.2,3.2,0.7,63.0
01/01/2012,31/10/2024,30/09/2013,Mensal,PORTO NACIONAL,Operante,83064,-10.71083333,-48.40638888,243.28,0,261.0,210.3,8.6,233.0,3.9,6.0,8.4,1009.5,983.1,38.0,30.3,24.0,49.0,3.6,1.0,60.3
01/01/2012,31/10/2024,31/10/2013,Mensal,PORTO NACIONAL,Operante,83064,-10.71083333,-48.40638888,243.28,0,197.7,190.1,103.5,172.2,6.6,13.0,103.4,1009.2,982.7,35.8,28.9,24.0,62.9,3.2,0.9,50.4
01/01/2012,31/10/2024,30/11/2013,Mensal,PORTO NACIONAL,Operante,83064,-10.71083333,-48.40638888,243.28,18,103.3,147.1,147.1,161.0,7.2,16.0,181.0,1008.4,981.7,33.3,27.0,22.7,76.8,3.0,0.9,53.7
01/01/2012,31/10/2024,31/12/2013,Mensal,PORTO NACIONAL,Operante,83064,-10.71083333,-48.40638888,243.28,0,74.8,135.9,135.9,108.3,8.0,25.0,514.0,1009.1,982.2,30.9,25.9,22.6,84.5,2.6,0.6,54.5
01/01/2012,31/10/2024,31/01/2014,Mensal,PORTO NACIONAL,Operante,83064,-10.71083333,-48.40638888,243.28,0,83.4,135.3,135.3,149.8,7.0,23.0,225.7,1010.2,983.3,31.9,26.1,22.1,81.2,3.8,0.6,57.6
01/01/2012,31/10/2024,28/02/2014,Mensal,PORTO NACIONAL,Operante,83064,-10.71083333,-48.40638888,243.28,0,57.8,112.0,112.0,80.9,8.8,24.0,306.8,1009.4,982.4,30.8,25.7,22.7,84.6,3.4,0.6,56.0
01/01/2012,31/10/2024,31/03/2014,Mensal,PORTO NACIONAL,Operante,83064,-10.71083333,-48.40638888,243.28,0,67.1,111.4,111.4,133.9,7.3,26.0,226.4,1010.1,983.1,31.8,26.3,22.8,83.5,3.5,0.7,54.8
01/01/2012,31/10/2024,30/04/2014,Mensal,PORTO NACIONAL,Operante,83064,-10.71083333,-48.40638888,243.28,0,86.5,140.4,131.8,196.2,5.3,14.0,96.0,1010.5,983.8,32.4,27.1,23.9,78.1,4.6,1.0,59.6
01/01/2012,31/10/2024,31/05/2014,Mensal,PORTO NACIONAL,Operante,83064,-10.71083333,-48.40638888,243.28,0,117.7,159.6,84.8,231.8,3.9,7.0,40.1,1010.6,983.7,,,23.6,72.1,5.7,0.8,61.9
01/01/2012,31/10/2024,30/06/2014,Mensal,PORTO NACIONAL,Operante,83064,-10.71083333,-48.40638888,243.28,0,163.3,152.6,15.2,255.0,1.7,0.0,0.0,1012.0,985.3,,,21.7,62.4,2.5,0.8,63.3
