Data_Inicial,Data_Final,Data_Medicao,Periodicidade_Medicao,Local_Nome_Estacao,Situacao,Codigo_Estacao,Latitude,Longitude,Altitude,Direcao_Vento_Predominante_Mensal_graus,Evaporacao_Piche_Mensal_mm,Evapotranspiracao_Potencial_BH_Mensal_mm,Evapotranspiracao_Real_BH_Mensal_mm,Insolacao_Total_Mensal_horas,Nebulosidade_Media_Mensal_decimos,Numero_de_dias_com_precip_pluv_mensal,Precipitacao_total_mensal_mm,Pressao_atmosferica_nivel_mar_media_mensal_mB,Pressao_atmosferica_media_mensal_mB,Temperatura_maxima_media_mensal_Celsius,Temperatura_media_compensada_mensal_Celsius,Temperatura_minima_media_mensal_Celsius,Umidade_relativa_ar_media_mensal_percentual,VENTO_velocidade_MAXIMA_mensal_metros_seg,VENTO_velocidade_MEDIA_mensal_metros_seg,Visibilidade_media_mensal_codigo
01/01/2012,31/10/2024,31/01/2012,Mensal,POSSE,Operante,83332,-14.08916666,-46.36666666,830.35,0,103.2,138.7,138.7,,8.3,25,373.8,1010.1,920.3,28.2,22.8,19.0,80.4,3.0,0.4,50.6
01/01/2012,31/10/2024,29/02/2012,Mensal,POSSE,Operante,83332,-14.08916666,-46.36666666,830.35,0,172.4,132.6,127.5,,6.4,13,106.1,1009.3,919.8,30.2,24.3,19.9,68.0,3.5,0.9,59.5
01/01/2012,31/10/2024,31/03/2012,Mensal,POSSE,Operante,83332,-14.08916666,-46.36666666,830.35,0,204.6,140.8,106.8,,6.1,14,70.7,1009.1,920.1,31.3,25.2,20.4,66.5,4.3,0.8,60.8
01/01/2012,31/10/2024,30/04/2012,Mensal,POSSE,Operante,83332,-14.08916666,-46.36666666,830.35,0,238.3,133.9,61.5,,4.2,5,39.9,1008.7,920.0,32.2,25.9,21.0,58.4,3.0,0.5,62.3
01/01/2012,31/10/2024,31/05/2012,Mensal,POSSE,Operante,83332,-14.08916666,-46.36666666,830.35,0,215.8,126.1,30.0,,5.5,7,19.7,1012.2,922.2,29.1,23.4,18.8,63.5,5.4,0.7,61.8
01/01/2012,31/10/2024,30/06/2012,Mensal,POSSE,Operante,83332,-14.08916666,-46.36666666,830.35,0,297.6,124.8,3.4,,3.1,0,0.0,1012.6,923.0,30.3,24.3,19.7,52.4,4.7,0.9,63.1
01/01/2012,31/10/2024,31/07/2012,Mensal,POSSE,Operante,83332,-14.08916666,-46.36666666,830.35,0,367.1,126.7,1.0,,2.2,0,0.0,1013.1,923.2,29.7,23.5,18.5,44.3,4.0,1.2,57.0
01/01/2012,31/10/2024,31/08/2012,Mensal,POSSE,Operante,83332,-14.08916666,-46.36666666,830.35,9,409.1,126.8,0.3,,2.4,0,0.0,1014.9,924.5,29.1,23.1,17.6,43.4,4.0,1.7,54.0
01/01/2012,31/10/2024,30/09/2012,Mensal,POSSE,Operante,83332,-14.08916666,-46.36666666,830.35,0,419.2,138.9,6.5,,4.2,1,6.4,1011.0,922.5,33.1,26.8,21.0,38.8,4.0,1.3,50.4
01/01/2012,31/10/2024,31/10/2012,Mensal,POSSE,Operante,83332,-14.08916666,-46.36666666,830.35,0,391.6,149.9,13.6,,5.2,9,13.6,1007.8,919.7,33.5,27.3,21.7,46.1,4.0,0.8,52.6
01/01/2012,31/10/2024,30/11/2012,Mensal,POSSE,Operante,83332,-14.08916666,-46.36666666,830.35,0,116.2,137.8,137.8,,9.2,25,379.8,1008.4,919.0,28.9,23.9,20.2,78.7,2.0,0.3,48.6
01/01/2012,31/10/2024,31/12/2012,Mensal,POSSE,Operante,83332,-14.08916666,-46.36666666,830.35,0,240.8,154.5,154.4,,6.2,12,150.4,1007.1,918.8,32.4,26.4,21.6,61.8,3.0,0.4,59.0
01/01/2012,31/10/2024,31/01/2013,Mensal,POSSE,Operante,83332,-14.08916666,-46.36666666,830.35,0,97.4,141.6,141.6,,8.2,26,301.2,1010.0,920.2,28.0,23.4,20.3,83.0,2.0,0.2,46.8
01/01/2012,31/10/2024,28/02/2013,Mensal,POSSE,Operante,83332,-14.08916666,-46.36666666,830.35,0,179.4,132.9,120.8,,6.6,12,80.0,1008.4,919.6,31.4,25.8,21.4,65.8,3.0,0.5,56.8
