Data_Inicial,Data_Final,Data_Medicao,Periodicidade_Medicao,Local_Nome_Estacao,Situacao,Codigo_Estacao,Latitude,Longitude,Altitude,Direcao_Vento_Predominante_Mensal_graus,Evaporacao_Piche_Mensal_mm,Evapotranspiracao_Potencial_BH_Mensal_mm,Evapotranspiracao_Real_BH_Mensal_mm,Insolacao_Total_Mensal_horas,Nebulosidade_Media_Mensal_decimos,Numero_de_dias_com_precip_pluv_mensal,Precipitacao_total_mensal_mm,Pressao_atmosferica_nivel_mar_media_mensal_mB,Pressao_atmosferica_media_mensal_mB,Temperatura_maxima_media_mensal_Celsius,Temperatura_media_compensada_mensal_Celsius,Temperatura_minima_media_mensal_Celsius,Umidade_relativa_ar_media_mensal_percentual,VENTO_velocidade_MAXIMA_mensal_metros_seg,VENTO_velocidade_MEDIA_mensal_metros_seg,Visibilidade_media_mensal_codigo
01/01/2012,31/08/2019,31/01/2012,Mensal,IAUARETE,Fechada,82067,0.60222222,-69.19277777,107.73,0.0,31.4,130.1,130.1,107.2,7.5,23.0,280.4,,997.7,32.6,26.1,22.0,87.4,4.0,0.7,30.5
01/01/2012,31/08/2019,29/02/2012,Mensal,IAUARETE,Fechada,82067,0.60222222,-69.19277777,107.73,0.0,28.6,121.8,121.8,88.4,7.1,20.0,523.3,,997.1,31.9,26.0,22.0,87.7,4.0,1.0,28.4
01/01/2012,31/08/2019,31/03/2012,Mensal,IAUARETE,Fechada,82067,0.60222222,-69.19277777,107.73,0.0,33.7,128.7,128.7,95.8,7.7,21.0,532.5,,998.1,31.7,25.9,22.0,87.4,2.0,0.8,31.6
01/01/2012,31/08/2019,30/04/2012,Mensal,IAUARETE,Fechada,82067,0.60222222,-69.19277777,107.73,0.0,18.0,128.0,128.0,100.4,7.3,23.0,342.7,,997.7,32.4,26.1,22.1,88.0,4.0,0.9,31.3
01/01/2012,31/08/2019,31/05/2012,Mensal,IAUARETE,Fechada,82067,0.60222222,-69.19277777,107.73,0.0,32.4,124.0,124.0,121.5,7.7,26.0,550.3,,999.0,31.6,25.7,22.0,89.2,3.0,0.9,30.6
01/01/2012,31/08/2019,30/06/2012,Mensal,IAUARETE,Fechada,82067,0.60222222,-69.19277777,107.73,0.0,36.1,126.6,126.6,142.4,7.5,20.0,387.3,,1000.0,32.1,26.0,22.0,86.2,4.0,0.9,32.1
01/01/2012,31/08/2019,31/07/2012,Mensal,IAUARETE,Fechada,82067,0.60222222,-69.19277777,107.73,36.0,35.6,125.7,125.7,92.7,8.3,18.0,208.2,,1000.1,31.0,25.7,22.1,86.2,3.0,1.1,26.7
01/01/2012,31/08/2019,31/08/2012,Mensal,IAUARETE,Fechada,82067,0.60222222,-69.19277777,107.73,0.0,19.2,132.4,132.4,140.4,7.5,18.0,276.6,,999.9,32.9,26.5,21.9,83.0,4.0,0.9,35.6
01/01/2012,31/08/2019,30/09/2012,Mensal,IAUARETE,Fechada,82067,0.60222222,-69.19277777,107.73,36.0,41.8,133.0,133.0,111.2,7.1,15.0,145.7,,999.8,33.2,26.5,21.8,83.9,3.0,1.0,38.4
01/01/2012,31/08/2019,31/10/2012,Mensal,IAUARETE,Fechada,82067,0.60222222,-69.19277777,107.73,0.0,53.8,155.7,152.8,117.6,6.7,14.0,130.5,,997.0,34.3,27.4,22.6,81.9,3.0,1.1,37.8
01/01/2012,31/08/2019,30/11/2012,Mensal,IAUARETE,Fechada,82067,0.60222222,-69.19277777,107.73,0.0,33.6,143.2,143.2,106.1,7.3,16.0,273.0,,996.5,33.8,27.0,22.7,85.4,3.0,0.9,32.1
01/01/2012,31/08/2019,31/12/2012,Mensal,IAUARETE,Fechada,82067,0.60222222,-69.19277777,107.73,0.0,34.8,142.4,142.4,143.3,7.2,21.0,201.4,,996.2,33.2,26.7,22.4,86.1,3.0,1.0,34.5
01/01/2012,31/08/2019,31/01/2013,Mensal,IAUARETE,Fechada,82067,0.60222222,-69.19277777,107.73,0.0,24.5,142.4,142.4,124.4,6.8,20.0,234.8,,997.3,33.0,26.7,22.6,87.2,4.0,1.0,34.7
01/01/2012,31/08/2019,28/02/2013,Mensal,IAUARETE,Fechada,82067,0.60222222,-69.19277777,107.73,0.0,15.6,117.6,117.6,76.2,8.0,25.0,523.7,,997.1,32.4,26.0,22.3,87.8,4.0,1.1,24.8
01/01/2012,31/08/2019,31/03/2013,Mensal,IAUARETE,Fechada,82067,0.60222222,-69.19277777,107.73,0.0,33.6,122.1,122.1,138.7,7.2,19.0,274.1,,997.4,33.1,,,82.5,4.0,1.1,36.5
01/01/2012,31/08/2019,30/04/2013,Mensal,IAUARETE,Fechada,82067,0.60222222,-69.19277777,107.73,0.0,26.1,134.2,134.2,114.7,7.2,19.0,471.8,,998.0,32.0,26.3,22.9,83.9,4.0,1.1,35.1
01/01/2012,31/08/2019,31/05/2013,Mensal,IAUARETE,Fechada,82067,0.60222222,-69.19277777,107.73,0.0,39.4,132.5,132.5,101.1,7.9,8.0,365.8,,998.9,31.0,26.5,23.3,85.8,3.0,1.0,31.2
01/01/2012,31/08/2019,30/06/2013,Mensal,IAUARETE,Fechada,82067,0.60222222,-69.19277777,107.73,0.0,52.6,130.0,130.0,145.7,7.0,,191.3,,999.3,31.2,26.2,22.6,86.7,4.0,0.9,39.3
01/01/2012,31/08/2019,31/07/2013,Mensal,IAUARETE,Fechada,82067,0.60222222,-69.19277777,107.73,0.0,33.7,124.1,124.1,152.7,7.4,,325.6,,1000.6,30.4,25.6,22.0,85.8,4.0,1.1,36.7
01/01/2012,31/08/2019,31/08/2013,Mensal,IAUARETE,Fechada,82067,0.60222222,-69.19277777,107.73,0.0,44.9,130.7,130.7,141.9,6.9,,275.4,,999.2,31.0,26.0,22.4,85.9,4.0,1.1,33.7
01/01/2012,31/08/2019,30/09/2013,Mensal,IAUARETE,Fechada,82067,0.60222222,-69.19277777,107.73,0.0,44.2,129.6,129.6,156.6,7.4,,397.2,,998.6,32.2,26.2,22.1,85.5,4.0,1.2,36.3
01/01/2012,31/08/2019,31/10/2013,Mensal,IAUARETE,Fechada,82067,0.60222222,-69.19277777,107.73,0.0,27.7,144.4,144.4,168.9,6.7,,191.7,,997.6,32.6,26.9,23.0,84.7,4.0,1.0,41.8
01/01/2012,31/08/2019,30/11/2013,Mensal,IAUARETE,Fechada,82067,0.60222222,-69.19277777,107.73,0.0,31.4,129.3,129.3,132.9,7.9,,308.7,,996.2,32.2,26.7,22.9,84.8,3.0,0.9,32.7
01/01/2012,31/08/2019,31/12/2013,Mensal,IAUARETE,Fechada,82067,0.60222222,-69.19277777,107.73,0.0,53.7,146.0,146.0,141.4,6.6,,272.9,,996.8,32.5,26.9,23.1,85.8,3.0,1.2,36.7
01/01/2012,31/08/2019,31/01/2014,Mensal,IAUARETE,Fechada,82067,0.60222222,-69.19277777,107.73,0.0,29.8,137.0,137.0,99.9,7.3,,286.6,,997.4,31.5,26.3,22.8,87.3,4.0,1.2,32.4
01/01/2012,31/08/2019,28/02/2014,Mensal,IAUARETE,Fechada,82067,0.60222222,-69.19277777,107.73,0.0,25.1,120.7,120.7,53.9,8.1,,270.8,,996.8,31.1,26.2,23.0,89.1,3.0,1.0,26.1
01/01/2012,31/08/2019,31/03/2014,Mensal,IAUARETE,Fechada,82067,0.60222222,-69.19277777,107.73,0.0,30.1,146.4,146.4,86.1,7.6,,245.5,,997.2,32.3,26.9,23.2,84.6,3.0,1.2,30.2
01/01/2012,31/08/2019,30/04/2014,Mensal,IAUARETE,Fechada,82067,0.60222222,-69.19277777,107.73,0.0,44.7,140.1,140.1,134.5,7.4,,420.8,,998.0,31.8,26.8,23.0,85.0,3.0,1.0,34.2
01/01/2012,31/08/2019,31/05/2014,Mensal,IAUARETE,Fechada,82067,0.60222222,-69.19277777,107.73,0.0,37.9,141.3,141.3,136.4,7.8,,500.7,,998.6,31.6,26.6,23.1,86.0,3.0,1.1,30.5
01/01/2012,31/08/2019,30/06/2014,Mensal,IAUARETE,Fechada,82067,0.60222222,-69.19277777,107.73,36.0,19.1,133.4,133.4,104.0,7.7,,483.7,,999.6,30.6,26.4,23.1,86.7,3.0,1.1,31.8
01/01/2012,31/08/2019,31/07/2014,Mensal,IAUARETE,Fechada,82067,0.60222222,-69.19277777,107.73,0.0,,129.1,129.1,147.9,6.8,,334.5,,1001.1,30.8,25.9,22.7,86.3,4.1,1.1,95.1
01/01/2012,31/08/2019,31/08/2014,Mensal,IAUARETE,Fechada,82067,0.60222222,-69.19277777,107.73,0.0,,,,76.2,7.5,,178.6,,1000.1,30.7,25.8,22.2,84.5,3.1,1.0,95.3
