Data_Inicial,Data_Final,Data_Medicao,Periodicidade_Medicao,Local_Nome_Estacao,Situacao,Codigo_Estacao,Latitude,Longitude,Altitude,Direcao_Vento_Predominante_Mensal_graus,Evaporacao_Piche_Mensal_mm,Evapotranspiracao_Potencial_BH_Mensal_mm,Evapotranspiracao_Real_BH_Mensal_mm,Insolacao_Total_Mensal_horas,Nebulosidade_Media_Mensal_decimos,Numero_de_dias_com_precip_pluv_mensal,Precipitacao_total_mensal_mm,Pressao_atmosferica_nivel_mar_media_mensal_mB,Pressao_atmosferica_media_mensal_mB,Temperatura_maxima_media_mensal_Celsius,Temperatura_media_compensada_mensal_Celsius,Temperatura_minima_media_mensal_Celsius,Umidade_relativa_ar_media_mensal_percentual,VENTO_velocidade_MAXIMA_mensal_metros_seg,VENTO_velocidade_MEDIA_mensal_metros_seg,Visibilidade_media_mensal_codigo
01/01/2012,31/10/2024,31/01/2012,Mensal,PARANAIBA,Operante,83565,-19.66361111,-51.19138888,429.62,5.0,90.3,129.5,129.5,203.4,7.5,21.0,277.6,1009.7,963.2,30.3,25.0,21.1,77.1,5.0,1.4,43.3
01/01/2012,31/10/2024,29/02/2012,Mensal,PARANAIBA,Operante,83565,-19.66361111,-51.19138888,429.62,5.0,140.5,145.9,120.4,,6.4,10.0,64.8,1009.8,963.9,32.6,26.7,21.8,66.2,3.0,1.1,45.1
01/01/2012,31/10/2024,31/03/2012,Mensal,PARANAIBA,Operante,83565,-19.66361111,-51.19138888,429.62,0.0,125.6,137.2,87.7,272.1,6.1,12.0,64.8,1011.0,964.8,32.1,26.2,21.5,67.9,3.0,0.9,43.9
01/01/2012,31/10/2024,30/04/2012,Mensal,PARANAIBA,Operante,83565,-19.66361111,-51.19138888,429.62,0.0,117.2,117.0,66.0,211.6,5.9,7.0,56.2,1011.2,964.9,31.2,25.5,20.7,71.2,3.0,0.9,43.3
01/01/2012,31/10/2024,31/05/2012,Mensal,PARANAIBA,Operante,83565,-19.66361111,-51.19138888,429.62,0.0,85.1,72.4,52.4,208.9,5.2,8.0,50.0,1015.5,968.3,27.3,21.4,16.2,,3.0,0.7,37.9
01/01/2012,31/10/2024,30/06/2012,Mensal,PARANAIBA,Operante,83565,-19.66361111,-51.19138888,429.62,0.0,84.1,65.8,65.8,181.6,5.2,8.0,149.4,1015.5,968.3,27.1,21.2,15.9,74.5,3.0,0.7,41.8
01/01/2012,31/10/2024,31/07/2012,Mensal,PARANAIBA,Operante,83565,-19.66361111,-51.19138888,429.62,0.0,152.7,60.8,43.2,260.2,2.7,2.0,1.8,1016.6,969.1,28.3,20.5,13.2,,3.0,0.8,39.5
01/01/2012,31/10/2024,31/08/2012,Mensal,PARANAIBA,Operante,83565,-19.66361111,-51.19138888,429.62,5.0,238.0,92.0,31.0,286.7,2.7,0.0,0.0,1016.9,969.9,30.5,23.2,16.0,46.8,4.0,1.5,44.4
01/01/2012,31/10/2024,30/09/2012,Mensal,PARANAIBA,Operante,83565,-19.66361111,-51.19138888,429.62,0.0,227.5,127.5,93.3,257.9,4.1,5.0,86.4,1013.0,966.8,33.7,26.0,19.5,47.8,4.0,1.1,43.3
01/01/2012,31/10/2024,31/10/2012,Mensal,PARANAIBA,Operante,83565,-19.66361111,-51.19138888,429.62,5.0,225.0,168.6,62.3,282.0,5.7,6.0,53.0,1009.1,963.3,35.1,27.9,21.9,53.7,4.0,1.2,43.3
01/01/2012,31/10/2024,30/11/2012,Mensal,PARANAIBA,Operante,83565,-19.66361111,-51.19138888,429.62,0.0,154.6,149.7,149.7,242.5,6.9,13.0,184.8,1007.6,961.7,32.6,26.7,21.9,67.0,4.0,1.1,43.3
01/01/2012,31/10/2024,31/12/2012,Mensal,PARANAIBA,Operante,83565,-19.66361111,-51.19138888,429.62,5.0,115.9,164.2,164.2,219.1,7.4,10.0,171.4,1008.5,962.6,33.4,27.1,22.2,69.1,3.0,0.9,44.4
01/01/2012,31/10/2024,31/01/2013,Mensal,PARANAIBA,Operante,83565,-19.66361111,-51.19138888,429.62,5.0,95.7,141.6,141.6,196.9,8.0,19.0,218.5,1009.2,963.1,31.0,25.8,21.2,76.9,4.0,1.0,43.8
01/01/2012,31/10/2024,28/02/2013,Mensal,PARANAIBA,Operante,83565,-19.66361111,-51.19138888,429.62,5.0,83.8,121.1,121.1,194.0,7.4,14.0,211.8,1010.3,964.0,30.9,25.6,21.7,75.9,3.0,1.0,43.3
01/01/2012,31/10/2024,31/03/2013,Mensal,PARANAIBA,Operante,83565,-19.66361111,-51.19138888,429.62,0.0,96.1,,,217.6,7.1,19.0,194.5,1010.5,964.3,30.9,25.6,21.6,77.0,3.0,0.9,43.3
01/01/2012,31/10/2024,30/04/2013,Mensal,PARANAIBA,Operante,83565,-19.66361111,-51.19138888,429.62,0.0,92.9,94.1,94.1,176.7,6.5,9.0,122.8,1013.1,966.3,29.2,23.4,19.0,74.7,3.0,0.8,43.3
01/01/2012,31/10/2024,31/05/2013,Mensal,PARANAIBA,Operante,83565,-19.66361111,-51.19138888,429.62,0.0,104.9,87.7,60.5,255.5,4.2,4.0,5.0,1013.7,966.9,30.1,23.1,17.1,64.2,3.0,0.8,43.3
01/01/2012,31/10/2024,30/06/2013,Mensal,PARANAIBA,Operante,83565,-19.66361111,-51.19138888,429.62,0.0,95.9,80.9,80.9,203.5,5.0,5.0,83.0,1015.5,968.3,29.3,22.9,18.1,,2.0,0.5,35.9
01/01/2012,31/10/2024,31/07/2013,Mensal,PARANAIBA,Operante,83565,-19.66361111,-51.19138888,429.62,0.0,126.6,59.9,36.8,236.4,2.6,4.0,22.8,1018.2,970.5,27.4,20.2,14.3,,3.0,0.7,37.5
01/01/2012,31/10/2024,31/08/2013,Mensal,PARANAIBA,Operante,83565,-19.66361111,-51.19138888,429.62,5.0,233.9,77.0,17.1,229.5,3.0,1.0,0.4,1015.4,968.4,30.2,21.8,14.1,45.3,3.0,1.2,43.3
01/01/2012,31/10/2024,30/09/2013,Mensal,PARANAIBA,Operante,83565,-19.66361111,-51.19138888,429.62,5.0,241.0,110.1,29.0,240.2,4.9,5.0,20.4,1012.9,966.4,32.4,24.7,18.4,51.2,5.0,1.5,43.3
