Data_Inicial,Data_Final,Data_Medicao,Periodicidade_Medicao,Local_Nome_Estacao,Situacao,Codigo_Estacao,Latitude,Longitude,Altitude,Direcao_Vento_Predominante_Mensal_graus,Evaporacao_Piche_Mensal_mm,Evapotranspiracao_Potencial_BH_Mensal_mm,Evapotranspiracao_Real_BH_Mensal_mm,Insolacao_Total_Mensal_horas,Nebulosidade_Media_Mensal_decimos,Numero_de_dias_com_precip_pluv_mensal,Precipitacao_total_mensal_mm,Pressao_atmosferica_nivel_mar_media_mensal_mB,Pressao_atmosferica_media_mensal_mB,Temperatura_maxima_media_mensal_Celsius,Temperatura_media_compensada_mensal_Celsius,Temperatura_minima_media_mensal_Celsius,Umidade_relativa_ar_media_mensal_percentual,VENTO_velocidade_MAXIMA_mensal_metros_seg,VENTO_velocidade_MEDIA_mensal_metros_seg,Visibilidade_media_mensal_codigo
01/01/2012,02/03/2023,31/01/2012,Mensal,JACOBINA,Fechada,83186,-11.17277777,-40.53416666,486.37,14.0,333.6,145.5,5.8,246.8,6.6,3.0,5.5,1010.0,957.5,32.9,26.5,20.4,53.1,8.3,4.2,66.2
01/01/2012,02/03/2023,29/02/2012,Mensal,JACOBINA,Fechada,83186,-11.17277777,-40.53416666,486.37,14.0,272.8,126.5,87.5,221.8,7.5,10.0,87.5,1010.1,957.6,32.0,25.8,20.2,58.4,10.8,4.3,61.7
01/01/2012,02/03/2023,31/03/2012,Mensal,JACOBINA,Fechada,83186,-11.17277777,-40.53416666,486.37,14.0,376.0,142.6,9.7,270.8,4.8,2.0,9.7,1010.0,957.7,33.1,26.7,20.3,51.3,9.6,4.5,69.6
01/01/2012,02/03/2023,30/04/2012,Mensal,JACOBINA,Fechada,83186,-11.17277777,-40.53416666,486.37,14.0,296.6,122.9,4.3,240.9,4.8,3.0,4.3,1010.6,958.1,31.7,25.8,19.9,55.8,9.6,4.0,71.5
01/01/2012,02/03/2023,31/05/2012,Mensal,JACOBINA,Fechada,83186,-11.17277777,-40.53416666,486.37,14.0,225.5,100.8,19.0,181.8,6.1,10.0,19.0,1013.0,960.0,29.1,24.0,19.3,68.3,7.2,3.2,67.9
01/01/2012,02/03/2023,30/06/2012,Mensal,JACOBINA,Fechada,83186,-11.17277777,-40.53416666,486.37,14.0,216.2,87.4,19.9,178.7,6.0,5.0,19.9,1014.7,961.5,28.1,23.2,18.5,68.3,8.1,3.5,67.7
01/01/2012,02/03/2023,31/07/2012,Mensal,JACOBINA,Fechada,83186,-11.17277777,-40.53416666,486.37,14.0,197.3,77.9,20.4,180.4,6.1,10.0,20.4,1015.6,962.1,26.7,22.0,17.4,71.8,8.0,3.9,65.7
01/01/2012,02/03/2023,31/08/2012,Mensal,JACOBINA,Fechada,83186,-11.17277777,-40.53416666,486.37,14.0,227.5,73.3,41.2,210.6,6.2,17.0,41.2,1017.2,963.4,26.6,21.4,16.7,69.6,8.3,4.6,64.3
01/01/2012,02/03/2023,30/09/2012,Mensal,JACOBINA,Fechada,83186,-11.17277777,-40.53416666,486.37,14.0,284.4,100.2,3.0,224.2,5.9,1.0,3.0,1015.2,962.0,29.6,23.9,18.1,58.8,9.8,4.4,67.9
01/01/2012,02/03/2023,31/10/2012,Mensal,JACOBINA,Fechada,83186,-11.17277777,-40.53416666,486.37,14.0,335.3,122.5,0.0,256.9,5.1,0.0,0.0,1011.9,959.1,31.6,25.1,18.8,53.4,10.0,4.9,68.9
