Data_Inicial,Data_Final,Data_Medicao,Periodicidade_Medicao,Local_Nome_Estacao,Situacao,Codigo_Estacao,Latitude,Longitude,Altitude,Direcao_Vento_Predominante_Mensal_graus,Evaporacao_Piche_Mensal_mm,Evapotranspiracao_Potencial_BH_Mensal_mm,Evapotranspiracao_Real_BH_Mensal_mm,Insolacao_Total_Mensal_horas,Nebulosidade_Media_Mensal_decimos,Numero_de_dias_com_precip_pluv_mensal,Precipitacao_total_mensal_mm,Pressao_atmosferica_nivel_mar_media_mensal_mB,Pressao_atmosferica_media_mensal_mB,Temperatura_maxima_media_mensal_Celsius,Temperatura_media_compensada_mensal_Celsius,Temperatura_minima_media_mensal_Celsius,Umidade_relativa_ar_media_mensal_percentual,VENTO_velocidade_MAXIMA_mensal_metros_seg,VENTO_velocidade_MEDIA_mensal_metros_seg,Visibilidade_media_mensal_codigo
01/01/2012,24/07/2021,31/01/2012,Mensal,CURITIBA,Fechada,83842,-25.4486111,-49.23055554,923.5,14.0,74.7,99.7,99.7,199.2,7.1,18.0,121.0,1012.7,910.8,26.3,20.4,16.7,79.0,6.1,2.6,56.7
01/01/2012,24/07/2021,29/02/2012,Mensal,CURITIBA,Fechada,83842,-25.4486111,-49.23055554,923.5,9.0,74.8,103.2,103.2,176.2,7.3,17.0,198.8,1013.4,911.7,28.7,22.2,18.4,78.3,5.0,2.1,54.4
01/01/2012,24/07/2021,31/03/2012,Mensal,CURITIBA,Fechada,83842,-25.4486111,-49.23055554,923.5,14.0,99.0,88.1,81.0,233.3,5.5,8.0,48.0,1014.8,912.6,27.0,20.1,15.6,75.7,5.6,2.2,56.2
01/01/2012,24/07/2021,30/04/2012,Mensal,CURITIBA,Fechada,83842,-25.4486111,-49.23055554,923.5,14.0,61.7,68.0,68.0,160.2,7.3,12.0,182.9,1015.2,912.6,24.0,18.3,15.2,82.0,5.6,2.2,53.9
01/01/2012,24/07/2021,31/05/2012,Mensal,CURITIBA,Fechada,83842,-25.4486111,-49.23055554,923.5,9.0,45.6,48.4,48.4,134.1,7.2,15.0,61.8,1019.4,915.8,20.3,15.2,11.9,85.6,6.3,2.1,52.3
01/01/2012,24/07/2021,30/06/2012,Mensal,CURITIBA,Fechada,83842,-25.4486111,-49.23055554,923.5,5.0,31.6,39.4,39.4,93.6,7.3,22.0,225.5,1018.8,914.9,18.3,14.0,11.2,88.3,8.0,1.9,48.1
01/01/2012,24/07/2021,31/07/2012,Mensal,CURITIBA,Fechada,83842,-25.4486111,-49.23055554,923.5,32.0,64.7,39.8,39.8,150.7,6.8,17.0,108.9,1019.1,915.1,19.6,13.6,9.1,81.0,6.3,2.2,51.2
01/01/2012,24/07/2021,31/08/2012,Mensal,CURITIBA,Fechada,83842,-25.4486111,-49.23055554,923.5,5.0,73.3,51.1,49.3,234.7,5.1,7.0,31.5,1022.3,918.5,23.4,15.9,11.3,77.9,4.6,2.2,51.2
01/01/2012,24/07/2021,30/09/2012,Mensal,CURITIBA,Fechada,83842,-25.4486111,-49.23055554,923.5,9.0,84.8,61.3,61.3,176.2,6.7,1.0,62.8,1018.5,915.4,24.1,16.8,12.2,75.9,6.1,2.5,52.1
01/01/2012,24/07/2021,31/10/2012,Mensal,CURITIBA,Fechada,83842,-25.4486111,-49.23055554,923.5,9.0,79.6,84.5,84.5,155.3,7.6,14.0,160.1,1014.5,912.2,25.7,19.2,14.9,76.8,8.3,2.5,53.7
