Data_Inicial,Data_Final,Data_Medicao,Periodicidade_Medicao,Local_Nome_Estacao,Situacao,Codigo_Estacao,Latitude,Longitude,Altitude,Direcao_Vento_Predominante_Mensal_graus,Evaporacao_Piche_Mensal_mm,Evapotranspiracao_Potencial_BH_Mensal_mm,Evapotranspiracao_Real_BH_Mensal_mm,Insolacao_Total_Mensal_horas,Nebulosidade_Media_Mensal_decimos,Numero_de_dias_com_precip_pluv_mensal,Precipitacao_total_mensal_mm,Pressao_atmosferica_nivel_mar_media_mensal_mB,Pressao_atmosferica_media_mensal_mB,Temperatura_maxima_media_mensal_Celsius,Temperatura_media_compensada_mensal_Celsius,Temperatura_minima_media_mensal_Celsius,Umidade_relativa_ar_media_mensal_percentual,VENTO_velocidade_MAXIMA_mensal_metros_seg,VENTO_velocidade_MEDIA_mensal_metros_seg,Visibilidade_media_mensal_codigo
01/01/2012,31/10/2024,31/01/2012,Mensal,SAO GABRIEL DA CACHOEIRA(UAUPES),Operante,82106,-0.12527777,-67.06111111,79.71,0.0,32.7,130.3,130.3,122.9,8.5,25.0,368.0,,,33.0,26.1,23.0,88.4,3.0,1.4,55.7
01/01/2012,31/10/2024,29/02/2012,Mensal,SAO GABRIEL DA CACHOEIRA(UAUPES),Operante,82106,-0.12527777,-67.06111111,79.71,9.0,33.3,112.5,112.5,119.2,9.2,23.0,393.1,,,32.3,25.4,22.5,90.7,3.0,1.9,51.8
01/01/2012,31/10/2024,31/03/2012,Mensal,SAO GABRIEL DA CACHOEIRA(UAUPES),Operante,82106,-0.12527777,-67.06111111,79.71,9.0,46.8,125.2,125.2,129.7,8.6,22.0,511.8,,,32.7,25.8,22.6,88.7,3.0,2.0,53.3
01/01/2012,31/10/2024,30/04/2012,Mensal,SAO GABRIEL DA CACHOEIRA(UAUPES),Operante,82106,-0.12527777,-67.06111111,79.71,5.0,49.1,124.4,124.4,129.2,7.7,22.0,264.2,,,33.4,26.0,22.8,88.2,3.0,1.8,59.1
01/01/2012,31/10/2024,31/05/2012,Mensal,SAO GABRIEL DA CACHOEIRA(UAUPES),Operante,82106,-0.12527777,-67.06111111,79.71,5.0,44.9,128.5,128.5,118.9,7.8,22.0,336.7,,,33.2,25.9,22.9,89.2,3.0,1.8,57.2
01/01/2012,31/10/2024,30/06/2012,Mensal,SAO GABRIEL DA CACHOEIRA(UAUPES),Operante,82106,-0.12527777,-67.06111111,79.71,9.0,47.1,122.7,122.7,127.7,7.8,21.0,188.5,,,33.0,25.8,22.6,88.1,3.0,1.7,58.9
01/01/2012,31/10/2024,31/07/2012,Mensal,SAO GABRIEL DA CACHOEIRA(UAUPES),Operante,82106,-0.12527777,-67.06111111,79.71,9.0,45.6,121.8,121.8,137.4,7.8,21.0,293.8,,,32.1,25.3,22.4,90.5,3.0,1.9,56.6
01/01/2012,31/10/2024,31/08/2012,Mensal,SAO GABRIEL DA CACHOEIRA(UAUPES),Operante,82106,-0.12527777,-67.06111111,79.71,9.0,42.7,125.1,125.1,176.9,7.7,15.0,155.8,,,33.2,25.7,22.3,91.1,3.0,1.7,54.2
01/01/2012,31/10/2024,30/09/2012,Mensal,SAO GABRIEL DA CACHOEIRA(UAUPES),Operante,82106,-0.12527777,-67.06111111,79.71,5.0,60.5,131.1,131.1,208.7,7.1,16.0,259.8,,,34.8,26.3,22.5,90.1,3.0,1.7,53.8
01/01/2012,31/10/2024,31/10/2012,Mensal,SAO GABRIEL DA CACHOEIRA(UAUPES),Operante,82106,-0.12527777,-67.06111111,79.71,5.0,63.2,142.7,134.0,187.7,6.9,11.0,97.8,,,35.2,26.8,22.8,87.4,3.0,1.5,60.1
01/01/2012,31/10/2024,30/11/2012,Mensal,SAO GABRIEL DA CACHOEIRA(UAUPES),Operante,82106,-0.12527777,-67.06111111,79.71,0.0,71.9,154.8,142.4,208.5,7.6,16.0,126.8,,,36.5,27.6,23.5,83.5,5.0,1.7,61.0
