Data_Inicial,Data_Final,Data_Medicao,Periodicidade_Medicao,Local_Nome_Estacao,Situacao,Codigo_Estacao,Latitude,Longitude,Altitude,Direcao_Vento_Predominante_Mensal_graus,Evaporacao_Piche_Mensal_mm,Evapotranspiracao_Potencial_BH_Mensal_mm,Evapotranspiracao_Real_BH_Mensal_mm,Insolacao_Total_Mensal_horas,Nebulosidade_Media_Mensal_decimos,Numero_de_dias_com_precip_pluv_mensal,Precipitacao_total_mensal_mm,Pressao_atmosferica_nivel_mar_media_mensal_mB,Pressao_atmosferica_media_mensal_mB,Temperatura_maxima_media_mensal_Celsius,Temperatura_media_compensada_mensal_Celsius,Temperatura_minima_media_mensal_Celsius,Umidade_relativa_ar_media_mensal_percentual,VENTO_velocidade_MAXIMA_mensal_metros_seg,VENTO_velocidade_MEDIA_mensal_metros_seg,Visibilidade_media_mensal_codigo
01/01/2012,29/01/2016,31/01/2012,Mensal,PARINTINS,Desativada,82240,-2.62999999,-56.72999999,29.0,0,52.7,161.3,161.3,100.4,6.8,26.0,381.3,,,30.4,26.6,24.0,84.3,0.0,0.0,44.2
01/01/2012,29/01/2016,29/02/2012,Mensal,PARINTINS,Desativada,82240,-2.62999999,-56.72999999,29.0,0,50.6,125.9,125.9,90.4,6.1,24.0,470.4,,,30.0,26.4,24.0,84.1,0.0,0.0,45.8
01/01/2012,29/01/2016,31/03/2012,Mensal,PARINTINS,Desativada,82240,-2.62999999,-56.72999999,29.0,0,58.8,142.0,142.0,116.8,6.8,24.0,306.0,,,30.6,26.8,24.3,84.2,0.0,0.0,46.8
01/01/2012,29/01/2016,30/04/2012,Mensal,PARINTINS,Desativada,82240,-2.62999999,-56.72999999,29.0,0,57.7,130.6,130.6,154.6,6.2,24.0,177.0,,,31.4,27.5,25.0,83.8,0.0,0.0,48.3
01/01/2012,29/01/2016,31/05/2012,Mensal,PARINTINS,Desativada,82240,-2.62999999,-56.72999999,29.0,0,64.3,153.4,153.4,196.8,5.2,19.0,295.4,,,31.4,27.5,24.6,83.1,0.0,0.0,47.6
01/01/2012,29/01/2016,30/06/2012,Mensal,PARINTINS,Desativada,82240,-2.62999999,-56.72999999,29.0,0,75.7,156.8,156.8,229.1,4.1,17.0,175.3,,,32.2,27.8,24.7,79.9,0.0,0.0,48.3
01/01/2012,29/01/2016,31/07/2012,Mensal,PARINTINS,Desativada,82240,-2.62999999,-56.72999999,29.0,0,70.3,155.4,155.4,203.6,5.1,21.0,232.9,,,31.5,27.5,24.6,81.5,0.0,0.0,48.5
01/01/2012,29/01/2016,31/08/2012,Mensal,PARINTINS,Desativada,82240,-2.62999999,-56.72999999,29.0,0,98.9,187.6,154.8,273.8,3.0,7.0,90.9,,,33.5,28.8,25.3,73.3,0.0,0.0,47.5
01/01/2012,29/01/2016,30/09/2012,Mensal,PARINTINS,Desativada,82240,-2.62999999,-56.72999999,29.0,0,123.2,206.5,80.8,254.5,3.1,1.0,49.7,,,34.4,29.6,26.0,69.4,0.0,0.0,38.1
01/01/2012,29/01/2016,31/10/2012,Mensal,PARINTINS,Desativada,82240,-2.62999999,-56.72999999,29.0,0,124.4,206.1,60.8,241.6,3.7,5.0,54.4,,,34.5,29.5,25.4,69.2,0.0,0.0,33.7
