Data_Inicial,Data_Final,Data_Medicao,Periodicidade_Medicao,Local_Nome_Estacao,Situacao,Codigo_Estacao,Latitude,Longitude,Altitude,Direcao_Vento_Predominante_Mensal_graus,Evaporacao_Piche_Mensal_mm,Evapotranspiracao_Potencial_BH_Mensal_mm,Evapotranspiracao_Real_BH_Mensal_mm,Insolacao_Total_Mensal_horas,Nebulosidade_Media_Mensal_decimos,Numero_de_dias_com_precip_pluv_mensal,Precipitacao_total_mensal_mm,Pressao_atmosferica_nivel_mar_media_mensal_mB,Pressao_atmosferica_media_mensal_mB,Temperatura_maxima_media_mensal_Celsius,Temperatura_media_compensada_mensal_Celsius,Temperatura_minima_media_mensal_Celsius,Umidade_relativa_ar_media_mensal_percentual,VENTO_velocidade_MAXIMA_mensal_metros_seg,VENTO_velocidade_MEDIA_mensal_metros_seg,Visibilidade_media_mensal_codigo
01/01/2012,31/10/2024,31/01/2012,Mensal,LONDRINA,Operante,83766,-23.32555554,-51.14166666,566.0,0.0,97.4,117.2,117.2,225.8,6.7,20.0,263.2,1011.2,947.2,29.5,23.5,19.0,77.4,3.0,1.0,57.7
01/01/2012,31/10/2024,29/02/2012,Mensal,LONDRINA,Operante,83766,-23.32555554,-51.14166666,566.0,0.0,114.7,132.1,109.9,234.8,5.9,10.0,57.2,1011.7,948.2,33.1,25.9,20.7,68.6,3.0,0.7,60.0
01/01/2012,31/10/2024,31/03/2012,Mensal,LONDRINA,Operante,83766,-23.32555554,-51.14166666,566.0,0.0,121.7,115.8,108.3,250.3,4.4,8.0,102.4,1013.3,949.3,31.9,24.2,18.6,66.2,3.0,0.8,59.7
01/01/2012,31/10/2024,30/04/2012,Mensal,LONDRINA,Operante,83766,-23.32555554,-51.14166666,566.0,0.0,91.8,86.5,86.5,214.0,5.2,10.0,168.4,1013.9,949.3,29.1,22.2,17.4,75.4,3.0,0.7,59.3
01/01/2012,31/10/2024,31/05/2012,Mensal,LONDRINA,Operante,83766,-23.32555554,-51.14166666,566.0,0.0,75.2,55.2,55.2,208.7,4.5,4.0,78.4,1018.4,952.7,24.9,18.5,13.6,80.3,3.0,0.7,56.5
01/01/2012,31/10/2024,30/06/2012,Mensal,LONDRINA,Operante,83766,-23.32555554,-51.14166666,566.0,0.0,53.2,44.5,44.5,135.1,6.4,14.0,428.4,1018.3,952.4,23.0,17.3,13.3,91.1,3.0,0.5,53.3
01/01/2012,31/10/2024,31/07/2012,Mensal,LONDRINA,Operante,83766,-23.32555554,-51.14166666,566.0,0.0,83.1,45.9,45.7,208.5,4.8,5.0,39.6,1019.2,953.1,24.7,17.2,11.5,74.1,3.0,0.8,56.9
01/01/2012,31/10/2024,31/08/2012,Mensal,LONDRINA,Operante,83766,-23.32555554,-51.14166666,566.0,0.0,115.9,73.7,49.6,282.9,3.3,1.0,1.2,1020.5,955.1,28.9,20.7,14.4,60.2,3.0,0.7,56.3
01/01/2012,31/10/2024,30/09/2012,Mensal,LONDRINA,Operante,83766,-23.32555554,-51.14166666,566.0,0.0,119.3,89.8,79.7,259.7,3.9,7.0,72.4,1016.6,951.7,31.0,22.3,15.3,57.6,5.0,1.1,55.8
01/01/2012,31/10/2024,31/10/2012,Mensal,LONDRINA,Operante,83766,-23.32555554,-51.14166666,566.0,0.0,122.8,125.4,95.1,213.5,6.4,8.0,81.5,1012.1,948.3,32.3,24.7,18.9,63.1,3.0,1.0,57.6
01/01/2012,31/10/2024,30/11/2012,Mensal,LONDRINA,Operante,83766,-23.32555554,-51.14166666,566.0,14.0,113.5,112.2,108.6,207.1,6.2,14.0,107.4,1010.9,947.1,31.0,24.3,19.2,67.0,3.0,0.7,58.9
01/01/2012,31/10/2024,31/12/2012,Mensal,LONDRINA,Operante,83766,-23.32555554,-51.14166666,566.0,0.0,105.1,150.9,150.9,192.2,7.2,15.0,241.8,1010.3,947.0,32.4,26.1,21.6,73.0,3.0,0.7,59.5
01/01/2012,31/10/2024,31/01/2013,Mensal,LONDRINA,Operante,83766,-23.32555554,-51.14166666,566.0,14.0,91.7,124.2,124.2,208.7,6.5,11.0,203.3,1012.1,948.2,30.2,24.1,19.2,74.5,3.0,0.7,59.2
01/01/2012,31/10/2024,28/02/2013,Mensal,LONDRINA,Operante,83766,-23.32555554,-51.14166666,566.0,0.0,73.3,108.0,108.0,162.7,7.3,18.0,246.6,1012.7,948.7,30.5,24.0,19.9,79.1,3.0,0.5,58.9
01/01/2012,31/10/2024,31/03/2013,Mensal,LONDRINA,Operante,83766,-23.32555554,-51.14166666,566.0,0.0,89.0,105.3,105.3,168.5,7.0,15.0,166.1,1013.4,949.2,29.5,23.3,19.1,78.2,3.0,0.9,58.4
01/01/2012,31/10/2024,30/04/2013,Mensal,LONDRINA,Operante,83766,-23.32555554,-51.14166666,566.0,0.0,85.1,79.7,79.7,219.1,5.1,8.0,160.5,1015.8,951.0,28.0,21.5,16.4,76.6,3.0,0.7,55.0
01/01/2012,31/10/2024,31/05/2013,Mensal,LONDRINA,Operante,83766,-23.32555554,-51.14166666,566.0,0.0,86.1,63.9,63.9,181.2,5.4,12.0,159.3,1016.9,951.6,26.0,19.7,14.8,77.9,3.0,0.4,53.5
01/01/2012,31/10/2024,30/06/2013,Mensal,LONDRINA,Operante,83766,-23.32555554,-51.14166666,566.0,0.0,55.3,48.1,48.1,134.2,6.6,16.0,257.2,1018.2,952.4,23.2,17.9,14.2,88.4,3.0,0.3,51.8
01/01/2012,31/10/2024,31/07/2013,Mensal,LONDRINA,Operante,83766,-23.32555554,-51.14166666,566.0,0.0,86.0,42.8,42.8,231.4,3.6,5.0,51.0,1020.7,954.3,24.2,16.6,11.2,78.0,3.0,0.8,55.5
01/01/2012,31/10/2024,31/08/2013,Mensal,LONDRINA,Operante,83766,-23.32555554,-51.14166666,566.0,0.0,118.3,56.0,42.9,245.6,3.8,,0.0,1018.8,952.9,27.4,18.4,11.5,63.2,3.0,1.0,56.9
01/01/2012,31/10/2024,30/09/2013,Mensal,LONDRINA,Operante,83766,-23.32555554,-51.14166666,566.0,0.0,110.6,79.8,79.8,206.0,5.2,9.0,101.2,1016.1,950.9,28.9,21.2,14.9,64.6,5.3,1.1,56.9
01/01/2012,31/10/2024,31/10/2013,Mensal,LONDRINA,Operante,83766,-23.32555554,-51.14166666,566.0,0.0,99.7,97.0,97.0,197.5,6.6,10.0,202.0,1014.4,949.8,29.2,22.2,16.7,67.4,3.0,1.0,57.1
01/01/2012,31/10/2024,30/11/2013,Mensal,LONDRINA,Operante,83766,-23.32555554,-51.14166666,566.0,14.0,95.8,117.7,115.2,216.0,6.2,12.0,94.0,1012.0,948.0,30.8,23.9,18.8,68.9,3.0,1.3,58.9
01/01/2012,31/10/2024,31/12/2013,Mensal,LONDRINA,Operante,83766,-23.32555554,-51.14166666,566.0,14.0,101.1,141.7,138.3,228.6,6.4,10.0,128.6,1009.8,946.3,32.1,25.5,20.2,69.8,3.0,0.9,59.7
