Data_Inicial,Data_Final,Data_Medicao,Periodicidade_Medicao,Local_Nome_Estacao,Situacao,Codigo_Estacao,Latitude,Longitude,Altitude,Direcao_Vento_Predominante_Mensal_graus,Evaporacao_Piche_Mensal_mm,Evapotranspiracao_Potencial_BH_Mensal_mm,Evapotranspiracao_Real_BH_Mensal_mm,Insolacao_Total_Mensal_horas,Nebulosidade_Media_Mensal_decimos,Numero_de_dias_com_precip_pluv_mensal,Precipitacao_total_mensal_mm,Pressao_atmosferica_nivel_mar_media_mensal_mB,Pressao_atmosferica_media_mensal_mB,Temperatura_maxima_media_mensal_Celsius,Temperatura_media_compensada_mensal_Celsius,Temperatura_minima_media_mensal_Celsius,Umidade_relativa_ar_media_mensal_percentual,VENTO_velocidade_MAXIMA_mensal_metros_seg,VENTO_velocidade_MEDIA_mensal_metros_seg,Visibilidade_media_mensal_codigo
01/01/2012,31/10/2024,31/01/2012,Mensal,FORTALEZA,Operante,82397,-3.81527777,-38.53777777,29.89,9.0,,150.6,28.4,268.8,6.0,12.0,48.2,1011.8,1008.7,31.7,27.7,25.0,75.3,6.6,3.0,49.9
01/01/2012,31/10/2024,29/02/2012,Mensal,FORTALEZA,Operante,82397,-3.81527777,-38.53777777,29.89,9.0,,117.6,117.6,193.0,6.7,20.0,210.0,1011.3,1008.2,30.9,26.8,23.8,80.8,6.0,2.4,48.9
01/01/2012,31/10/2024,31/03/2012,Mensal,FORTALEZA,Operante,82397,-3.81527777,-38.53777777,29.89,9.0,,129.7,129.7,206.3,6.7,23.0,302.4,1011.9,1008.8,30.6,26.9,23.8,81.7,5.0,2.2,50.3
01/01/2012,31/10/2024,30/04/2012,Mensal,FORTALEZA,Operante,82397,-3.81527777,-38.53777777,29.89,9.0,,134.4,134.4,207.2,6.4,25.0,152.1,1011.6,1008.5,31.1,27.3,24.4,81.3,5.0,2.4,52.1
01/01/2012,31/10/2024,31/05/2012,Mensal,FORTALEZA,Operante,82397,-3.81527777,-38.53777777,29.89,9.0,,135.2,135.2,255.0,5.1,13.0,143.0,1013.0,1009.8,31.1,27.2,24.0,78.5,5.5,2.9,52.6
01/01/2012,31/10/2024,30/06/2012,Mensal,FORTALEZA,Operante,82397,-3.81527777,-38.53777777,29.89,9.0,,118.2,118.2,240.4,5.1,18.0,140.2,1014.1,1011.0,30.7,26.7,23.5,79.2,5.6,2.7,52.3
01/01/2012,31/10/2024,31/07/2012,Mensal,FORTALEZA,Operante,82397,-3.81527777,-38.53777777,29.89,9.0,142.5,122.3,75.0,265.6,4.2,7.0,6.3,1014.1,1011.0,31.1,26.7,23.2,73.5,5.0,3.0,53.3
01/01/2012,31/10/2024,31/08/2012,Mensal,FORTALEZA,Operante,82397,-3.81527777,-38.53777777,29.89,9.0,179.1,125.6,22.4,287.1,3.6,0.0,0.0,1014.9,1011.8,31.6,26.8,22.9,70.5,6.6,3.5,53.2
01/01/2012,31/10/2024,30/09/2012,Mensal,FORTALEZA,Operante,82397,-3.81527777,-38.53777777,29.89,9.0,181.2,127.5,8.5,290.3,2.8,2.0,2.1,1015.0,1011.9,31.5,27.0,23.7,70.9,6.3,3.7,46.2
01/01/2012,31/10/2024,31/10/2012,Mensal,FORTALEZA,Operante,82397,-3.81527777,-38.53777777,29.89,9.0,184.9,140.9,13.1,301.0,4.8,9.0,11.3,1012.6,1009.5,31.4,27.3,24.3,71.5,6.0,3.6,49.2
