Data_Inicial,Data_Final,Data_Medicao,Periodicidade_Medicao,Local_Nome_Estacao,Situacao,Codigo_Estacao,Latitude,Longitude,Altitude,Direcao_Vento_Predominante_Mensal_graus,Evaporacao_Piche_Mensal_mm,Evapotranspiracao_Potencial_BH_Mensal_mm,Evapotranspiracao_Real_BH_Mensal_mm,Insolacao_Total_Mensal_horas,Nebulosidade_Media_Mensal_decimos,Numero_de_dias_com_precip_pluv_mensal,Precipitacao_total_mensal_mm,Pressao_atmosferica_nivel_mar_media_mensal_mB,Pressao_atmosferica_media_mensal_mB,Temperatura_maxima_media_mensal_Celsius,Temperatura_media_compensada_mensal_Celsius,Temperatura_minima_media_mensal_Celsius,Umidade_relativa_ar_media_mensal_percentual,VENTO_velocidade_MAXIMA_mensal_metros_seg,VENTO_velocidade_MEDIA_mensal_metros_seg,Visibilidade_media_mensal_codigo
01/01/2012,30/06/2014,31/01/2012,Mensal,IVINHEMA,Fechada,83704,-22.30027777,-53.82277777,377.4,5,182.7,135.7,135.7,264.1,5.6,11.0,144.1,1006.8,966.6,31.8,,,73.4,6,1.5,64.4
01/01/2012,30/06/2014,29/02/2012,Mensal,IVINHEMA,Fechada,83704,-22.30027777,-53.82277777,377.4,36,198.1,122.4,122.4,232.9,6.0,10.0,136.0,1007.7,967.7,33.4,,,71.2,3,1.4,64.4
01/01/2012,30/06/2014,31/03/2012,Mensal,IVINHEMA,Fechada,83704,-22.30027777,-53.82277777,377.4,14,215.7,124.6,121.0,259.2,4.8,7.0,81.5,1009.5,969.2,31.8,,,67.0,3,1.4,66.2
01/01/2012,30/06/2014,30/04/2012,Mensal,IVINHEMA,Fechada,83704,-22.30027777,-53.82277777,377.4,18,155.6,113.9,113.9,205.1,6.4,8.0,150.4,1010.2,969.5,29.5,,,76.3,4,1.4,64.8
01/01/2012,30/06/2014,31/05/2012,Mensal,IVINHEMA,Fechada,83704,-22.30027777,-53.82277777,377.4,14,128.4,112.0,108.9,231.6,4.5,5.0,90.4,1013.5,972.2,26.7,,,77.7,3,1.5,65.8
01/01/2012,30/06/2014,30/06/2012,Mensal,IVINHEMA,Fechada,83704,-22.30027777,-53.82277777,377.4,5,127.1,105.6,105.6,182.7,5.9,7.0,312.5,1014.1,972.6,25.0,,,80.5,4,1.5,63.8
01/01/2012,30/06/2014,31/07/2012,Mensal,IVINHEMA,Fechada,83704,-22.30027777,-53.82277777,377.4,14,172.6,110.4,77.1,222.6,3.7,3.0,16.0,1014.8,973.2,25.9,,,71.7,4,1.5,66.3
01/01/2012,30/06/2014,31/08/2012,Mensal,IVINHEMA,Fechada,83704,-22.30027777,-53.82277777,377.4,14,301.1,115.3,31.0,281.3,3.2,1.0,5.0,1014.7,974.0,30.2,,,60.8,4,1.7,66.8
01/01/2012,30/06/2014,30/09/2012,Mensal,IVINHEMA,Fechada,83704,-22.30027777,-53.82277777,377.4,27,307.3,118.0,118.0,242.4,4.7,5.0,130.8,1011.7,970.9,32.4,,,57.3,5,1.7,66.6
01/01/2012,30/06/2014,31/10/2012,Mensal,IVINHEMA,Fechada,83704,-22.30027777,-53.82277777,377.4,14,,128.6,113.0,,6.0,7.0,108.3,,967.6,,,,71.0,8,2.1,65.9
01/01/2012,30/06/2014,30/11/2012,Mensal,IVINHEMA,Fechada,83704,-22.30027777,-53.82277777,377.4,23,,130.0,130.0,,6.7,8.0,151.4,,966.3,,,,,3,1.6,65.0
01/01/2012,30/06/2014,31/12/2012,Mensal,IVINHEMA,Fechada,83704,-22.30027777,-53.82277777,377.4,5,,137.0,137.0,,7.1,13.0,165.7,,966.1,,,,,5,1.7,64.8
01/01/2012,30/06/2014,31/01/2013,Mensal,IVINHEMA,Fechada,83704,-22.30027777,-53.82277777,377.4,27,,135.7,124.3,,6.9,6.0,87.4,,967.8,,,,,5,1.8,66.7
01/01/2012,30/06/2014,28/02/2013,Mensal,IVINHEMA,Fechada,83704,-22.30027777,-53.82277777,377.4,5,,118.1,118.1,183.4,7.8,14.0,172.8,,967.9,,,,,4,1.6,65.7
01/01/2012,30/06/2014,31/03/2013,Mensal,IVINHEMA,Fechada,83704,-22.30027777,-53.82277777,377.4,14,,124.8,124.8,224.6,7.1,13.0,231.7,,968.5,,,,,5,1.6,66.5
01/01/2012,30/06/2014,30/04/2013,Mensal,IVINHEMA,Fechada,83704,-22.30027777,-53.82277777,377.4,14,,114.1,114.1,197.7,6.5,7.0,141.6,,970.4,,,,,4,1.6,66.4
01/01/2012,30/06/2014,31/05/2013,Mensal,IVINHEMA,Fechada,83704,-22.30027777,-53.82277777,377.4,14,,112.2,94.8,211.5,4.8,1.0,46.8,,970.7,,,,,5,1.7,65.9
01/01/2012,30/06/2014,30/06/2013,Mensal,IVINHEMA,Fechada,83704,-22.30027777,-53.82277777,377.4,9,,105.6,105.6,138.5,6.6,,195.8,,971.9,,,,,3,1.4,62.6
01/01/2012,30/06/2014,31/07/2013,Mensal,IVINHEMA,Fechada,83704,-22.30027777,-53.82277777,377.4,18,,110.3,82.7,231.8,4.4,,26.1,,974.3,,,,,6,1.8,65.8
