Data_Inicial,Data_Final,Data_Medicao,Periodicidade_Medicao,Local_Nome_Estacao,Situacao,Codigo_Estacao,Latitude,Longitude,Altitude,Direcao_Vento_Predominante_Mensal_graus,Evaporacao_Piche_Mensal_mm,Evapotranspiracao_Potencial_BH_Mensal_mm,Evapotranspiracao_Real_BH_Mensal_mm,Insolacao_Total_Mensal_horas,Nebulosidade_Media_Mensal_decimos,Numero_de_dias_com_precip_pluv_mensal,Precipitacao_total_mensal_mm,Pressao_atmosferica_nivel_mar_media_mensal_mB,Pressao_atmosferica_media_mensal_mB,Temperatura_maxima_media_mensal_Celsius,Temperatura_media_compensada_mensal_Celsius,Temperatura_minima_media_mensal_Celsius,Umidade_relativa_ar_media_mensal_percentual,VENTO_velocidade_MAXIMA_mensal_metros_seg,VENTO_velocidade_MEDIA_mensal_metros_seg,Visibilidade_media_mensal_codigo
01/01/2012,31/10/2024,31/01/2012,Mensal,CARACARAI,Operante,82042,1.83249999,-61.12083332,51.99,0.0,109.1,143.5,100.4,214.2,7.3,9.0,88.4,,,32.5,27.1,23.7,86.4,3.0,0.9,63.8
01/01/2012,31/10/2024,29/02/2012,Mensal,CARACARAI,Operante,82042,1.83249999,-61.12083332,51.99,0.0,92.2,133.0,89.5,171.0,7.5,11.0,66.1,,,31.9,26.7,23.3,89.0,3.0,0.8,64.5
01/01/2012,31/10/2024,31/03/2012,Mensal,CARACARAI,Operante,82042,1.83249999,-61.12083332,51.99,0.0,87.4,142.2,142.2,164.5,7.7,13.0,202.9,,,31.7,26.7,23.2,90.5,3.0,0.8,64.2
01/01/2012,31/10/2024,30/04/2012,Mensal,CARACARAI,Operante,82042,1.83249999,-61.12083332,51.99,0.0,68.2,137.4,137.4,134.1,8.1,21.0,337.3,,,31.1,26.4,23.5,93.6,2.0,0.4,61.8
01/01/2012,31/10/2024,31/05/2012,Mensal,CARACARAI,Operante,82042,1.83249999,-61.12083332,51.99,0.0,67.7,143.4,143.4,176.0,7.8,20.0,294.6,,,31.7,26.5,23.3,92.3,3.0,0.4,63.4
01/01/2012,31/10/2024,30/06/2012,Mensal,CARACARAI,Operante,82042,1.83249999,-61.12083332,51.99,0.0,68.4,140.0,140.0,197.0,7.5,18.0,253.5,,,31.7,26.6,23.6,92.0,3.0,0.4,63.8
01/01/2012,31/10/2024,31/07/2012,Mensal,CARACARAI,Operante,82042,1.83249999,-61.12083332,51.99,0.0,49.3,141.6,141.6,149.8,8.0,21.0,358.2,,,31.0,25.8,22.9,95.1,2.0,0.3,59.7
01/01/2012,31/10/2024,31/08/2012,Mensal,CARACARAI,Operante,82042,1.83249999,-61.12083332,51.99,0.0,59.6,142.9,142.9,165.1,8.0,18.0,263.2,,,32.3,26.3,23.3,93.2,3.0,0.4,61.0
01/01/2012,31/10/2024,30/09/2012,Mensal,CARACARAI,Operante,82042,1.83249999,-61.12083332,51.99,0.0,89.2,140.6,140.6,225.5,7.2,13.0,214.2,,,33.8,27.3,23.4,90.5,2.0,0.5,64.0
01/01/2012,31/10/2024,31/10/2012,Mensal,CARACARAI,Operante,82042,1.83249999,-61.12083332,51.99,0.0,108.0,148.9,112.9,258.9,6.8,6.0,50.2,,,34.7,28.6,24.3,88.2,2.0,0.6,65.9
01/01/2012,31/10/2024,30/11/2012,Mensal,CARACARAI,Operante,82042,1.83249999,-61.12083332,51.99,0.0,116.3,144.0,73.6,259.6,6.7,4.0,51.0,,,35.0,28.6,24.0,87.3,3.0,0.7,66.6
01/01/2012,31/10/2024,31/12/2012,Mensal,CARACARAI,Operante,82042,1.83249999,-61.12083332,51.99,0.0,107.3,145.5,104.6,220.3,7.2,8.0,99.2,,,33.0,27.6,23.7,90.5,3.0,0.8,64.1
01/01/2012,31/10/2024,31/01/2013,Mensal,CARACARAI,Operante,82042,1.83249999,-61.12083332,51.99,0.0,135.2,146.8,7.1,204.5,6.9,0.0,0.0,,,34.1,28.1,23.6,88.6,3.0,0.8,64.6
01/01/2012,31/10/2024,28/02/2013,Mensal,CARACARAI,Operante,82042,1.83249999,-61.12083332,51.99,0.0,77.5,128.8,128.8,118.0,8.1,15.0,153.0,,,31.8,26.8,23.8,93.4,3.0,0.6,62.3
01/01/2012,31/10/2024,31/03/2013,Mensal,CARACARAI,Operante,82042,1.83249999,-61.12083332,51.99,0.0,,,,142.6,7.3,5.0,64.0,,,33.2,27.7,23.9,88.9,3.0,0.5,60.4
01/01/2012,31/10/2024,30/04/2013,Mensal,CARACARAI,Operante,82042,1.83249999,-61.12083332,51.99,,,140.0,140.0,,,15.0,,,,31.3,26.5,23.6,91.5,2.0,,
01/01/2012,31/10/2024,31/05/2013,Mensal,CARACARAI,Operante,82042,1.83249999,-61.12083332,51.99,0.0,48.7,143.8,143.8,149.8,8.0,21.0,489.2,,,31.2,26.5,23.7,87.7,3.0,0.2,58.2
01/01/2012,31/10/2024,30/06/2013,Mensal,CARACARAI,Operante,82042,1.83249999,-61.12083332,51.99,0.0,56.1,140.7,140.7,,7.6,18.0,295.0,,,32.3,26.8,23.7,86.5,2.0,0.2,60.1
01/01/2012,31/10/2024,31/07/2013,Mensal,CARACARAI,Operante,82042,1.83249999,-61.12083332,51.99,0.0,54.2,144.6,144.6,,8.0,27.0,280.2,,,31.5,26.1,23.1,92.6,2.0,0.3,61.1
01/01/2012,31/10/2024,31/08/2013,Mensal,CARACARAI,Operante,82042,1.83249999,-61.12083332,51.99,0.0,55.8,142.2,142.2,,7.8,20.0,216.6,,,31.6,26.2,23.3,94.1,3.0,0.2,61.0
01/01/2012,31/10/2024,30/09/2013,Mensal,CARACARAI,Operante,82042,1.83249999,-61.12083332,51.99,0.0,69.8,140.2,140.2,,7.2,17.0,157.2,,,33.4,27.2,23.6,91.8,3.0,0.3,64.1
01/01/2012,31/10/2024,31/10/2013,Mensal,CARACARAI,Operante,82042,1.83249999,-61.12083332,51.99,0.0,92.5,147.8,115.5,,6.9,9.0,51.6,,,34.2,28.0,23.9,88.5,3.0,0.5,65.2
01/01/2012,31/10/2024,30/11/2013,Mensal,CARACARAI,Operante,82042,1.83249999,-61.12083332,51.99,0.0,92.0,140.4,91.9,,7.1,3.0,72.4,,,33.7,27.9,24.1,88.2,3.0,0.8,65.7
01/01/2012,31/10/2024,31/12/2013,Mensal,CARACARAI,Operante,82042,1.83249999,-61.12083332,51.99,0.0,97.6,145.1,76.2,,7.0,,65.4,,,33.1,27.6,23.8,87.9,3.0,0.7,65.7
01/01/2012,31/10/2024,31/01/2014,Mensal,CARACARAI,Operante,82042,1.83249999,-61.12083332,51.99,5.0,123.1,146.0,14.0,,6.8,,7.2,,,34.0,27.8,23.3,84.2,3.0,1.2,68.5
01/01/2012,31/10/2024,28/02/2014,Mensal,CARACARAI,Operante,82042,1.83249999,-61.12083332,51.99,0.0,117.0,132.5,19.3,,7.0,,17.8,,,33.8,27.9,23.7,84.4,3.0,1.0,66.3
01/01/2012,31/10/2024,31/03/2014,Mensal,CARACARAI,Operante,82042,1.83249999,-61.12083332,51.99,0.0,140.1,150.5,46.9,,7.0,,46.4,,,34.4,28.6,23.9,88.8,3.0,0.8,66.8
01/01/2012,31/10/2024,30/04/2014,Mensal,CARACARAI,Operante,82042,1.83249999,-61.12083332,51.99,0.0,81.6,142.2,142.2,,7.7,,270.7,,,32.2,27.4,23.8,94.1,3.0,0.3,61.8
01/01/2012,31/10/2024,31/05/2014,Mensal,CARACARAI,Operante,82042,1.83249999,-61.12083332,51.99,0.0,82.2,148.3,148.3,,7.5,,211.8,,,32.6,27.5,24.4,80.3,2.0,0.3,63.8
01/01/2012,31/10/2024,30/06/2014,Mensal,CARACARAI,Operante,82042,1.83249999,-61.12083332,51.99,0.0,47.4,139.9,139.9,,8.2,,283.0,,,31.2,26.5,23.9,87.5,3.0,0.5,59.8
01/01/2012,31/10/2024,31/07/2014,Mensal,CARACARAI,Operante,82042,1.83249999,-61.12083332,51.99,0.0,,,,,7.6,,166.2,,,32.0,26.8,23.5,87.9,2.1,0.5,96.8
01/01/2012,31/10/2024,31/08/2014,Mensal,CARACARAI,Operante,82042,1.83249999,-61.12083332,51.99,0.0,,145.2,145.2,,7.4,,189.6,,,32.3,26.8,23.7,83.5,2.1,0.4,97.2
01/01/2012,31/10/2024,30/09/2014,Mensal,CARACARAI,Operante,82042,1.83249999,-61.12083332,51.99,0.0,,144.6,98.9,,6.4,,36.6,,,35.0,28.6,24.0,74.6,2.1,0.7,97.7
01/01/2012,31/10/2024,31/10/2014,Mensal,CARACARAI,Operante,82042,1.83249999,-61.12083332,51.99,0.0,,146.3,94.0,,7.5,,78.2,,,34.0,27.9,24.0,77.7,3.1,0.5,97.4
01/01/2012,31/10/2024,30/11/2014,Mensal,CARACARAI,Operante,82042,1.83249999,-61.12083332,51.99,0.0,,142.9,40.2,,7.3,,29.2,,,33.9,28.3,24.1,76.7,3.1,0.8,97.6
01/01/2012,31/10/2024,31/12/2014,Mensal,CARACARAI,Operante,82042,1.83249999,-61.12083332,51.99,0.0,,149.6,4.0,,6.6,,0.0,,,35.1,28.8,24.0,77.2,2.1,0.4,97.7
01/01/2012,31/10/2024,31/01/2015,Mensal,CARACARAI,Operante,82042,1.83249999,-61.12083332,51.99,0.0,,146.8,52.7,,7.2,,52.0,,,33.9,28.0,23.7,73.0,3.1,1.1,97.7
01/01/2012,31/10/2024,28/02/2015,Mensal,CARACARAI,Operante,82042,1.83249999,-61.12083332,51.99,0.0,,135.2,19.9,,7.0,,19.6,,,35.0,28.6,23.8,66.3,3.1,1.1,97.7
01/01/2012,31/10/2024,31/03/2015,Mensal,CARACARAI,Operante,82042,1.83249999,-61.12083332,51.99,0.0,,150.5,54.5,,7.7,,54.4,,,34.2,28.9,24.8,66.9,3.1,0.8,97.3
01/01/2012,31/10/2024,30/04/2015,Mensal,CARACARAI,Operante,82042,1.83249999,-61.12083332,51.99,0.0,,145.4,138.2,,7.6,,138.2,,,34.0,28.5,24.3,71.6,3.1,0.8,97.4
01/01/2012,31/10/2024,31/05/2015,Mensal,CARACARAI,Operante,82042,1.83249999,-61.12083332,51.99,0.0,,144.1,144.1,,8.0,,194.2,,,31.2,26.7,23.8,83.7,3.6,0.5,97.0
01/01/2012,31/10/2024,30/06/2015,Mensal,CARACARAI,Operante,82042,1.83249999,-61.12083332,51.99,0.0,,139.9,139.9,,7.9,,336.8,,,31.7,26.5,23.6,86.0,2.1,0.2,97.3
01/01/2012,31/10/2024,31/07/2015,Mensal,CARACARAI,Operante,82042,1.83249999,-61.12083332,51.99,0.0,,144.6,144.6,,7.7,19.0,287.6,,,31.9,26.7,23.5,85.7,2.1,0.3,97.3
01/01/2012,31/10/2024,31/08/2015,Mensal,CARACARAI,Operante,82042,1.83249999,-61.12083332,51.99,0.0,,146.7,139.9,,7.3,,102.8,,,33.5,27.5,23.9,81.0,3.1,0.4,97.4
01/01/2012,31/10/2024,30/09/2015,Mensal,CARACARAI,Operante,82042,1.83249999,-61.12083332,51.99,0.0,,147.1,87.4,,6.6,,44.0,,,35.8,29.1,24.4,72.8,2.1,0.4,97.5
