Data_Inicial,Data_Final,Data_Medicao,Periodicidade_Medicao,Local_Nome_Estacao,Situacao,Codigo_Estacao,Latitude,Longitude,Altitude,Direcao_Vento_Predominante_Mensal_graus,Evaporacao_Piche_Mensal_mm,Evapotranspiracao_Potencial_BH_Mensal_mm,Evapotranspiracao_Real_BH_Mensal_mm,Insolacao_Total_Mensal_horas,Nebulosidade_Media_Mensal_decimos,Numero_de_dias_com_precip_pluv_mensal,Precipitacao_total_mensal_mm,Pressao_atmosferica_nivel_mar_media_mensal_mB,Pressao_atmosferica_media_mensal_mB,Temperatura_maxima_media_mensal_Celsius,Temperatura_media_compensada_mensal_Celsius,Temperatura_minima_media_mensal_Celsius,Umidade_relativa_ar_media_mensal_percentual,VENTO_velocidade_MAXIMA_mensal_metros_seg,VENTO_velocidade_MEDIA_mensal_metros_seg,Visibilidade_media_mensal_codigo
01/01/2012,30/09/2018,31/01/2012,Mensal,PARNAIBA,Desativada,82287,-3.08668,-41.783139,52.11,5,183.5,149.2,17.0,248.4,5.4,6.0,17.0,1006.4,1003.9,33.6,,,,8.3,4.7,50.0
01/01/2012,30/09/2018,29/02/2012,Mensal,PARNAIBA,Desativada,82287,-3.08668,-41.783139,52.11,5,137.1,136.7,136.7,191.1,6.8,14.0,163.8,1006.3,1003.6,32.5,,,,7.0,3.7,50.0
01/01/2012,30/09/2018,31/03/2012,Mensal,PARNAIBA,Desativada,82287,-3.08668,-41.783139,52.11,9,78.8,142.7,142.7,179.5,7.3,22.0,228.9,1007.1,1004.5,31.3,,,,6.2,2.9,50.8
01/01/2012,30/09/2018,30/04/2012,Mensal,PARNAIBA,Desativada,82287,-3.08668,-41.783139,52.11,5,94.2,138.9,107.6,232.5,5.7,12.0,47.9,1006.9,1004.3,32.0,,,,6.0,3.2,50.0
01/01/2012,30/09/2018,31/05/2012,Mensal,PARNAIBA,Desativada,82287,-3.08668,-41.783139,52.11,5,142.3,144.1,55.4,256.7,4.1,4.0,27.7,1007.7,1005.1,33.5,,,,7.0,3.4,50.0
01/01/2012,30/09/2018,30/06/2012,Mensal,PARNAIBA,Desativada,82287,-3.08668,-41.783139,52.11,5,116.8,136.9,104.8,241.9,3.7,12.0,101.0,1008.8,1006.2,32.7,,,,6.3,3.2,49.2
01/01/2012,30/09/2018,31/07/2012,Mensal,PARNAIBA,Desativada,82287,-3.08668,-41.783139,52.11,9,141.2,142.8,44.0,246.9,3.2,6.0,38.5,1008.4,1005.8,33.6,,,,5.8,3.0,50.0
01/01/2012,30/09/2018,31/08/2012,Mensal,PARNAIBA,Desativada,82287,-3.08668,-41.783139,52.11,5,180.1,143.5,2.4,284.4,2.6,0.0,0.0,1009.2,1006.4,34.4,,,,6.5,3.4,50.0
01/01/2012,30/09/2018,30/09/2012,Mensal,PARNAIBA,Desativada,82287,-3.08668,-41.783139,52.11,5,212.6,141.0,0.6,285.4,2.0,0.0,0.0,1009.1,1006.5,34.4,,,,7.0,4.6,50.0
01/01/2012,30/09/2018,31/10/2012,Mensal,PARNAIBA,Desativada,82287,-3.08668,-41.783139,52.11,5,225.9,148.8,0.1,292.3,2.3,0.0,0.0,1006.4,1003.8,35.0,,,,9.0,5.0,50.0
01/01/2012,30/09/2018,30/11/2012,Mensal,PARNAIBA,Desativada,82287,-3.08668,-41.783139,52.11,5,213.1,144.5,0.0,280.0,2.7,0.0,0.0,1006.0,1003.3,34.1,,,,6.8,5.0,50.0
