Data_Inicial,Data_Final,Data_Medicao,Periodicidade_Medicao,Local_Nome_Estacao,Situacao,Codigo_Estacao,Latitude,Longitude,Altitude,Direcao_Vento_Predominante_Mensal_graus,Evaporacao_Piche_Mensal_mm,Evapotranspiracao_Potencial_BH_Mensal_mm,Evapotranspiracao_Real_BH_Mensal_mm,Insolacao_Total_Mensal_horas,Nebulosidade_Media_Mensal_decimos,Numero_de_dias_com_precip_pluv_mensal,Precipitacao_total_mensal_mm,Pressao_atmosferica_nivel_mar_media_mensal_mB,Pressao_atmosferica_media_mensal_mB,Temperatura_maxima_media_mensal_Celsius,Temperatura_media_compensada_mensal_Celsius,Temperatura_minima_media_mensal_Celsius,Umidade_relativa_ar_media_mensal_percentual,VENTO_velocidade_MAXIMA_mensal_metros_seg,VENTO_velocidade_MEDIA_mensal_metros_seg,Visibilidade_media_mensal_codigo
01/01/2012,31/10/2024,31/01/2012,Mensal,TARAUACA,Operante,82807,-8.16027777,-70.7686111,172.27,0.0,47.4,124.7,124.7,85.0,8.3,24.0,309.4,,,30.4,25.4,22.8,89.9,2.0,0.4,16.5
01/01/2012,31/10/2024,29/02/2012,Mensal,TARAUACA,Operante,82807,-8.16027777,-70.7686111,172.27,0.0,52.5,115.1,115.1,100.4,8.1,21.0,324.0,,,30.0,25.3,22.6,88.4,2.0,0.4,17.0
01/01/2012,31/10/2024,31/03/2012,Mensal,TARAUACA,Operante,82807,-8.16027777,-70.7686111,172.27,0.0,47.5,128.8,128.8,161.5,7.4,20.0,296.4,,,31.3,25.8,22.6,86.8,3.0,0.6,16.4
01/01/2012,31/10/2024,30/04/2012,Mensal,TARAUACA,Operante,82807,-8.16027777,-70.7686111,172.27,0.0,57.3,126.8,126.8,129.2,7.5,20.0,294.4,,,31.3,26.1,23.1,87.6,2.0,0.5,16.0
01/01/2012,31/10/2024,31/05/2012,Mensal,TARAUACA,Operante,82807,-8.16027777,-70.7686111,172.27,0.0,84.6,122.7,122.7,195.1,6.6,11.0,121.4,,,31.6,25.5,21.8,86.5,2.0,0.6,15.7
01/01/2012,31/10/2024,30/06/2012,Mensal,TARAUACA,Operante,82807,-8.16027777,-70.7686111,172.27,0.0,70.8,103.6,102.3,197.5,5.6,11.0,88.6,,,30.8,24.8,20.8,86.2,2.0,0.5,14.5
01/01/2012,31/10/2024,31/07/2012,Mensal,TARAUACA,Operante,82807,-8.16027777,-70.7686111,172.27,0.0,90.8,103.3,82.4,238.7,4.3,4.0,44.8,,,31.9,24.4,18.9,81.1,2.0,0.5,16.1
01/01/2012,31/10/2024,31/08/2012,Mensal,TARAUACA,Operante,82807,-8.16027777,-70.7686111,172.27,0.0,129.4,125.4,115.7,243.2,3.8,5.0,108.2,,,33.3,25.7,20.0,77.6,2.0,0.6,19.3
01/01/2012,31/10/2024,30/09/2012,Mensal,TARAUACA,Operante,82807,-8.16027777,-70.7686111,172.27,0.0,144.3,136.4,136.4,188.6,5.9,7.0,181.0,,,34.2,26.7,21.7,77.1,2.0,0.6,17.2
01/01/2012,31/10/2024,31/10/2012,Mensal,TARAUACA,Operante,82807,-8.16027777,-70.7686111,172.27,0.0,94.1,143.7,142.0,173.7,7.1,11.0,135.0,,,32.7,26.5,22.6,83.3,2.0,0.6,16.9
