Data_Inicial,Data_Final,Data_Medicao,Periodicidade_Medicao,Local_Nome_Estacao,Situacao,Codigo_Estacao,Latitude,Longitude,Altitude,Direcao_Vento_Predominante_Mensal_graus,Evaporacao_Piche_Mensal_mm,Evapotranspiracao_Potencial_BH_Mensal_mm,Evapotranspiracao_Real_BH_Mensal_mm,Insolacao_Total_Mensal_horas,Nebulosidade_Media_Mensal_decimos,Numero_de_dias_com_precip_pluv_mensal,Precipitacao_total_mensal_mm,Pressao_atmosferica_nivel_mar_media_mensal_mB,Pressao_atmosferica_media_mensal_mB,Temperatura_maxima_media_mensal_Celsius,Temperatura_media_compensada_mensal_Celsius,Temperatura_minima_media_mensal_Celsius,Umidade_relativa_ar_media_mensal_percentual,VENTO_velocidade_MAXIMA_mensal_metros_seg,VENTO_velocidade_MEDIA_mensal_metros_seg,Visibilidade_media_mensal_codigo
01/01/2012,29/04/2018,31/01/2012,Mensal,CRATEUS,Desativada,82583,-5.19055555,-40.6736111,299.12,9.0,345.0,181.9,52.2,196.4,5.7,5.0,52.2,1009.0,975.5,34.2,28.4,23.6,56.1,7.5,3.4,70.7
01/01/2012,29/04/2018,29/02/2012,Mensal,CRATEUS,Desativada,82583,-5.19055555,-40.6736111,299.12,9.0,240.1,139.9,40.7,185.3,6.4,13.0,40.7,1009.2,975.6,33.6,27.1,22.9,63.9,7.3,3.1,72.6
01/01/2012,29/04/2018,31/03/2012,Mensal,CRATEUS,Desativada,82583,-5.19055555,-40.6736111,299.12,9.0,189.1,141.9,64.8,191.4,6.2,20.0,64.8,1010.1,976.4,33.6,26.7,22.5,72.0,6.3,2.9,71.6
01/01/2012,29/04/2018,30/04/2012,Mensal,CRATEUS,Desativada,82583,-5.19055555,-40.6736111,299.12,9.0,180.3,149.3,51.9,211.9,5.4,12.0,51.9,1010.4,976.8,34.4,27.4,22.6,68.0,5.5,2.3,69.2
01/01/2012,29/04/2018,31/05/2012,Mensal,CRATEUS,Desativada,82583,-5.19055555,-40.6736111,299.12,9.0,329.6,176.7,4.7,261.8,4.4,4.0,4.7,1010.6,977.1,35.1,28.6,23.0,54.5,7.8,3.2,72.7
01/01/2012,29/04/2018,30/06/2012,Mensal,CRATEUS,Desativada,82583,-5.19055555,-40.6736111,299.12,9.0,320.8,161.4,0.0,230.3,4.4,0.0,0.0,1012.0,978.5,34.3,28.2,22.6,52.3,7.0,3.3,72.7
01/01/2012,29/04/2018,31/07/2012,Mensal,CRATEUS,Desativada,82583,-5.19055555,-40.6736111,299.12,9.0,397.6,167.2,0.4,273.7,3.4,1.0,0.4,1011.9,978.3,34.2,28.2,22.7,47.6,8.0,3.7,72.5
01/01/2012,29/04/2018,31/08/2012,Mensal,CRATEUS,Desativada,82583,-5.19055555,-40.6736111,299.12,14.0,454.4,173.1,0.0,322.1,2.6,0.0,0.0,1012.6,979.1,34.7,28.3,22.5,41.1,6.8,3.8,73.0
01/01/2012,29/04/2018,30/09/2012,Mensal,CRATEUS,Desativada,82583,-5.19055555,-40.6736111,299.12,9.0,465.7,188.0,0.0,302.1,2.4,0.0,0.0,1012.1,978.6,35.6,29.1,23.2,40.5,8.3,4.0,73.2
01/01/2012,29/04/2018,31/10/2012,Mensal,CRATEUS,Desativada,82583,-5.19055555,-40.6736111,299.12,9.0,465.8,217.4,0.5,293.4,3.3,1.0,0.5,1009.3,976.0,36.3,29.9,23.9,43.3,8.0,3.8,72.2
01/01/2012,29/04/2018,30/11/2012,Mensal,CRATEUS,Desativada,82583,-5.19055555,-40.6736111,299.12,9.0,390.3,212.5,0.1,251.6,4.3,1.0,0.1,1009.0,975.7,36.1,29.9,23.9,45.8,6.6,3.6,72.7
01/01/2012,29/04/2018,31/12/2012,Mensal,CRATEUS,Desativada,82583,-5.19055555,-40.6736111,299.12,9.0,362.5,217.9,6.3,206.6,5.0,2.0,6.3,1008.8,975.4,35.7,29.9,24.5,49.0,7.5,3.4,73.4
01/01/2012,29/04/2018,31/01/2013,Mensal,CRATEUS,Desativada,82583,-5.19055555,-40.6736111,299.12,9.0,301.4,201.6,13.7,171.2,6.2,9.0,13.7,1009.4,976.0,35.1,29.2,24.3,56.6,7.0,3.1,72.8
01/01/2012,29/04/2018,28/02/2013,Mensal,CRATEUS,Desativada,82583,-5.19055555,-40.6736111,299.12,9.0,308.2,178.3,95.6,206.2,5.7,9.0,95.6,1008.5,975.1,35.2,29.1,24.2,55.8,7.6,3.4,71.7
01/01/2012,29/04/2018,31/03/2013,Mensal,CRATEUS,Desativada,82583,-5.19055555,-40.6736111,299.12,9.0,259.5,190.4,63.4,204.2,5.8,9.0,63.4,1009.3,975.9,34.8,28.9,24.4,61.5,8.1,2.9,71.1
01/01/2012,29/04/2018,30/04/2013,Mensal,CRATEUS,Desativada,82583,-5.19055555,-40.6736111,299.12,9.0,169.4,149.3,90.8,194.8,7.2,11.0,90.8,1011.6,977.9,33.3,27.4,23.6,71.2,6.6,2.4,67.6
01/01/2012,29/04/2018,31/05/2013,Mensal,CRATEUS,Desativada,82583,-5.19055555,-40.6736111,299.12,9.0,207.4,138.8,48.9,232.8,5.0,7.0,48.9,1012.2,978.5,32.4,26.7,22.3,70.3,5.8,2.8,66.5
01/01/2012,29/04/2018,30/06/2013,Mensal,CRATEUS,Desativada,82583,-5.19055555,-40.6736111,299.12,9.0,264.4,131.7,37.6,227.8,4.3,7.0,37.6,1012.9,979.1,32.4,26.6,21.7,66.8,5.6,3.0,66.1
01/01/2012,29/04/2018,31/07/2013,Mensal,CRATEUS,Desativada,82583,-5.19055555,-40.6736111,299.12,9.0,346.7,144.2,11.3,256.1,3.9,3.0,11.3,1013.6,979.9,33.2,27.0,21.6,55.7,6.8,3.4,66.5
