Data_Inicial,Data_Final,Data_Medicao,Periodicidade_Medicao,Local_Nome_Estacao,Situacao,Codigo_Estacao,Latitude,Longitude,Altitude,Direcao_Vento_Predominante_Mensal_graus,Evaporacao_Piche_Mensal_mm,Evapotranspiracao_Potencial_BH_Mensal_mm,Evapotranspiracao_Real_BH_Mensal_mm,Insolacao_Total_Mensal_horas,Nebulosidade_Media_Mensal_decimos,Numero_de_dias_com_precip_pluv_mensal,Precipitacao_total_mensal_mm,Pressao_atmosferica_nivel_mar_media_mensal_mB,Pressao_atmosferica_media_mensal_mB,Temperatura_maxima_media_mensal_Celsius,Temperatura_media_compensada_mensal_Celsius,Temperatura_minima_media_mensal_Celsius,Umidade_relativa_ar_media_mensal_percentual,VENTO_velocidade_MAXIMA_mensal_metros_seg,VENTO_velocidade_MEDIA_mensal_metros_seg,Visibilidade_media_mensal_codigo
01/01/2012,01/05/2014,31/01/2012,Mensal,GLEBA CELESTE,Desativada,83264,-12.2886111,-55.29416666,384.0,5.0,48.2,119.8,119.8,87.1,7.8,28.0,426.1,1014.0,967.5,31.1,24.7,21.5,86.5,4.0,1.1,37.4
01/01/2012,01/05/2014,29/02/2012,Mensal,GLEBA CELESTE,Desativada,83264,-12.2886111,-55.29416666,384.0,5.0,,120.8,120.8,139.3,6.5,19.0,262.8,1013.9,967.6,33.3,25.6,20.9,80.2,4.0,1.1,40.2
01/01/2012,01/05/2014,31/03/2012,Mensal,GLEBA CELESTE,Desativada,83264,-12.2886111,-55.29416666,384.0,23.0,77.2,131.7,131.7,150.5,6.0,17.0,134.9,1014.5,968.2,33.7,25.9,21.2,79.9,4.0,1.0,41.0
01/01/2012,01/05/2014,30/04/2012,Mensal,GLEBA CELESTE,Desativada,83264,-12.2886111,-55.29416666,384.0,23.0,65.9,132.5,132.5,192.9,5.0,12.0,167.5,1014.2,967.9,34.1,26.5,21.8,79.2,3.0,0.9,40.1
01/01/2012,01/05/2014,31/05/2012,Mensal,GLEBA CELESTE,Desativada,83264,-12.2886111,-55.29416666,384.0,14.0,85.8,119.0,83.7,222.2,3.9,5.0,21.3,1016.0,969.5,33.8,25.5,19.7,75.2,5.0,1.3,42.2
01/01/2012,01/05/2014,30/06/2012,Mensal,GLEBA CELESTE,Desativada,83264,-12.2886111,-55.29416666,384.0,5.0,102.4,108.5,45.5,222.3,3.0,6.0,24.1,1017.1,970.7,34.5,25.0,18.6,71.3,4.0,1.4,43.9
01/01/2012,01/05/2014,31/07/2012,Mensal,GLEBA CELESTE,Desativada,83264,-12.2886111,-55.29416666,384.0,,,,,,,,,,,,,,,,,
01/01/2012,01/05/2014,31/08/2012,Mensal,GLEBA CELESTE,Desativada,83264,-12.2886111,-55.29416666,384.0,5.0,,125.0,7.1,276.1,1.5,0.0,0.0,1017.0,971.1,36.6,25.8,17.4,48.2,5.0,2.1,48.2
01/01/2012,01/05/2014,30/09/2012,Mensal,GLEBA CELESTE,Desativada,83264,-12.2886111,-55.29416666,384.0,5.0,167.1,150.7,83.5,204.5,4.0,4.0,82.1,1015.2,969.1,38.5,27.5,20.1,57.7,10.3,1.7,37.1
01/01/2012,01/05/2014,31/10/2012,Mensal,GLEBA CELESTE,Desativada,83264,-12.2886111,-55.29416666,384.0,5.0,131.3,158.5,132.2,215.0,5.4,10.0,131.9,1012.8,967.0,36.4,27.8,22.0,69.6,8.0,1.3,41.6
