Data_Inicial,Data_Final,Data_Medicao,Periodicidade_Medicao,Local_Nome_Estacao,Situacao,Codigo_Estacao,Latitude,Longitude,Altitude,Direcao_Vento_Predominante_Mensal_graus,Evaporacao_Piche_Mensal_mm,Evapotranspiracao_Potencial_BH_Mensal_mm,Evapotranspiracao_Real_BH_Mensal_mm,Insolacao_Total_Mensal_horas,Nebulosidade_Media_Mensal_decimos,Numero_de_dias_com_precip_pluv_mensal,Precipitacao_total_mensal_mm,Pressao_atmosferica_nivel_mar_media_mensal_mB,Pressao_atmosferica_media_mensal_mB,Temperatura_maxima_media_mensal_Celsius,Temperatura_media_compensada_mensal_Celsius,Temperatura_minima_media_mensal_Celsius,Umidade_relativa_ar_media_mensal_percentual,VENTO_velocidade_MAXIMA_mensal_metros_seg,VENTO_velocidade_MEDIA_mensal_metros_seg,Visibilidade_media_mensal_codigo
01/01/2012,29/01/2016,31/01/2012,Mensal,CRUZEIRO DO SUL,Desativada,82704,-7.61083333,-72.68138888,214.19,0.0,57.9,126.1,126.1,94.4,7.5,17.0,248.0,1006.1,986.8,30.8,25.4,22.4,87.5,7.0,0.5,25.7
01/01/2012,29/01/2016,29/02/2012,Mensal,CRUZEIRO DO SUL,Desativada,82704,-7.61083333,-72.68138888,214.19,0.0,39.4,109.3,109.3,77.3,8.2,20.0,247.6,1005.9,986.6,29.8,24.8,21.8,88.4,9.0,0.3,22.9
01/01/2012,29/01/2016,31/03/2012,Mensal,CRUZEIRO DO SUL,Desativada,82704,-7.61083333,-72.68138888,214.19,0.0,48.0,121.0,121.0,92.4,7.9,22.0,401.5,1006.8,987.6,31.3,25.2,22.1,87.6,7.0,0.3,27.1
01/01/2012,29/01/2016,30/04/2012,Mensal,CRUZEIRO DO SUL,Desativada,82704,-7.61083333,-72.68138888,214.19,0.0,46.5,125.5,125.5,98.4,7.8,22.0,222.4,1006.7,987.4,31.8,25.9,22.7,87.1,5.0,0.3,27.0
01/01/2012,29/01/2016,31/05/2012,Mensal,CRUZEIRO DO SUL,Desativada,82704,-7.61083333,-72.68138888,214.19,0.0,60.1,121.5,121.5,206.5,6.1,13.0,119.1,1007.7,988.4,31.9,25.7,21.5,85.4,3.0,0.3,31.7
01/01/2012,29/01/2016,30/06/2012,Mensal,CRUZEIRO DO SUL,Desativada,82704,-7.61083333,-72.68138888,214.19,0.0,59.3,108.2,107.8,158.6,5.5,11.0,101.4,1007.9,989.6,31.2,25.0,21.2,85.7,4.0,0.4,33.3
01/01/2012,29/01/2016,31/07/2012,Mensal,CRUZEIRO DO SUL,Desativada,82704,-7.61083333,-72.68138888,214.19,0.0,78.3,107.9,66.3,219.5,4.7,3.0,8.7,1009.3,989.8,31.9,24.7,19.8,81.4,5.0,0.5,33.7
01/01/2012,29/01/2016,31/08/2012,Mensal,CRUZEIRO DO SUL,Desativada,82704,-7.61083333,-72.68138888,214.19,0.0,107.3,132.0,34.4,236.7,3.7,2.0,10.5,1009.0,989.6,34.3,26.2,20.6,75.4,3.0,0.3,33.8
01/01/2012,29/01/2016,30/09/2012,Mensal,CRUZEIRO DO SUL,Desativada,82704,-7.61083333,-72.68138888,214.19,0.0,85.6,131.6,96.8,196.2,5.9,10.0,93.6,1008.5,989.2,34.2,26.3,21.6,80.9,5.0,0.5,31.3
01/01/2012,29/01/2016,31/10/2012,Mensal,CRUZEIRO DO SUL,Desativada,82704,-7.61083333,-72.68138888,214.19,0.0,77.8,143.6,65.6,146.9,6.7,12.0,62.6,1006.1,986.8,33.3,26.6,22.4,82.7,5.0,0.5,29.9
