Data_Inicial,Data_Final,Data_Medicao,Periodicidade_Medicao,Local_Nome_Estacao,Situacao,Codigo_Estacao,Latitude,Longitude,Altitude,Direcao_Vento_Predominante_Mensal_graus,Evaporacao_Piche_Mensal_mm,Evapotranspiracao_Potencial_BH_Mensal_mm,Evapotranspiracao_Real_BH_Mensal_mm,Insolacao_Total_Mensal_horas,Nebulosidade_Media_Mensal_decimos,Numero_de_dias_com_precip_pluv_mensal,Precipitacao_total_mensal_mm,Pressao_atmosferica_nivel_mar_media_mensal_mB,Pressao_atmosferica_media_mensal_mB,Temperatura_maxima_media_mensal_Celsius,Temperatura_media_compensada_mensal_Celsius,Temperatura_minima_media_mensal_Celsius,Umidade_relativa_ar_media_mensal_percentual,VENTO_velocidade_MAXIMA_mensal_metros_seg,VENTO_velocidade_MEDIA_mensal_metros_seg,Visibilidade_media_mensal_codigo
01/01/2012,31/10/2024,31/01/2012,Mensal,CODAJAS,Operante,82326,-3.8411111,-62.05527777,30.31,0.0,43.3,141.7,141.7,122.8,8.3,25.0,436.1,,,30.5,25.6,23.0,93.0,5.0,1.7,48.4
01/01/2012,31/10/2024,29/02/2012,Mensal,CODAJAS,Operante,82326,-3.8411111,-62.05527777,30.31,14.0,26.3,,,131.7,8.2,19.0,374.5,,,30.3,25.3,22.3,92.2,5.0,1.7,48.7
01/01/2012,31/10/2024,31/03/2012,Mensal,CODAJAS,Operante,82326,-3.8411111,-62.05527777,30.31,0.0,17.2,139.0,139.0,137.0,7.9,26.0,497.1,,,30.7,25.4,22.4,92.9,5.0,1.5,51.2
01/01/2012,31/10/2024,30/04/2012,Mensal,CODAJAS,Operante,82326,-3.8411111,-62.05527777,30.31,0.0,19.9,136.1,136.1,158.8,7.1,21.0,249.7,,,31.3,26.0,22.8,91.0,5.0,1.9,56.3
01/01/2012,31/10/2024,31/05/2012,Mensal,CODAJAS,Operante,82326,-3.8411111,-62.05527777,30.31,0.0,34.6,140.0,140.0,190.4,6.5,18.0,241.4,,,31.1,26.3,22.7,90.8,5.0,1.8,56.7
01/01/2012,31/10/2024,30/06/2012,Mensal,CODAJAS,Operante,82326,-3.8411111,-62.05527777,30.31,18.0,32.8,135.0,135.0,218.3,5.0,11.0,144.2,,,31.4,26.3,22.7,89.9,5.0,1.9,57.1
01/01/2012,31/10/2024,31/07/2012,Mensal,CODAJAS,Operante,82326,-3.8411111,-62.05527777,30.31,18.0,42.7,137.8,135.3,225.5,5.6,12.0,115.2,,,31.4,25.8,22.0,90.8,5.0,1.7,56.7
01/01/2012,31/10/2024,31/08/2012,Mensal,CODAJAS,Operante,82326,-3.8411111,-62.05527777,30.31,0.0,105.9,140.3,113.2,233.9,4.7,8.0,76.3,,,33.2,26.3,21.7,85.9,5.0,1.7,60.1
01/01/2012,31/10/2024,30/09/2012,Mensal,CODAJAS,Operante,82326,-3.8411111,-62.05527777,30.31,23.0,77.2,138.3,121.3,224.6,5.4,16.0,113.0,,,33.6,26.6,22.2,87.1,5.0,1.8,45.9
01/01/2012,31/10/2024,31/10/2012,Mensal,CODAJAS,Operante,82326,-3.8411111,-62.05527777,30.31,23.0,38.5,146.1,146.1,218.6,6.3,17.0,181.4,,,33.8,27.1,23.0,88.1,5.0,2.0,54.2
01/01/2012,31/10/2024,30/11/2012,Mensal,CODAJAS,Operante,82326,-3.8411111,-62.05527777,30.31,23.0,54.9,142.4,142.4,199.0,7.0,15.0,233.2,,,33.4,27.2,23.3,88.6,5.0,1.7,56.4
01/01/2012,31/10/2024,31/12/2012,Mensal,CODAJAS,Operante,82326,-3.8411111,-62.05527777,30.31,23.0,20.3,143.0,143.0,133.4,7.3,24.0,624.8,,,31.4,25.9,22.6,91.3,5.0,1.8,53.3
01/01/2012,31/10/2024,31/01/2013,Mensal,CODAJAS,Operante,82326,-3.8411111,-62.05527777,30.31,0.0,31.0,151.7,151.7,168.2,7.6,26.0,571.6,,,31.5,26.3,22.7,91.9,5.0,1.7,56.5
01/01/2012,31/10/2024,28/02/2013,Mensal,CODAJAS,Operante,82326,-3.8411111,-62.05527777,30.31,0.0,15.6,126.5,126.5,120.2,7.9,24.0,625.2,,,31.1,25.4,21.7,92.4,5.0,1.5,52.1
01/01/2012,31/10/2024,31/03/2013,Mensal,CODAJAS,Operante,82326,-3.8411111,-62.05527777,30.31,0.0,17.3,141.4,141.4,159.1,7.4,4.0,545.2,,,31.3,25.9,22.1,92.4,5.0,1.6,54.7
01/01/2012,31/10/2024,30/04/2013,Mensal,CODAJAS,Operante,82326,-3.8411111,-62.05527777,30.31,0.0,12.9,135.4,135.4,147.9,7.6,,319.4,,,31.2,26.0,22.0,92.7,5.0,1.4,56.4
01/01/2012,31/10/2024,31/05/2013,Mensal,CODAJAS,Operante,82326,-3.8411111,-62.05527777,30.31,0.0,31.6,138.5,138.5,198.5,6.6,,359.6,,,31.3,26.0,21.7,90.7,9.0,1.4,54.8
01/01/2012,31/10/2024,30/06/2013,Mensal,CODAJAS,Operante,82326,-3.8411111,-62.05527777,30.31,0.0,37.4,135.0,135.0,219.3,5.4,,135.4,,,32.0,26.3,22.3,90.4,5.0,1.5,58.6
01/01/2012,31/10/2024,31/07/2013,Mensal,CODAJAS,Operante,82326,-3.8411111,-62.05527777,30.31,14.0,17.9,138.6,131.1,217.1,5.9,,97.4,,,31.7,25.8,22.3,88.2,5.0,1.6,58.6
01/01/2012,31/10/2024,31/08/2013,Mensal,CODAJAS,Operante,82326,-3.8411111,-62.05527777,30.31,14.0,91.5,140.2,123.0,234.0,5.9,,101.8,,,32.4,26.3,22.6,86.9,5.0,1.8,57.4
01/01/2012,31/10/2024,30/09/2013,Mensal,CODAJAS,Operante,82326,-3.8411111,-62.05527777,30.31,14.0,121.5,139.4,72.1,240.9,5.4,,44.4,,,33.7,27.2,23.2,82.9,3.0,2.0,58.2
01/01/2012,31/10/2024,31/10/2013,Mensal,CODAJAS,Operante,82326,-3.8411111,-62.05527777,30.31,14.0,121.5,146.4,97.3,221.6,6.1,,89.7,,,33.9,27.2,23.3,83.3,5.0,2.0,56.5
01/01/2012,31/10/2024,30/11/2013,Mensal,CODAJAS,Operante,82326,-3.8411111,-62.05527777,30.31,14.0,59.1,138.6,138.6,145.9,7.8,,545.4,,,31.5,26.2,23.3,90.1,5.0,2.2,52.5
01/01/2012,31/10/2024,31/12/2013,Mensal,CODAJAS,Operante,82326,-3.8411111,-62.05527777,30.31,14.0,54.3,146.1,146.1,192.0,7.2,,215.0,,,32.5,26.7,23.7,89.0,3.0,1.7,56.7
01/01/2012,31/10/2024,31/01/2014,Mensal,CODAJAS,Operante,82326,-3.8411111,-62.05527777,30.31,14.0,65.3,144.8,144.8,179.9,7.2,,326.0,,,31.9,26.4,23.5,89.8,5.0,1.9,55.3
01/01/2012,31/10/2024,28/02/2014,Mensal,CODAJAS,Operante,82326,-3.8411111,-62.05527777,30.31,0.0,33.9,127.6,127.6,112.9,8.2,,386.2,,,31.1,25.6,23.0,93.1,3.0,1.5,51.1
01/01/2012,31/10/2024,31/03/2014,Mensal,CODAJAS,Operante,82326,-3.8411111,-62.05527777,30.31,0.0,24.0,144.8,144.8,130.6,7.9,,495.6,,,31.3,26.1,23.3,91.8,5.0,1.7,51.0
01/01/2012,31/10/2024,30/04/2014,Mensal,CODAJAS,Operante,82326,-3.8411111,-62.05527777,30.31,0.0,47.0,137.6,137.6,153.8,7.1,,408.7,,,32.0,26.5,23.7,92.1,3.0,1.6,52.9
01/01/2012,31/10/2024,31/05/2014,Mensal,CODAJAS,Operante,82326,-3.8411111,-62.05527777,30.31,0.0,31.7,140.4,140.4,165.6,7.4,,319.6,,,31.6,26.4,23.7,91.8,5.0,1.7,55.4
01/01/2012,31/10/2024,30/06/2014,Mensal,CODAJAS,Operante,82326,-3.8411111,-62.05527777,30.31,0.0,54.7,135.4,135.4,194.6,5.6,,242.4,,,32.0,26.4,23.2,89.4,5.0,1.6,54.8
01/01/2012,31/10/2024,31/07/2014,Mensal,CODAJAS,Operante,82326,-3.8411111,-62.05527777,30.31,0.0,,140.0,131.0,245.1,4.8,,94.4,,,32.3,26.5,22.9,88.3,5.1,1.9,96.2
01/01/2012,31/10/2024,31/08/2014,Mensal,CODAJAS,Operante,82326,-3.8411111,-62.05527777,30.31,0.0,,141.4,120.5,232.9,5.8,,98.3,,,32.9,26.4,22.2,88.9,5.1,1.8,97.0
01/01/2012,31/10/2024,30/09/2014,Mensal,CODAJAS,Operante,82326,-3.8411111,-62.05527777,30.31,0.0,,141.2,86.6,240.2,6.0,,64.5,,,34.8,27.5,22.9,86.3,3.1,1.8,96.7
01/01/2012,31/10/2024,31/10/2014,Mensal,CODAJAS,Operante,82326,-3.8411111,-62.05527777,30.31,36.0,,143.7,143.7,159.5,6.6,,256.8,,,33.3,27.0,23.4,87.5,3.1,2.0,96.2
01/01/2012,31/10/2024,30/11/2014,Mensal,CODAJAS,Operante,82326,-3.8411111,-62.05527777,30.31,0.0,,140.9,140.9,162.7,7.6,,318.8,,,32.4,26.9,23.4,90.0,5.1,1.7,96.5
01/01/2012,31/10/2024,31/12/2014,Mensal,CODAJAS,Operante,82326,-3.8411111,-62.05527777,30.31,14.0,,145.7,145.7,161.7,7.6,,373.1,,,32.3,26.7,23.8,90.5,5.1,2.0,96.7
01/01/2012,31/10/2024,31/01/2015,Mensal,CODAJAS,Operante,82326,-3.8411111,-62.05527777,30.31,0.0,,143.3,143.3,149.9,7.9,,411.5,,,31.5,26.0,23.2,91.7,5.1,1.8,96.5
01/01/2012,31/10/2024,28/02/2015,Mensal,CODAJAS,Operante,82326,-3.8411111,-62.05527777,30.31,5.0,,130.0,130.0,125.4,7.3,,338.6,,,32.0,26.6,23.7,92.2,5.1,2.0,96.8
01/01/2012,31/10/2024,31/03/2015,Mensal,CODAJAS,Operante,82326,-3.8411111,-62.05527777,30.31,0.0,,141.4,141.4,158.2,7.8,,489.5,,,31.8,26.1,23.2,92.0,5.1,1.7,96.8
01/01/2012,31/10/2024,30/04/2015,Mensal,CODAJAS,Operante,82326,-3.8411111,-62.05527777,30.31,0.0,,137.6,137.6,161.1,7.5,,209.8,,,32.0,26.7,23.7,92.4,5.1,1.8,96.7
01/01/2012,31/10/2024,31/05/2015,Mensal,CODAJAS,Operante,82326,-3.8411111,-62.05527777,30.31,0.0,,140.4,140.4,181.2,7.0,,387.4,,,31.5,26.4,23.7,93.1,3.1,1.3,96.8
01/01/2012,31/10/2024,30/06/2015,Mensal,CODAJAS,Operante,82326,-3.8411111,-62.05527777,30.31,0.0,,137.9,137.9,,6.0,,137.2,,,32.3,27.4,24.3,87.8,5.1,1.8,96.9
01/01/2012,31/10/2024,31/07/2015,Mensal,CODAJAS,Operante,82326,-3.8411111,-62.05527777,30.31,14.0,,137.4,117.7,,5.3,,67.7,,,33.3,27.3,23.9,87.1,5.1,1.8,97.0
01/01/2012,31/10/2024,31/08/2015,Mensal,CODAJAS,Operante,82326,-3.8411111,-62.05527777,30.31,0.0,,146.6,44.3,276.0,4.2,,7.0,,,34.9,28.0,23.5,81.5,5.1,2.0,96.6
01/01/2012,31/10/2024,30/09/2015,Mensal,CODAJAS,Operante,82326,-3.8411111,-62.05527777,30.31,5.0,,145.8,26.6,221.6,4.7,,14.1,,,36.5,28.8,23.7,74.0,5.1,2.2,95.6
01/01/2012,31/10/2024,31/10/2015,Mensal,CODAJAS,Operante,82326,-3.8411111,-62.05527777,30.31,36.0,,149.0,149.0,186.9,6.0,,179.8,,,34.6,28.1,24.1,87.2,3.1,2.2,95.3
01/01/2012,31/10/2024,30/11/2015,Mensal,CODAJAS,Operante,82326,-3.8411111,-62.05527777,30.31,0.0,,145.0,145.0,193.4,8.0,,207.7,,,33.7,27.6,23.9,90.6,5.1,1.9,96.9
01/01/2012,31/10/2024,31/12/2015,Mensal,CODAJAS,Operante,82326,-3.8411111,-62.05527777,30.31,0.0,,147.2,147.2,158.9,7.2,,237.9,,,32.8,27.2,24.1,88.7,5.1,1.9,96.4
01/01/2012,31/10/2024,31/01/2016,Mensal,CODAJAS,Operante,82326,-3.8411111,-62.05527777,30.31,0.0,,150.5,150.5,154.8,7.0,,206.1,,,33.1,27.9,25.1,87.4,5.1,1.9,96.8
01/01/2012,31/10/2024,29/02/2016,Mensal,CODAJAS,Operante,82326,-3.8411111,-62.05527777,30.31,5.0,,136.8,136.8,155.9,7.4,,305.8,,,32.5,27.0,24.1,88.9,5.1,2.2,96.8
01/01/2012,31/10/2024,31/03/2016,Mensal,CODAJAS,Operante,82326,-3.8411111,-62.05527777,30.31,14.0,,145.1,145.1,134.1,7.9,,382.8,,,32.0,27.0,24.5,90.5,5.1,2.0,96.6
01/01/2012,31/10/2024,30/04/2016,Mensal,CODAJAS,Operante,82326,-3.8411111,-62.05527777,30.31,0.0,,135.3,135.3,137.0,7.5,,345.4,,,31.9,26.8,24.0,91.2,5.1,1.9,96.5
01/01/2012,31/10/2024,31/05/2016,Mensal,CODAJAS,Operante,82326,-3.8411111,-62.05527777,30.31,0.0,,142.2,142.2,173.7,7.1,,208.5,,,31.8,26.9,24.0,91.8,5.1,1.7,96.8
01/01/2012,31/10/2024,30/06/2016,Mensal,CODAJAS,Operante,82326,-3.8411111,-62.05527777,30.31,0.0,,135.3,135.3,215.6,5.8,,190.5,,,31.9,26.4,23.2,89.8,5.1,1.7,96.9
01/01/2012,31/10/2024,31/07/2016,Mensal,CODAJAS,Operante,82326,-3.8411111,-62.05527777,30.31,0.0,,141.5,122.3,249.1,4.9,,72.4,,,34.0,26.9,22.8,86.4,5.1,1.5,97.1
01/01/2012,31/10/2024,31/08/2016,Mensal,CODAJAS,Operante,82326,-3.8411111,-62.05527777,30.31,0.0,,144.0,114.7,239.7,4.4,,95.4,,,34.0,27.2,22.9,84.2,5.1,1.6,96.8
01/01/2012,31/10/2024,30/09/2016,Mensal,CODAJAS,Operante,82326,-3.8411111,-62.05527777,30.31,14.0,,139.0,139.0,189.7,7.0,,181.2,,,33.5,26.9,23.3,87.3,5.1,2.2,96.6
01/01/2012,31/10/2024,31/10/2016,Mensal,CODAJAS,Operante,82326,-3.8411111,-62.05527777,30.31,5.0,,148.7,148.7,209.1,6.1,,164.6,,,34.4,27.7,23.7,90.6,5.1,1.8,96.3
01/01/2012,31/10/2024,30/11/2016,Mensal,CODAJAS,Operante,82326,-3.8411111,-62.05527777,30.31,5.0,,144.2,144.2,194.4,7.0,,199.4,,,33.6,27.6,24.1,88.8,5.1,2.0,96.7
01/01/2012,31/10/2024,31/12/2016,Mensal,CODAJAS,Operante,82326,-3.8411111,-62.05527777,30.31,18.0,,144.9,144.9,138.6,8.6,,481.7,,,32.5,26.4,23.5,91.7,5.1,2.4,96.5
01/01/2012,31/10/2024,31/01/2017,Mensal,CODAJAS,Operante,82326,-3.8411111,-62.05527777,30.31,5.0,,,,144.2,7.6,,435.1,,,31.7,25.9,22.8,91.6,5.0,1.6,52.0
01/01/2012,31/10/2024,28/02/2017,Mensal,CODAJAS,Operante,82326,-3.8411111,-62.05527777,30.31,0.0,,127.9,127.9,102.0,7.9,,485.0,,,31.1,25.9,23.1,93.1,5.1,1.5,95.7
01/01/2012,31/10/2024,31/03/2017,Mensal,CODAJAS,Operante,82326,-3.8411111,-62.05527777,30.31,0.0,,141.0,141.0,134.3,8.3,,700.6,,,31.5,26.0,22.9,92.8,5.1,1.4,96.5
01/01/2012,31/10/2024,30/04/2017,Mensal,CODAJAS,Operante,82326,-3.8411111,-62.05527777,30.31,0.0,,137.2,137.2,177.4,7.6,,364.9,,,32.4,26.6,23.2,89.4,5.1,1.6,96.6
01/01/2012,31/10/2024,31/05/2017,Mensal,CODAJAS,Operante,82326,-3.8411111,-62.05527777,30.31,0.0,,142.9,142.9,215.2,6.3,,180.5,,,33.1,27.1,23.6,89.7,8.7,1.5,96.8
01/01/2012,31/10/2024,30/06/2017,Mensal,CODAJAS,Operante,82326,-3.8411111,-62.05527777,30.31,5.0,,137.5,109.0,228.3,5.6,,51.2,,,32.9,27.0,23.6,89.1,5.1,1.9,97.0
01/01/2012,31/10/2024,31/07/2017,Mensal,CODAJAS,Operante,82326,-3.8411111,-62.05527777,30.31,0.0,,139.6,125.1,232.6,4.7,,116.4,,,33.3,26.3,21.8,88.5,5.1,1.9,96.9
01/01/2012,31/10/2024,31/08/2017,Mensal,CODAJAS,Operante,82326,-3.8411111,-62.05527777,30.31,0.0,,144.7,85.0,241.8,4.9,,66.9,,,35.0,27.5,23.1,85.7,5.1,1.8,96.8
01/01/2012,31/10/2024,30/09/2017,Mensal,CODAJAS,Operante,82326,-3.8411111,-62.05527777,30.31,5.0,,139.3,87.7,159.5,6.8,,80.9,,,34.1,27.0,23.1,88.0,5.1,2.0,96.2
01/01/2012,31/10/2024,31/10/2017,Mensal,CODAJAS,Operante,82326,-3.8411111,-62.05527777,30.31,5.0,,144.8,144.8,186.4,6.3,,154.0,,,33.7,27.1,23.2,87.4,4.1,2.0,96.2
