Data_Inicial,Data_Final,Data_Medicao,Periodicidade_Medicao,Local_Nome_Estacao,Situacao,Codigo_Estacao,Latitude,Longitude,Altitude,Direcao_Vento_Predominante_Mensal_graus,Evaporacao_Piche_Mensal_mm,Evapotranspiracao_Potencial_BH_Mensal_mm,Evapotranspiracao_Real_BH_Mensal_mm,Insolacao_Total_Mensal_horas,Nebulosidade_Media_Mensal_decimos,Numero_de_dias_com_precip_pluv_mensal,Precipitacao_total_mensal_mm,Pressao_atmosferica_nivel_mar_media_mensal_mB,Pressao_atmosferica_media_mensal_mB,Temperatura_maxima_media_mensal_Celsius,Temperatura_media_compensada_mensal_Celsius,Temperatura_minima_media_mensal_Celsius,Umidade_relativa_ar_media_mensal_percentual,VENTO_velocidade_MAXIMA_mensal_metros_seg,VENTO_velocidade_MEDIA_mensal_metros_seg,Visibilidade_media_mensal_codigo
01/01/2012,31/10/2024,31/01/2012,Mensal,LENCOIS,Operante,83242,-12.55777777,-41.38888888,438.09,18,186.7,146.5,26.1,208.8,8.4,8.0,15.3,1012.5,963.6,32.3,26.4,22.7,75.5,3.3,1.5,44.4
01/01/2012,31/10/2024,29/02/2012,Mensal,LENCOIS,Operante,83242,-12.55777777,-41.38888888,438.09,18,146.9,131.4,131.4,200.9,8.4,12.0,139.0,1013.0,964.0,32.2,26.1,22.6,66.5,3.3,1.4,44.9
01/01/2012,31/10/2024,31/03/2012,Mensal,LENCOIS,Operante,83242,-12.55777777,-41.38888888,438.09,18,206.0,147.1,13.5,248.1,6.9,5.0,4.7,1012.4,963.7,33.5,26.9,23.3,59.2,3.3,1.5,45.3
01/01/2012,31/10/2024,30/04/2012,Mensal,LENCOIS,Operante,83242,-12.55777777,-41.38888888,438.09,18,188.3,128.3,8.6,225.3,7.4,7.0,6.6,1012.3,963.5,32.9,26.2,21.9,59.4,6.8,1.5,45.8
01/01/2012,31/10/2024,31/05/2012,Mensal,LENCOIS,Operante,83242,-12.55777777,-41.38888888,438.09,18,129.8,101.5,62.6,173.4,8.0,14.0,62.3,1014.8,965.5,29.4,23.9,20.0,69.6,5.0,1.4,45.0
01/01/2012,31/10/2024,30/06/2012,Mensal,LENCOIS,Operante,83242,-12.55777777,-41.38888888,438.09,18,114.7,87.2,58.8,179.0,7.4,11.0,58.7,1016.6,967.0,28.3,23.0,20.0,73.2,3.3,1.4,44.8
01/01/2012,31/10/2024,31/07/2012,Mensal,LENCOIS,Operante,83242,-12.55777777,-41.38888888,438.09,18,113.1,78.2,30.9,194.3,7.3,10.0,30.7,1017.7,967.8,27.5,21.8,18.3,72.2,3.8,1.3,44.4
01/01/2012,31/10/2024,31/08/2012,Mensal,LENCOIS,Operante,83242,-12.55777777,-41.38888888,438.09,18,151.6,83.1,32.4,208.9,8.2,14.0,32.8,1019.4,969.5,27.9,22.2,18.6,66.7,3.3,1.8,44.2
01/01/2012,31/10/2024,30/09/2012,Mensal,LENCOIS,Operante,83242,-12.55777777,-41.38888888,438.09,18,200.7,111.2,0.4,233.9,6.9,1.0,0.3,1016.8,967.5,31.3,24.7,20.9,58.0,3.7,1.8,45.9
01/01/2012,31/10/2024,31/10/2012,Mensal,LENCOIS,Operante,83242,-12.55777777,-41.38888888,438.09,18,215.4,134.8,62.3,234.4,7.6,9.0,62.3,1014.3,965.1,32.1,25.6,21.9,60.8,3.3,1.6,44.1
01/01/2012,31/10/2024,30/11/2012,Mensal,LENCOIS,Operante,83242,-12.55777777,-41.38888888,438.09,18,95.6,121.3,114.3,83.4,9.4,16.0,121.5,1011.9,962.9,29.5,24.9,22.4,78.7,3.0,1.2,43.1
01/01/2012,31/10/2024,31/12/2012,Mensal,LENCOIS,Operante,83242,-12.55777777,-41.38888888,438.09,18,211.4,159.9,4.6,256.8,6.8,3.0,4.6,1010.9,962.3,34.0,27.2,22.8,59.2,3.5,1.5,45.1
01/01/2012,31/10/2024,31/01/2013,Mensal,LENCOIS,Operante,83242,-12.55777777,-41.38888888,438.09,18,172.8,152.7,152.7,190.6,8.3,14.0,255.6,1011.9,963.2,32.5,26.8,23.3,66.2,8.3,1.6,44.2
01/01/2012,31/10/2024,28/02/2013,Mensal,LENCOIS,Operante,83242,-12.55777777,-41.38888888,438.09,18,166.8,132.3,79.6,219.8,6.9,7.0,8.6,1012.4,963.4,32.2,26.7,23.2,63.1,3.3,1.3,45.6
01/01/2012,31/10/2024,31/03/2013,Mensal,LENCOIS,Operante,83242,-12.55777777,-41.38888888,438.09,18,168.8,153.3,90.1,238.4,7.0,7.0,74.2,1011.8,963.3,33.8,27.3,23.0,61.4,3.3,1.3,44.8
01/01/2012,31/10/2024,30/04/2013,Mensal,LENCOIS,Operante,83242,-12.55777777,-41.38888888,438.09,18,134.7,123.1,60.0,203.5,8.1,12.0,53.4,1013.4,964.5,30.7,25.8,22.7,66.9,3.7,1.5,45.8
01/01/2012,31/10/2024,31/05/2013,Mensal,LENCOIS,Operante,83242,-12.55777777,-41.38888888,438.09,18,127.9,111.2,50.3,187.9,8.2,10.0,47.2,1014.9,965.7,30.1,24.9,21.8,68.3,3.7,1.4,46.3
01/01/2012,31/10/2024,30/06/2013,Mensal,LENCOIS,Operante,83242,-12.55777777,-41.38888888,438.09,18,84.0,87.2,70.5,153.5,8.2,19.0,70.0,1016.5,967.0,27.8,23.1,20.1,75.4,3.3,1.4,45.4
01/01/2012,31/10/2024,31/07/2013,Mensal,LENCOIS,Operante,83242,-12.55777777,-41.38888888,438.09,18,113.9,78.2,49.0,181.7,8.0,12.0,48.2,1017.8,967.8,27.7,21.9,16.3,75.5,3.3,1.5,45.5
01/01/2012,31/10/2024,31/08/2013,Mensal,LENCOIS,Operante,83242,-12.55777777,-41.38888888,438.09,18,118.2,75.0,67.4,190.1,8.0,14.0,67.2,1017.7,967.8,27.8,21.4,14.9,71.1,4.3,1.7,45.6
01/01/2012,31/10/2024,30/09/2013,Mensal,LENCOIS,Operante,83242,-12.55777777,-41.38888888,438.09,18,146.8,91.2,35.9,201.7,7.8,14.0,35.0,1016.3,966.8,30.0,23.0,16.1,66.7,4.0,1.7,47.5
01/01/2012,31/10/2024,31/10/2013,Mensal,LENCOIS,Operante,83242,-12.55777777,-41.38888888,438.09,18,208.1,120.8,12.5,209.7,7.2,8.0,11.7,1014.3,965.3,32.3,24.9,17.4,58.0,5.0,1.9,44.9
01/01/2012,31/10/2024,30/11/2013,Mensal,LENCOIS,Operante,83242,-12.55777777,-41.38888888,438.09,18,197.1,118.5,77.5,191.7,7.9,16.0,77.6,1012.1,963.3,31.9,24.8,17.3,63.1,5.5,1.7,44.9
01/01/2012,31/10/2024,31/12/2013,Mensal,LENCOIS,Operante,83242,-12.55777777,-41.38888888,438.09,18,111.6,119.8,119.8,143.6,8.8,19.0,228.4,1011.7,962.6,30.4,24.5,18.6,77.1,4.7,1.4,44.8
01/01/2012,31/10/2024,31/01/2014,Mensal,LENCOIS,Operante,83242,-12.55777777,-41.38888888,438.09,18,173.6,123.3,85.0,224.7,8.1,3.0,21.0,1013.2,964.2,31.1,24.7,18.0,68.8,5.0,1.6,45.6
01/01/2012,31/10/2024,28/02/2014,Mensal,LENCOIS,Operante,83242,-12.55777777,-41.38888888,438.09,18,110.2,100.8,97.1,171.1,8.6,,95.1,1012.7,963.7,30.2,24.1,17.4,74.5,4.8,1.4,45.4
01/01/2012,31/10/2024,31/03/2014,Mensal,LENCOIS,Operante,83242,-12.55777777,-41.38888888,438.09,18,129.3,112.5,112.5,202.7,8.4,,146.9,1013.0,963.9,30.5,24.4,18.4,76.2,3.3,1.4,45.1
01/01/2012,31/10/2024,30/04/2014,Mensal,LENCOIS,Operante,83242,-12.55777777,-41.38888888,438.09,18,143.5,105.6,100.5,210.7,7.4,,91.6,1013.1,964.1,30.7,24.4,18.2,73.3,3.3,1.4,44.8
01/01/2012,31/10/2024,31/05/2014,Mensal,LENCOIS,Operante,83242,-12.55777777,-41.38888888,438.09,18,84.3,89.2,70.5,175.0,8.0,,52.1,1015.0,965.6,28.3,22.9,17.1,79.5,3.3,1.4,44.5
01/01/2012,31/10/2024,30/06/2014,Mensal,LENCOIS,Operante,83242,-12.55777777,-41.38888888,438.09,18,85.6,74.3,43.6,200.0,8.0,,28.5,1017.4,967.6,27.7,21.7,15.8,82.8,5.0,1.7,45.1
01/01/2012,31/10/2024,31/07/2014,Mensal,LENCOIS,Operante,83242,-12.55777777,-41.38888888,438.09,18,108.5,73.4,36.2,174.6,8.2,,26.5,1019.7,969.8,27.2,21.4,15.4,76.8,3.7,1.8,44.4
01/01/2012,31/10/2024,31/08/2014,Mensal,LENCOIS,Operante,83242,-12.55777777,-41.38888888,438.09,18,138.6,79.9,23.3,216.6,7.6,,15.6,1018.7,968.9,28.9,21.9,15.1,71.4,5.8,1.8,45.3
01/01/2012,31/10/2024,30/09/2014,Mensal,LENCOIS,Operante,83242,-12.55777777,-41.38888888,438.09,18,166.3,95.7,24.0,212.8,8.0,,19.4,1016.4,967.0,31.0,23.4,16.1,65.1,3.7,1.7,47.1
01/01/2012,31/10/2024,31/10/2014,Mensal,LENCOIS,Operante,83242,-12.55777777,-41.38888888,438.09,18,208.4,118.2,83.9,228.9,7.7,,82.7,1015.3,966.2,31.8,24.6,17.1,64.0,4.2,1.8,44.7
01/01/2012,31/10/2024,30/11/2014,Mensal,LENCOIS,Operante,83242,-12.55777777,-41.38888888,438.09,18,100.7,104.6,104.6,147.1,8.3,,239.6,1013.2,964.0,29.5,23.7,17.8,77.6,17.5,1.7,44.0
01/01/2012,31/10/2024,31/12/2014,Mensal,LENCOIS,Operante,83242,-12.55777777,-41.38888888,438.09,18,93.1,106.8,106.8,156.1,8.7,,153.6,1013.8,964.6,29.1,23.6,17.2,81.1,3.8,1.5,44.2
01/01/2012,31/10/2024,31/01/2015,Mensal,LENCOIS,Operante,83242,-12.55777777,-41.38888888,438.09,18,143.2,123.3,73.3,256.3,7.2,,3.5,1014.3,965.3,31.3,24.8,18.0,71.4,3.3,1.7,47.7
01/01/2012,31/10/2024,28/02/2015,Mensal,LENCOIS,Operante,83242,-12.55777777,-41.38888888,438.09,18,88.9,105.5,105.5,176.9,8.5,,153.8,1013.4,964.4,30.4,24.5,18.3,80.3,4.0,1.4,45.5
01/01/2012,31/10/2024,31/03/2015,Mensal,LENCOIS,Operante,83242,-12.55777777,-41.38888888,438.09,18,115.4,120.3,116.9,227.6,8.1,,107.3,1012.7,963.8,31.5,25.1,18.7,74.8,3.3,1.6,44.9
01/01/2012,31/10/2024,30/04/2015,Mensal,LENCOIS,Operante,83242,-12.55777777,-41.38888888,438.09,18,96.6,109.2,109.2,195.4,7.7,,151.0,1013.2,964.2,31.1,24.7,18.6,76.7,3.3,1.7,44.3
