Data_Inicial,Data_Final,Data_Medicao,Periodicidade_Medicao,Local_Nome_Estacao,Situacao,Codigo_Estacao,Latitude,Longitude,Altitude,Direcao_Vento_Predominante_Mensal_graus,Evaporacao_Piche_Mensal_mm,Evapotranspiracao_Potencial_BH_Mensal_mm,Evapotranspiracao_Real_BH_Mensal_mm,Insolacao_Total_Mensal_horas,Nebulosidade_Media_Mensal_decimos,Numero_de_dias_com_precip_pluv_mensal,Precipitacao_total_mensal_mm,Pressao_atmosferica_nivel_mar_media_mensal_mB,Pressao_atmosferica_media_mensal_mB,Temperatura_maxima_media_mensal_Celsius,Temperatura_media_compensada_mensal_Celsius,Temperatura_minima_media_mensal_Celsius,Umidade_relativa_ar_media_mensal_percentual,VENTO_velocidade_MAXIMA_mensal_metros_seg,VENTO_velocidade_MEDIA_mensal_metros_seg,Visibilidade_media_mensal_codigo
01/01/2012,31/10/2024,31/01/2012,Mensal,FRANCA,Operante,83630,-20.58444444,-47.38249999,1003.55,0,59.0,90.9,90.9,87.5,7.3,25.0,346.5,,,26.1,21.0,17.7,81.8,5.0,2.2,54.0
01/01/2012,31/10/2024,29/02/2012,Mensal,FRANCA,Operante,83630,-20.58444444,-47.38249999,1003.55,0,107.6,94.0,94.0,103.9,5.0,11.0,146.5,,,28.8,23.1,19.0,69.1,6.0,2.3,59.0
01/01/2012,31/10/2024,31/03/2012,Mensal,FRANCA,Operante,83630,-20.58444444,-47.38249999,1003.55,0,98.3,97.0,97.0,192.5,4.8,15.0,206.2,,,28.1,22.4,18.4,72.8,5.0,2.0,60.0
01/01/2012,31/10/2024,30/04/2012,Mensal,FRANCA,Operante,83630,-20.58444444,-47.38249999,1003.55,0,91.6,83.9,79.5,180.6,4.8,9.0,52.0,,,27.2,21.8,18.0,74.8,6.0,2.3,59.1
01/01/2012,31/10/2024,31/05/2012,Mensal,FRANCA,Operante,83630,-20.58444444,-47.38249999,1003.55,9,84.4,56.2,47.2,206.7,4.3,5.0,30.9,,,23.8,18.3,14.4,72.3,5.0,2.2,57.9
01/01/2012,31/10/2024,30/06/2012,Mensal,FRANCA,Operante,83630,-20.58444444,-47.38249999,1003.55,9,87.9,59.1,59.1,191.9,4.3,8.0,96.2,,,24.4,19.3,16.0,73.5,6.0,2.4,59.1
01/01/2012,31/10/2024,31/07/2012,Mensal,FRANCA,Operante,83630,-20.58444444,-47.38249999,1003.55,0,146.0,58.9,55.5,263.4,2.5,3.0,37.1,,,25.0,18.9,14.8,58.3,6.0,2.3,59.4
01/01/2012,31/10/2024,31/08/2012,Mensal,FRANCA,Operante,83630,-20.58444444,-47.38249999,1003.55,5,168.3,80.0,41.6,284.7,1.5,0.0,0.0,,,25.8,19.5,14.5,52.1,6.0,3.1,59.5
01/01/2012,31/10/2024,30/09/2012,Mensal,FRANCA,Operante,83630,-20.58444444,-47.38249999,1003.55,9,200.4,93.9,88.5,161.4,3.2,5.0,85.9,,,29.4,22.6,17.6,50.0,7.0,3.0,54.8
01/01/2012,31/10/2024,31/10/2012,Mensal,FRANCA,Operante,83630,-20.58444444,-47.38249999,1003.55,5,193.4,123.1,93.7,158.3,4.0,6.0,83.4,,,31.0,24.7,19.6,53.9,6.0,2.8,60.4
