Data_Inicial,Data_Final,Data_Medicao,Periodicidade_Medicao,Local_Nome_Estacao,Situacao,Codigo_Estacao,Latitude,Longitude,Altitude,Direcao_Vento_Predominante_Mensal_graus,Evaporacao_Piche_Mensal_mm,Evapotranspiracao_Potencial_BH_Mensal_mm,Evapotranspiracao_Real_BH_Mensal_mm,Insolacao_Total_Mensal_horas,Nebulosidade_Media_Mensal_decimos,Numero_de_dias_com_precip_pluv_mensal,Precipitacao_total_mensal_mm,Pressao_atmosferica_nivel_mar_media_mensal_mB,Pressao_atmosferica_media_mensal_mB,Temperatura_maxima_media_mensal_Celsius,Temperatura_media_compensada_mensal_Celsius,Temperatura_minima_media_mensal_Celsius,Umidade_relativa_ar_media_mensal_percentual,VENTO_velocidade_MAXIMA_mensal_metros_seg,VENTO_velocidade_MEDIA_mensal_metros_seg,Visibilidade_media_mensal_codigo
01/01/2012,31/10/2024,31/01/2012,Mensal,ITACOATIARA,Operante,82336,-3.13694444,-58.44277777,19.16,0.0,81.5,139.7,139.7,120.3,7.7,20.0,339.4,,,30.0,26.2,23.7,86.8,3.0,0.8,55.7
01/01/2012,31/10/2024,29/02/2012,Mensal,ITACOATIARA,Operante,82336,-3.13694444,-58.44277777,19.16,0.0,92.9,104.9,104.9,79.5,8.3,22.0,322.0,,,29.6,26.0,23.6,87.0,3.0,0.8,50.9
01/01/2012,31/10/2024,31/03/2012,Mensal,ITACOATIARA,Operante,82336,-3.13694444,-58.44277777,19.16,0.0,94.4,134.2,134.2,107.1,7.8,24.0,501.7,,,30.1,26.5,23.8,85.6,3.0,0.7,51.7
01/01/2012,31/10/2024,30/04/2012,Mensal,ITACOATIARA,Operante,82336,-3.13694444,-58.44277777,19.16,0.0,87.4,145.9,145.9,132.1,7.4,19.0,355.8,,,30.7,27.1,24.4,84.5,3.0,0.8,56.7
01/01/2012,31/10/2024,31/05/2012,Mensal,ITACOATIARA,Operante,82336,-3.13694444,-58.44277777,19.16,0.0,95.5,156.0,156.0,186.4,6.0,16.0,228.0,,,31.1,27.4,24.5,82.2,2.0,0.8,59.9
01/01/2012,31/10/2024,30/06/2012,Mensal,ITACOATIARA,Operante,82336,-3.13694444,-58.44277777,19.16,0.0,121.4,154.6,145.1,229.0,5.7,11.0,107.5,,,31.9,27.7,24.6,78.9,3.0,0.8,63.8
01/01/2012,31/10/2024,31/07/2012,Mensal,ITACOATIARA,Operante,82336,-3.13694444,-58.44277777,19.16,0.0,93.4,177.7,177.7,216.6,6.0,17.0,214.6,,,31.2,27.3,24.1,80.2,4.0,0.8,63.7
01/01/2012,31/10/2024,31/08/2012,Mensal,ITACOATIARA,Operante,82336,-3.13694444,-58.44277777,19.16,0.0,154.3,171.8,132.7,259.3,5.0,7.0,69.8,,,33.0,28.2,24.3,74.5,6.0,0.9,66.2
01/01/2012,31/10/2024,30/09/2012,Mensal,ITACOATIARA,Operante,82336,-3.13694444,-58.44277777,19.16,0.0,163.1,174.1,74.3,228.5,5.6,1.0,49.0,,,33.2,28.7,24.6,73.1,4.0,0.9,60.7
01/01/2012,31/10/2024,31/10/2012,Mensal,ITACOATIARA,Operante,82336,-3.13694444,-58.44277777,19.16,0.0,208.7,195.7,29.0,241.0,5.6,3.0,20.6,,,34.0,29.3,25.5,72.4,4.0,1.0,65.2
