Data_Inicial,Data_Final,Data_Medicao,Periodicidade_Medicao,Local_Nome_Estacao,Situacao,Codigo_Estacao,Latitude,Longitude,Altitude,Direcao_Vento_Predominante_Mensal_graus,Evaporacao_Piche_Mensal_mm,Evapotranspiracao_Potencial_BH_Mensal_mm,Evapotranspiracao_Real_BH_Mensal_mm,Insolacao_Total_Mensal_horas,Nebulosidade_Media_Mensal_decimos,Numero_de_dias_com_precip_pluv_mensal,Precipitacao_total_mensal_mm,Pressao_atmosferica_nivel_mar_media_mensal_mB,Pressao_atmosferica_media_mensal_mB,Temperatura_maxima_media_mensal_Celsius,Temperatura_media_compensada_mensal_Celsius,Temperatura_minima_media_mensal_Celsius,Umidade_relativa_ar_media_mensal_percentual,VENTO_velocidade_MAXIMA_mensal_metros_seg,VENTO_velocidade_MEDIA_mensal_metros_seg,Visibilidade_media_mensal_codigo
01/01/2012,31/10/2024,31/01/2012,Mensal,BRASILIA,Operante,83377,-15.78972221,-47.92583332,1161.42,0,78.3,84.0,84.0,104.8,8.4,25,269.9,1010.5,885.8,25.4,20.5,17.3,79.8,9.0,1.9,61.2
01/01/2012,31/10/2024,29/02/2012,Mensal,BRASILIA,Operante,83377,-15.78972221,-47.92583332,1161.42,0,115.3,85.2,85.2,184.2,6.9,14,114.9,1010.2,886.1,26.9,21.5,17.6,71.2,9.0,2.7,63.1
01/01/2012,31/10/2024,31/03/2012,Mensal,BRASILIA,Operante,83377,-15.78972221,-47.92583332,1161.42,0,137.0,91.7,91.7,187.5,6.2,16,196.9,1010.5,886.5,27.6,21.9,17.8,69.9,7.0,1.8,65.1
01/01/2012,31/10/2024,30/04/2012,Mensal,BRASILIA,Operante,83377,-15.78972221,-47.92583332,1161.42,0,124.9,88.0,88.0,200.2,6.2,9,121.3,1010.3,886.6,27.8,22.2,18.2,69.7,7.0,1.8,64.0
01/01/2012,31/10/2024,31/05/2012,Mensal,BRASILIA,Operante,83377,-15.78972221,-47.92583332,1161.42,14,112.5,65.8,64.5,175.3,6.1,8,44.4,1014.1,888.4,25.0,19.5,15.5,72.4,9.0,2.3,65.3
01/01/2012,31/10/2024,30/06/2012,Mensal,BRASILIA,Operante,83377,-15.78972221,-47.92583332,1161.42,14,143.7,68.5,43.2,236.4,4.1,1,2.4,1014.6,889.3,26.2,20.3,15.6,63.3,9.0,2.2,68.3
01/01/2012,31/10/2024,31/07/2012,Mensal,BRASILIA,Operante,83377,-15.78972221,-47.92583332,1161.42,5,214.4,66.7,21.2,251.7,3.2,1,0.2,1015.1,889.4,26.1,19.8,14.1,49.7,10.0,2.5,64.8
01/01/2012,31/10/2024,31/08/2012,Mensal,BRASILIA,Operante,83377,-15.78972221,-47.92583332,1161.42,14,259.7,69.4,11.2,283.3,2.8,0,0.0,1016.6,890.7,26.1,19.8,14.6,45.0,12.0,4.5,63.4
01/01/2012,31/10/2024,30/09/2012,Mensal,BRASILIA,Operante,83377,-15.78972221,-47.92583332,1161.42,5,280.5,99.5,38.3,238.0,4.5,3,32.9,1012.2,888.8,29.9,23.4,18.2,42.6,10.0,2.6,60.4
01/01/2012,31/10/2024,31/10/2012,Mensal,BRASILIA,Operante,83377,-15.78972221,-47.92583332,1161.42,14,266.3,108.8,108.8,232.4,5.1,9,109.8,1008.9,886.1,30.2,23.8,18.5,48.6,7.0,2.2,61.9
01/01/2012,31/10/2024,30/11/2012,Mensal,BRASILIA,Operante,83377,-15.78972221,-47.92583332,1161.42,0,81.4,87.9,87.9,115.8,8.6,24,444.6,1008.6,884.5,26.6,21.5,18.0,79.5,12.0,2.3,61.8
