Data_Inicial,Data_Final,Data_Medicao,Periodicidade_Medicao,Local_Nome_Estacao,Situacao,Codigo_Estacao,Latitude,Longitude,Altitude,Direcao_Vento_Predominante_Mensal_graus,Evaporacao_Piche_Mensal_mm,Evapotranspiracao_Potencial_BH_Mensal_mm,Evapotranspiracao_Real_BH_Mensal_mm,Insolacao_Total_Mensal_horas,Nebulosidade_Media_Mensal_decimos,Numero_de_dias_com_precip_pluv_mensal,Precipitacao_total_mensal_mm,Pressao_atmosferica_nivel_mar_media_mensal_mB,Pressao_atmosferica_media_mensal_mB,Temperatura_maxima_media_mensal_Celsius,Temperatura_media_compensada_mensal_Celsius,Temperatura_minima_media_mensal_Celsius,Umidade_relativa_ar_media_mensal_percentual,VENTO_velocidade_MAXIMA_mensal_metros_seg,VENTO_velocidade_MEDIA_mensal_metros_seg,Visibilidade_media_mensal_codigo
01/01/2012,31/10/2024,31/01/2012,Mensal,PATOS,Operante,82791,-7.05361111,-37.27388888,251.65,9.0,298.8,155.7,20.7,238.8,6.3,7.0,20.7,1009.9,982.3,35.6,29.0,24.8,58.2,8.6,4.1,62.7
01/01/2012,31/10/2024,29/02/2012,Mensal,PATOS,Operante,82791,-7.05361111,-37.27388888,251.65,9.0,266.6,141.7,141.7,246.3,6.0,7.0,146.4,1009.8,982.1,34.8,28.3,24.3,59.9,7.6,3.8,63.5
01/01/2012,31/10/2024,31/03/2012,Mensal,PATOS,Operante,82791,-7.05361111,-37.27388888,251.65,14.0,284.4,151.8,18.0,287.9,5.4,2.0,14.5,1009.7,982.1,36.1,29.0,23.2,56.7,8.1,3.7,62.8
01/01/2012,31/10/2024,30/04/2012,Mensal,PATOS,Operante,82791,-7.05361111,-37.27388888,251.65,9.0,263.9,146.2,15.2,299.8,5.1,3.0,14.3,1009.5,982.1,36.8,29.5,22.8,54.5,7.3,3.5,63.5
01/01/2012,31/10/2024,31/05/2012,Mensal,PATOS,Operante,82791,-7.05361111,-37.27388888,251.65,9.0,281.4,147.4,2.9,281.1,4.9,3.0,2.7,1011.3,983.5,35.5,28.9,23.1,59.3,7.5,3.9,62.7
01/01/2012,31/10/2024,30/06/2012,Mensal,PATOS,Operante,82791,-7.05361111,-37.27388888,251.65,9.0,217.4,136.1,13.1,215.9,4.3,6.0,13.0,1014.5,986.6,33.5,27.2,22.2,64.3,7.0,3.9,52.0
01/01/2012,31/10/2024,31/07/2012,Mensal,PATOS,Operante,82791,-7.05361111,-37.27388888,251.65,9.0,218.9,139.0,1.0,261.2,4.4,1.0,1.0,1013.4,985.5,33.0,26.6,21.7,56.1,7.6,4.0,62.7
01/01/2012,31/10/2024,31/08/2012,Mensal,PATOS,Operante,82791,-7.05361111,-37.27388888,251.65,14.0,284.6,141.8,0.0,306.1,3.7,0.0,0.0,1013.7,986.4,34.2,27.0,21.7,54.8,7.5,4.4,62.7
01/01/2012,31/10/2024,30/09/2012,Mensal,PATOS,Operante,82791,-7.05361111,-37.27388888,251.65,9.0,316.5,142.5,0.0,314.0,2.2,0.0,0.0,1014.8,987.0,35.3,28.0,22.0,52.2,8.5,5.1,56.6
01/01/2012,31/10/2024,31/10/2012,Mensal,PATOS,Operante,82791,-7.05361111,-37.27388888,251.65,9.0,345.4,151.6,0.0,326.6,3.4,0.0,0.0,1011.0,983.2,36.3,28.6,23.2,52.0,8.6,4.9,62.7
01/01/2012,31/10/2024,30/11/2012,Mensal,PATOS,Operante,82791,-7.05361111,-37.27388888,251.65,5.0,308.5,152.7,0.2,299.2,4.1,1.0,0.2,1009.2,981.6,36.9,29.7,23.8,50.0,8.5,4.0,62.7
01/01/2012,31/10/2024,31/12/2012,Mensal,PATOS,Operante,82791,-7.05361111,-37.27388888,251.65,9.0,329.8,159.9,6.8,287.5,5.0,2.0,6.8,1008.7,981.2,36.9,30.0,24.6,45.0,8.1,4.2,62.7
