Nome: FLORIANO
Codigo Estacao: 82678
Latitude: -6.76166666
Longitude: -43.00333333
Altitude: 126.6
Situacao: Operante
Data Inicial: 2012-01-01
Data Final: 2024-10-31
Periodicidade da Medicao: Mensal

Data Medicao;DIRECAO PREDOMINANTE DO VENTO, MENSAL(° (gr));EVAPORACAO DO PICHE, MENSAL(mm);EVAPOTRANSPIRACAO POTENCIAL, BH MENSAL(mm);EVAPOTRANSPIRACAO REAL, BH MENSAL(mm);INSOLACAO TOTAL, MENSAL(h);NEBULOSIDADE, MEDIA MENSAL(décimos);NUMERO DE DIAS COM PRECIP. PLUV, MENSAL(número);PRECIPITACAO TOTAL, MENSAL(mm);PRESSAO ATMOSFERICA AO NIVEL DO MAR, MEDIA MENSAL(mB);PRESSAO ATMOSFERICA, MEDIA MENSAL(mB);TEMPERATURA MAXIMA MEDIA, MENSAL(°C);TEMPERATURA MEDIA COMPENSADA, MENSAL(°C);TEMPERATURA MINIMA MEDIA, MENSAL(°C);UMIDADE RELATIVA DO AR, MEDIA MENSAL(%);VENTO, VELOCIDADE MAXIMA MENSAL(m/s);VENTO, VELOCIDADE MEDIA MENSAL(m/s);VISIBILIDADE, MEDIA MENSAL(codigo);
2012-01-31;0;109.4;158;113.1;153.9;7.6;17;113.1;1010.8;996.8;33.3;27.2;23;76.3;4.3;1;34.8;
2012-02-29;0;106.4;138.3;138.3;153.6;7.9;13;146.5;1010.8;996.8;33.1;26.9;22.2;76.5;3.6;.9;36.2;
2012-03-31;0;110.2;149.8;149.8;221.9;7.4;14;200.6;1011.2;997.2;33.8;27.2;22.7;78.5;2;.7;36.1;
2012-04-30;0;113.6;159.2;102.6;256.4;6;6;59.5;1010.7;996.8;34.5;27.9;22.5;74.9;3;.8;35;
2012-05-31;9;231.4;178.2;37.6;271.6;5.2;5;17.5;1011.8;997.8;35.9;28.6;22.5;62.4;4.6;1.4;34.5;
2012-06-30;14;287.7;178.2;40.2;269.9;4.3;5;38;1013.1;999.1;36.1;28.9;22.9;54.8;4.5;1.4;34.5;
2012-07-31;14;459.1;204.7;1.1;305.6;3.2;0;0;1013;999.1;36.3;29.7;24;41.6;5.3;2.4;34;
2012-08-31;14;479.5;204.5;.1;329;2;0;0;1013.9;1000;36.3;29.6;23.8;36.1;5;2.3;34;
2012-09-30;9;472;245.3;0;311.9;2.5;0;0;1012.5;998.8;38;31.3;25.3;35.7;5.3;2.1;35;
2012-10-31;9;489.3;276.7;.8;317.8;4;1;.8;1009.3;995.6;39;32.6;26.5;36.6;4.3;2;34;
2012-11-30;36;199.7;212.3;74.1;179.8;7.3;14;74.1;1009.4;995.6;35.5;29.8;25.3;63.6;3;1.1;34;
2012-12-31;0;111.5;181.6;181.6;192.7;7.4;13;194.8;1009.6;995.8;33.8;28.3;23.7;72.4;2.6;.7;34;
2013-01-31;0;86.5;153.7;153.7;147.6;7.6;17;355.8;1011.3;997.3;32.6;27.1;23.2;79.7;8.3;.9;34;
2013-02-28;0;87;143.1;143.1;178.1;6.1;11;143.7;1010.5;996.6;32.7;27.4;23.3;78;2.5;.6;34;
2013-03-31;0;95.2;158.4;158.4;162.7;7.5;13;186.8;1011.2;997.2;33;27.5;23.9;80;4.1;.8;34.5;
2013-04-30;0;96.9;150.8;128.3;221.4;6.1;9;75.3;1011.9;997.9;32.8;27.5;23.4;77.9;5;1;34;
2013-05-31;14;143.4;160.2;55.2;258.3;5.3;4;19.8;1012.3;998.4;33.9;27.8;23.2;70.7;4.5;1.3;34;
2013-06-30;14;232;160.3;15.1;268.5;4.4;6;6;1012.9;999;35.2;28.1;22.6;58.5;4.8;1.5;34.9;
2013-07-31;14;310.1;175.2;2;284.5;3.8;null;0;1013.9;1000;35.6;28.6;22.4;48.3;4.6;2;34;
2013-08-31;14;409.7;217.8;.4;320.8;2.1;null;0;1012.4;998.7;36.9;30.1;24.5;42.7;4.8;1.9;34.5;
2013-09-30;14;439.8;254.2;1;317;2.7;1;1;1011.7;997.9;38.3;31.5;25.3;39.5;5;2.2;34;
2013-10-31;14;361.7;260.5;19.2;295.5;5.3;4;19.2;1010.9;997.2;38;31.3;25.5;48.1;4.6;1.7;34.5;
2013-11-30;0;240.3;206.9;78.2;177.3;7.2;9;78.2;1009.5;995.6;35.7;29.6;24.2;59.5;4.1;1.1;34.7;
2013-12-31;0;132.8;179.1;137;187;6.8;13;137;1010.1;996.1;33.3;28.1;23.8;72.8;2.5;.7;34;
2014-01-31;0;106.1;153.7;135;182.6;7.4;1;135;1011.4;997.4;32.9;27.1;22.7;77.3;2.5;.9;34.5;
2014-02-28;0;80.5;126.1;126.1;122.7;7.9;null;169.4;1010.8;996.8;31.9;26.8;22.9;81.5;4.1;.8;34.7;
2014-03-31;0;68.9;139.7;139.7;170.7;8;null;166.1;1011.5;997.5;32.1;26.6;22.8;83.6;3.3;.8;34;
2014-04-30;0;80.5;144.7;115.1;203.1;7.3;null;83.1;1011.3;997.6;32.9;27.1;22.9;81.2;3;.9;33.7;
2014-05-31;14;139.2;155.9;98.8;252.8;5.9;null;78.6;1011.8;998;33.8;27.6;22.9;70.5;4.6;1.1;35;
2014-06-30;14;262.3;169.1;14.2;289.6;3;null;0;1012.7;998.7;35.5;28.5;22.8;53.8;5.3;2;34.5;
2014-07-31;14;357.8;189.5;2.7;300.8;3.2;null;0;1014.5;1000.6;35.7;29.1;23;43.8;5;2.2;34;
2014-08-31;14;427.7;212.4;.4;326.4;2.4;null;0;1013.2;999.4;36.8;29.9;24.2;40.1;5;2.2;36.6;
2014-09-30;9;382.6;236.4;14;298.5;3.8;null;13.9;1011.9;997.9;37.9;31;24.9;42.5;5;1.8;35.1;
2014-10-31;9;385.1;251.2;63;261.6;6.2;null;63;1010.7;997;37.5;31.1;25.5;46.4;5.5;1.9;34.2;
2014-11-30;0;196.2;196.5;196.5;244.3;6.8;null;213.3;1009.8;996;35.5;29.3;23.8;64.4;4.1;1;34;
2014-12-31;9;172.9;184;156.8;223.9;7;null;152.2;1010.7;996.8;34.1;28.4;23.5;66.9;5;1.2;35;
2015-01-31;0;119.9;169.2;101;223.9;6.9;null;94.6;1011.7;997.7;33.8;27.7;23.2;72.2;4.1;1;34.5;
2015-02-28;0;90.7;133.5;133.5;128.5;7.6;null;209.3;1011.6;997.6;32.5;26.9;22.9;78.5;2;.5;34;
2015-03-31;0;71.1;137.7;137.7;144.7;7.7;null;242.4;1011.6;997.6;31.5;26.5;22.9;83.6;2;.7;34.5;
2015-04-30;9;77.3;138.8;135.6;215.1;6.8;null;112.4;1011.9;997.8;32.6;27;22.7;81.1;3;.9;34;
2015-05-31;14;158.3;155.9;69;249.6;5.4;null;10;1012.2;998.2;34.2;27.6;22.4;70.3;4.6;1.4;34.6;
2015-06-30;14;276;160.3;14.3;270.8;4.2;null;0;1013.6;999.5;35.2;28.1;21.5;53.7;5;2.1;34;
2015-07-31;14;375.3;194.5;4.1;287;3.9;null;1;1013.3;999.5;35.8;29.3;23.4;45.6;5.6;2.4;34;
2015-08-31;14;423.2;212.4;.7;328.1;1.9;null;.2;1012.7;998.9;36.8;29.9;23.2;40;5;2.2;34.5;
