Nome: JACOBINA
Codigo Estacao: 83186
Latitude: -11.17277777
Longitude: -40.53416666
Altitude: 486.37
Situacao: Fechada
Data Inicial: 2012-01-01
Data Final: 2023-03-02
Periodicidade da Medicao: Mensal

Data Medicao;DIRECAO PREDOMINANTE DO VENTO, MENSAL(° (gr));EVAPORACAO DO PICHE, MENSAL(mm);EVAPOTRANSPIRACAO POTENCIAL, BH MENSAL(mm);EVAPOTRANSPIRACAO REAL, BH MENSAL(mm);INSOLACAO TOTAL, MENSAL(h);NEBULOSIDADE, MEDIA MENSAL(décimos);NUMERO DE DIAS COM PRECIP. PLUV, MENSAL(número);PRECIPITACAO TOTAL, MENSAL(mm);PRESSAO ATMOSFERICA AO NIVEL DO MAR, MEDIA MENSAL(mB);PRESSAO ATMOSFERICA, MEDIA MENSAL(mB);TEMPERATURA MAXIMA MEDIA, MENSAL(°C);TEMPERATURA MEDIA COMPENSADA, MENSAL(°C);TEMPERATURA MINIMA MEDIA, MENSAL(°C);UMIDADE RELATIVA DO AR, MEDIA MENSAL(%);VENTO, VELOCIDADE MAXIMA MENSAL(m/s);VENTO, VELOCIDADE MEDIA MENSAL(m/s);VISIBILIDADE, MEDIA MENSAL(codigo);
2012-01-31;14;333.6;145.5;5.8;246.8;6.6;3;5.5;1010;957.5;32.9;26.5;20.4;53.1;8.3;4.2;66.2;
2012-02-29;14;272.8;126.5;87.5;221.8;7.5;10;87.5;1010.1;957.6;32;25.8;20.2;58.4;10.8;4.3;61.7;
2012-03-31;14;376;142.6;9.7;270.8;4.8;2;9.7;1010;957.7;33.1;26.7;20.3;51.3;9.6;4.5;69.6;
2012-04-30;14;296.6;122.9;4.3;240.9;4.8;3;4.3;1010.6;958.1;31.7;25.8;19.9;55.8;9.6;4;71.5;
2012-05-31;14;225.5;100.8;19;181.8;6.1;10;19;1013;960;29.1;24;19.3;68.3;7.2;3.2;67.9;
2012-06-30;14;216.2;87.4;19.9;178.7;6;5;19.9;1014.7;961.5;28.1;23.2;18.5;68.3;8.1;3.5;67.7;
2012-07-31;14;197.3;77.9;20.4;180.4;6.1;10;20.4;1015.6;962.1;26.7;22;17.4;71.8;8;3.9;65.7;
2012-08-31;14;227.5;73.3;41.2;210.6;6.2;17;41.2;1017.2;963.4;26.6;21.4;16.7;69.6;8.3;4.6;64.3;
2012-09-30;14;284.4;100.2;3;224.2;5.9;1;3;1015.2;962;29.6;23.9;18.1;58.8;9.8;4.4;67.9;
2012-10-31;14;335.3;122.5;0;256.9;5.1;0;0;1011.9;959.1;31.6;25.1;18.8;53.4;10;4.9;68.9;
2012-11-30;14;227.7;125.3;102.1;162.7;7.4;6;102.1;1009.3;956.7;30.8;25.4;20.2;65.7;6.8;2.8;64.3;
2012-12-31;14;330.2;149.5;12.7;255.9;4.9;4;12.7;1008.9;956.6;33.1;26.7;20.2;49.4;9.8;3.6;70.1;
2013-01-31;14;272.2;145.5;145.5;227.4;6.9;7;214.6;1009.8;957.5;32.5;26.7;20.9;57.8;9.5;3.3;64.2;
2013-02-28;14;269.1;130.5;53.6;240.3;6;3;4;1009.8;957.4;32.3;26.5;20.7;53.4;7;3.5;66.8;
2013-03-31;14;307.1;158.8;38.5;275.8;5.3;2;24.1;1009.3;957.2;33.6;27.6;21.4;49.2;6.5;3.2;70.2;
2013-04-30;14;227.9;124.4;46.6;191.7;6.4;7;43.8;1010.9;958.4;30.8;25.7;20.7;63.5;6.5;2.9;67.3;
2013-05-31;14;167.1;99.6;29;155.5;7.7;15;31;1012.5;959.4;28.9;23.9;19.5;74.1;6.1;2.8;63.5;
2013-06-30;14;143.5;83.1;36.5;152.1;7.1;18;36.1;1013.9;960.6;27.4;22.8;18.9;76.2;5.6;2.9;64.5;
2013-07-31;14;160.8;75.8;75.8;180.8;7;16;79.2;1015.7;962.1;26.5;22;18;74.5;7.8;3.1;62.9;
2013-08-31;14;168.9;78.3;48.9;205.3;6.5;16;47.8;1015.2;961.7;26.9;22;17.6;73;8;2.9;65.4;
2013-09-30;14;225.6;102.6;19.8;240.4;5.6;10;18.1;1013.8;960.8;30.1;24.1;18.4;61;8.5;4.4;67.5;
2013-10-31;14;275.5;122.4;39.1;228.9;5.9;9;38.4;1012;959.5;31;25.1;19.3;58.9;10.5;4.3;67.1;
2013-11-30;14;270.7;123.8;103.2;220.7;6.5;8;103.1;1009.7;957.2;31.6;25.3;19.4;60.4;10.1;4;66.6;
2013-12-31;14;163.1;123.5;91.3;186.8;6.7;13;93;1009.3;956.6;30.5;24.8;20.2;70.6;10.3;2.5;65.8;
2014-01-31;14;279.8;137.7;8.3;290.2;5.9;null;8.1;1010.7;958.2;32.1;25.8;20;57.3;11.3;4;67.6;
2014-02-28;14;234.9;116.7;40.7;198.1;7.5;null;40.7;1009.9;957.4;31.6;25.6;20.1;64.5;8.1;4.1;65.2;
2014-03-31;14;232.3;127.7;29.6;222.7;6.5;null;29.6;1010.3;957.8;31.6;25.7;20.4;64.5;8.1;3.5;67.5;
2014-04-30;14;190.5;114.9;114.9;232.9;5.9;null;131.8;1010.6;958;31.1;25.2;20.2;69.8;6.8;2.9;67.9;
