Nome: CARINHANHA
Codigo Estacao: 83408
Latitude: -14.29749999
Longitude: -43.77138888
Altitude: 455.25
Situacao: Fechada
Data Inicial: 2012-01-01
Data Final: 2020-10-31
Periodicidade da Medicao: Mensal

Data Medicao;DIRECAO PREDOMINANTE DO VENTO, MENSAL(° (gr));EVAPORACAO DO PICHE, MENSAL(mm);EVAPOTRANSPIRACAO POTENCIAL, BH MENSAL(mm);EVAPOTRANSPIRACAO REAL, BH MENSAL(mm);INSOLACAO TOTAL, MENSAL(h);NEBULOSIDADE, MEDIA MENSAL(décimos);NUMERO DE DIAS COM PRECIP. PLUV, MENSAL(número);PRECIPITACAO TOTAL, MENSAL(mm);PRESSAO ATMOSFERICA, MEDIA MENSAL(mB);TEMPERATURA MAXIMA MEDIA, MENSAL(°C);TEMPERATURA MEDIA COMPENSADA, MENSAL(°C);TEMPERATURA MINIMA MEDIA, MENSAL(°C);UMIDADE RELATIVA DO AR, MEDIA MENSAL(%);VENTO, VELOCIDADE MAXIMA MENSAL(m/s);VENTO, VELOCIDADE MEDIA MENSAL(m/s);VISIBILIDADE, MEDIA MENSAL(codigo);
2012-01-31;9;136.2;149;137.5;243.8;7.7;8;96.9;960.9;31.2;25.6;21;null;4.8;1.9;40.2;null;
2012-02-29;9;170.8;123.7;58.2;260.3;6.4;3;19.8;961;33.3;26.6;21.1;null;4.6;2;40;null;
2012-03-31;9;208.5;147.9;64.3;292;5.9;4;51.3;961;34.5;27.4;21.4;null;5.6;2;42.2;null;
2012-04-30;9;223.5;138.6;6.9;320.6;4.7;1;.9;960.9;35.2;27.6;20.6;null;5;2;39.4;null;
2012-05-31;14;204.7;133.1;2.1;262.3;5.5;2;1.2;963.7;32.9;25.6;19.5;null;5;2.1;40;null;
2012-06-30;9;207;null;null;273.1;2.7;null;0;964.5;32.9;25.1;18.1;null;5;2.1;40.5;null;
2012-07-31;9;null;null;null;266.9;1.4;null;0;965;31.9;23.8;16.4;null;5;2.1;39.4;null;
2012-08-31;14;297.7;130;0;310.3;2.6;1;.2;967.2;31.4;24;17.6;null;7.1;3.2;40;null;
2012-09-30;9;348.3;139.1;0;302.9;2.8;0;0;964.6;35;27.1;20.1;null;5.5;3;38.7;null;
2012-10-31;null;null;null;null;null;null;1;null;null;null;null;null;null;null;null;null;null;
2012-11-30;9;87.7;139.8;139.8;119.6;9.8;24;399.7;960.5;30.2;25;22;null;6.6;1.9;36.1;null;
2012-12-31;9;210.5;158.4;89.3;331.4;5.1;2;12.5;959.7;34.3;27.8;21.8;null;7.3;2.2;41;null;
2013-01-31;9;143.1;133.2;133.2;220;8.5;18;263.5;961.1;32.3;26.4;22.3;null;5;1.7;39.4;null;
2013-02-28;9;189.8;138.2;78.2;291.7;5.5;5;5.6;960.3;35.1;27.7;21.4;null;5;2.3;41.5;null;
2013-03-31;14;185.3;149.1;95.3;268.6;7.3;12;82.5;960.6;34.7;28;22.4;null;5;1.8;40.6;null;
2013-04-30;14;122.7;114.6;100;267.8;7.4;4;97.9;962.3;31.7;25.6;20.9;null;4.3;1.7;40.7;null;
2013-05-31;14;189.9;132.2;9.7;302.5;4.6;1;1.4;963.1;33;25.5;19.3;null;5;1.7;40;null;
2013-06-30;14;200.8;125.6;2.2;279.7;4.5;null;0;964.1;32.3;24.9;18.5;null;5;1.8;40.8;null;
2013-07-31;9;240.6;128.6;.6;311;2.4;0;0;965.3;32.1;24.2;17.3;null;5.8;2;42;null;
2013-08-31;9;300;132.7;.2;310.2;2.9;1;.6;964.7;32.5;25;18.3;null;5.5;2.6;40;null;
2013-09-30;9;318.8;141.1;0;null;5.9;null;0;963.5;34.6;27.3;21.3;null;6.6;2.9;39.9;null;
2013-10-31;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;
2013-11-30;9;248.8;149.7;92.5;null;7.2;12;92.5;959.5;34.2;27.7;22.6;null;6.6;2.4;39.8;null;
2013-12-31;5;93.7;147.9;147.9;null;8.9;22;294.1;960.1;30.2;25.1;21.8;null;5;1.8;38.5;null;
2014-01-31;9;182.1;151.3;79.1;null;5.9;null;1.4;961.6;32.5;26.3;21.1;null;4.6;2.1;40.1;null;
2014-02-28;9;211.6;119.4;45.9;null;7.8;null;33;960.9;33.7;26.8;21.6;null;4.1;2.3;39.6;null;
2014-03-31;14;160;144.6;144.6;null;8;null;196.9;961.2;32.6;26.7;22.1;null;6.3;1.9;39.8;null;
2014-04-30;14;141.9;134.5;87.1;null;6.3;null;52.6;961.7;32.9;26.4;21.5;null;5.8;1.8;38.9;null;
2014-05-31;14;206.6;133.9;22.1;null;5.2;null;2.2;963;33.4;25.9;19.7;null;5;1.9;40.9;null;
2014-06-30;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;
2014-07-31;14;232.7;127.5;.7;null;3.6;null;0;966.9;31.7;24;17.4;null;5.3;2.4;41.9;null;
2014-08-31;14;294.4;132.4;.2;null;2.3;null;0;965.7;32.8;24.8;17.6;null;6.6;2.5;39.7;null;
2014-09-30;14;361;140;.1;null;3.1;null;0;963.3;35.2;27.4;20.3;null;5.8;3.3;40.2;null;
2014-10-31;9;363.2;151.6;35.2;null;5.8;null;35.4;962.5;35;27.9;21.8;null;6.3;3.3;42.1;null;
2014-11-30;9;206.1;149;129.6;null;7.5;null;130.2;960.8;33.3;27.3;22.5;null;5;2.4;41.7;null;
2014-12-31;9;139.3;149.2;149.2;null;7.6;null;229.7;961.6;31.1;25.6;21.6;null;5;2.2;42.2;null;
2015-01-31;9;247.8;156.5;64.1;null;4.8;null;.5;961.8;35;27.7;21.4;null;6;2.6;40;null;
2015-02-28;14;162.4;133.6;131.9;null;8;null;132.7;961.9;33.1;26.3;21.6;null;5;2.2;40.2;null;
2015-03-31;14;186.7;148.7;49.8;null;7.5;null;38.7;961.1;34.2;27.7;22.2;null;5.8;2;40.6;null;
2015-04-30;9;182.1;138;70;null;8.1;null;66.5;961.6;33.7;27.4;22.5;null;5;1.9;39.5;null;
2015-05-31;14;158.8;131.4;62.1;282.6;6.4;2;60.7;963.9;31.5;25.1;20.1;null;5;2.1;40;null;
2015-06-30;14;215.7;123.8;1.1;256.6;4.5;null;.1;965.9;31.6;24.5;18.9;null;5.5;2.3;39;null;
2015-07-31;14;246.6;128.5;.3;294.7;4.2;null;0;965.9;31.7;24.3;18.1;null;5.8;2.6;42.1;null;
2015-08-31;14;315.2;133.8;.1;320.5;2.1;null;0;965.3;32.6;25.2;18.8;null;6.6;3;40;null;
2015-09-30;9;409.3;146.1;0;325.9;1.5;null;0;962.2;37.2;29.1;21.6;null;5.7;2.9;42.1;null;
2015-10-31;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;
2015-11-30;9;327.9;157.6;109.6;259.4;7.6;8;127.2;959.7;36.5;29.6;24;null;6.6;2.7;41.2;null;
2015-12-31;9;372.2;167.4;16.5;292.4;6.5;null;15.5;961.4;37.4;30.2;23.8;null;8;2.7;40.8;null;
2016-01-31;5;106.2;146.8;146.8;143.5;8.8;26;624.9;961;30.9;25.7;22.5;null;5.4;1.9;36.5;null;
2016-02-29;9;176.8;141.6;94.5;304.3;6.2;null;25.9;961.8;33.3;27.3;22.3;null;5;2;40;null;
2016-03-31;9;227.2;151.1;30.8;297.5;6.8;null;6.8;962.1;34.8;28.4;22.9;null;4.3;2;40.4;null;
2016-04-30;9;262.5;139.5;5.6;301.2;4.2;null;0;962.2;35.2;27.9;21.6;null;5.3;2.1;40;null;
2016-05-31;14;232.2;121.1;1.3;291.8;6;null;0;964.7;33.9;26.4;20;null;3.6;1.7;40;null;
2016-06-30;14;215.4;125.4;1.8;265.9;6.4;null;1.4;965.9;32.5;24.9;18.5;null;5.4;1.8;41;null;
2016-07-31;9;259;128.9;.1;291.6;3.1;null;0;966;32;24.4;17.5;null;5.8;2.1;40;null;
2016-08-31;9;290;136.8;0;323.1;3.9;null;0;964.4;33.7;26;19.2;null;6.5;2.6;40.6;null;
2016-09-30;9;347.8;140.5;8;287.7;6.1;null;8;963.5;34.8;27.4;21.1;null;5.5;2.6;39.8;null;
2016-10-31;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;
2016-11-30;9;219;130.4;130.4;218.7;7.5;12;287.8;960.5;33.2;27;22.8;null;8.3;2.3;40.2;null;
2016-12-31;14;196;154.3;124;255.6;7.3;null;64.9;960.7;32.6;26.9;22.4;null;5;2.4;39.3;null;
2017-01-31;9;295.7;162.7;38.3;316.4;6.9;null;5.9;960.5;36.3;29.2;23;null;5.3;2.5;39.2;null;
2017-02-28;9;186;136.4;42.6;200.2;8.3;null;37.2;961.1;33.4;27.2;22.7;null;5;2.3;39.3;null;
2017-03-31;14;184.7;147.5;147.5;269.4;7.5;10;251.7;960.6;33.7;27.4;22.4;null;5;1.7;39.8;null;
2017-04-30;14;168.2;134.4;77.7;298.2;5.7;null;5.2;962;32.8;26.3;21.4;null;4.1;2;40;null;
2017-05-31;14;204.9;134.2;29.6;283.6;4.8;null;10.1;963.4;33.2;26;20.3;null;4.1;2.2;42.8;null;
2017-06-30;14;241.5;124.7;5.7;284.4;2.9;null;0;965.2;32.3;24.8;18.3;null;5;2.3;39.8;null;
