Nome: SAO GABRIEL DA CACHOEIRA(UAUPES)
Codigo Estacao: 82106
Latitude: -0.12527777
Longitude: -67.06111111
Altitude: 79.71
Situacao: Operante
Data Inicial: 2012-01-01
Data Final: 2024-10-31
Periodicidade da Medicao: Mensal

Data Medicao;DIRECAO PREDOMINANTE DO VENTO, MENSAL(° (gr));EVAPORACAO DO PICHE, MENSAL(mm);EVAPOTRANSPIRACAO POTENCIAL, BH MENSAL(mm);EVAPOTRANSPIRACAO REAL, BH MENSAL(mm);INSOLACAO TOTAL, MENSAL(h);NEBULOSIDADE, MEDIA MENSAL(décimos);NUMERO DE DIAS COM PRECIP. PLUV, MENSAL(número);PRECIPITACAO TOTAL, MENSAL(mm);PRESSAO ATMOSFERICA AO NIVEL DO MAR, MEDIA MENSAL(mB);PRESSAO ATMOSFERICA, MEDIA MENSAL(mB);TEMPERATURA MAXIMA MEDIA, MENSAL(°C);TEMPERATURA MEDIA COMPENSADA, MENSAL(°C);TEMPERATURA MINIMA MEDIA, MENSAL(°C);UMIDADE RELATIVA DO AR, MEDIA MENSAL(%);VENTO, VELOCIDADE MAXIMA MENSAL(m/s);VENTO, VELOCIDADE MEDIA MENSAL(m/s);VISIBILIDADE, MEDIA MENSAL(codigo);
2012-01-31;0;32.7;130.3;130.3;122.9;8.5;25;368;null;null;33;26.1;23;88.4;3;1.4;55.7;
2012-02-29;9;33.3;112.5;112.5;119.2;9.2;23;393.1;null;null;32.3;25.4;22.5;90.7;3;1.9;51.8;
2012-03-31;9;46.8;125.2;125.2;129.7;8.6;22;511.8;null;null;32.7;25.8;22.6;88.7;3;2;53.3;
2012-04-30;5;49.1;124.4;124.4;129.2;7.7;22;264.2;null;null;33.4;26;22.8;88.2;3;1.8;59.1;
2012-05-31;5;44.9;128.5;128.5;118.9;7.8;22;336.7;null;null;33.2;25.9;22.9;89.2;3;1.8;57.2;
2012-06-30;9;47.1;122.7;122.7;127.7;7.8;21;188.5;null;null;33;25.8;22.6;88.1;3;1.7;58.9;
2012-07-31;9;45.6;121.8;121.8;137.4;7.8;21;293.8;null;null;32.1;25.3;22.4;90.5;3;1.9;56.6;
2012-08-31;9;42.7;125.1;125.1;176.9;7.7;15;155.8;null;null;33.2;25.7;22.3;91.1;3;1.7;54.2;
2012-09-30;5;60.5;131.1;131.1;208.7;7.1;16;259.8;null;null;34.8;26.3;22.5;90.1;3;1.7;53.8;
2012-10-31;5;63.2;142.7;134;187.7;6.9;11;97.8;null;null;35.2;26.8;22.8;87.4;3;1.5;60.1;
2012-11-30;0;71.9;154.8;142.4;208.5;7.6;16;126.8;null;null;36.5;27.6;23.5;83.5;5;1.7;61;
2012-12-31;9;58.4;135.5;135.5;162.8;7.3;18;192;null;null;33.1;26.4;23;86.2;3;1.7;58.2;
2013-01-31;9;64.9;133.8;133.8;174.8;7.4;15;144.9;null;null;33.2;26.4;23.4;86;3;1.9;57.6;
2013-02-28;9;43.1;119.2;119.2;134.1;8.5;21;432.8;null;null;32.5;26;23.3;87;3;2;52.3;
