Nome: JUIZ DE FORA
Codigo Estacao: 83692
Latitude: -21.76999999
Longitude: -43.36444444
Altitude: 936.9
Situacao: Operante
Data Inicial: 2012-01-01
Data Final: 2024-10-31
Periodicidade da Medicao: Mensal

Data Medicao;DIRECAO PREDOMINANTE DO VENTO, MENSAL(° (gr));EVAPORACAO DO PICHE, MENSAL(mm);EVAPOTRANSPIRACAO POTENCIAL, BH MENSAL(mm);EVAPOTRANSPIRACAO REAL, BH MENSAL(mm);INSOLACAO TOTAL, MENSAL(h);NEBULOSIDADE, MEDIA MENSAL(décimos);NUMERO DE DIAS COM PRECIP. PLUV, MENSAL(número);PRECIPITACAO TOTAL, MENSAL(mm);PRESSAO ATMOSFERICA, MEDIA MENSAL(mB);TEMPERATURA MAXIMA MEDIA, MENSAL(°C);TEMPERATURA MEDIA COMPENSADA, MENSAL(°C);TEMPERATURA MINIMA MEDIA, MENSAL(°C);UMIDADE RELATIVA DO AR, MEDIA MENSAL(%);VENTO, VELOCIDADE MAXIMA MENSAL(m/s);VENTO, VELOCIDADE MEDIA MENSAL(m/s);VISIBILIDADE, MEDIA MENSAL(codigo);
2012-01-31;36;51.7;89.9;89.9;125.9;7.3;15;397.3;909.3;25.7;20.5;17.3;83.9;5;3;65.2;null;
2012-02-29;36;75.4;96.3;96.3;203.4;5;9;108;910.4;28.3;22.4;18.1;73.7;5;2.6;71.8;null;
2012-03-31;36;79.7;91.1;91.1;170.6;6.3;11;92.6;910.3;27.4;21.4;17.7;78.7;5;2.6;67.9;null;
2012-04-30;5;59.2;74.2;74;122.1;6.2;9;71;910.7;25.7;20.3;16.9;82.5;7;2.5;68.2;null;
2012-05-31;null;null;null;null;null;null;8;107.5;913.5;20.6;16.3;13.4;84.4;6;null;null;null;
2012-06-30;36;null;null;null;null;5.7;6;53.8;913.5;null;null;15;null;5.1;2.8;98;null;
2012-07-31;36;76.8;null;null;null;4.3;2;4.2;914;23.1;17.3;13.6;73.9;5;2.4;70.5;null;
2012-08-31;5;67.4;51;5.4;177.8;5.8;5;5;916.8;22.4;16.7;13.2;75.3;5;2.6;66.7;null;
2012-09-30;36;93.5;66.3;66.3;164.3;5.1;6;72.9;913.6;25.6;18.8;14;68.2;8;2.6;63;null;
2012-10-31;36;112.5;91.3;51.9;210.6;5.2;8;49.4;910.9;27.9;21.1;16.1;66.8;8;2.4;68.8;null;
