Nome: PEDRA AZUL
Codigo Estacao: 83393
Latitude: -16.00944444
Longitude: -41.2811111
Altitude: 647.97
Situacao: Operante
Data Inicial: 2012-01-01
Data Final: 2024-10-31
Periodicidade da Medicao: Mensal

Data Medicao;DIRECAO PREDOMINANTE DO VENTO, MENSAL(° (gr));EVAPORACAO DO PICHE, MENSAL(mm);EVAPOTRANSPIRACAO POTENCIAL, BH MENSAL(mm);EVAPOTRANSPIRACAO REAL, BH MENSAL(mm);INSOLACAO TOTAL, MENSAL(h);NEBULOSIDADE, MEDIA MENSAL(décimos);NUMERO DE DIAS COM PRECIP. PLUV, MENSAL(número);PRECIPITACAO TOTAL, MENSAL(mm);PRESSAO ATMOSFERICA, MEDIA MENSAL(mB);TEMPERATURA MAXIMA MEDIA, MENSAL(°C);TEMPERATURA MEDIA COMPENSADA, MENSAL(°C);TEMPERATURA MINIMA MEDIA, MENSAL(°C);UMIDADE RELATIVA DO AR, MEDIA MENSAL(%);VENTO, VELOCIDADE MAXIMA MENSAL(m/s);VENTO, VELOCIDADE MEDIA MENSAL(m/s);VISIBILIDADE, MEDIA MENSAL(codigo);
2012-01-31;14;96.7;110.3;110.2;229.1;5.8;9;105.3;941.3;29.4;23.6;19.5;70.9;2.6;1.1;84;null;
2012-02-29;14;111.5;102.7;85.6;266.9;5;7;42.7;941.4;30.2;23.7;19.2;65.9;4.1;1.5;84;null;
2012-03-31;9;135.1;114.3;58.1;262.6;4.9;3;27.9;941.4;31;24.4;19.7;64.1;4.1;1.6;84;null;
2012-04-30;9;132;108.5;14.9;277.9;3.5;1;.4;941.3;31.8;24.6;19;59.5;5.1;1.3;84;null;
2012-05-31;9;85.6;75.9;37.2;174.1;6.3;15;34.7;943.9;27;21.4;17.5;73.3;4.1;1.3;84.2;null;
2012-06-30;14;95.6;76.5;5.2;204.6;4.3;4;2.6;944.8;28.1;21.9;17.6;67.7;4.6;1.4;84;null;
2012-07-31;9;106.6;67.3;5.4;247.7;4.4;4;4.3;945.3;27.2;20.5;15;65.5;6.2;1.7;84;null;
2012-08-31;14;111.1;62.6;27.4;223.5;5.4;12;27;947.4;26;19.8;15.1;68.6;6.2;2.1;84;null;
2012-09-30;9;147;86.5;14.8;236.4;4.5;4;14.3;945.1;29.1;22.3;16.8;59.8;5.1;1.7;84;null;
2012-10-31;9;167.4;107.3;4.3;265.9;4.4;4;4;942.3;30.5;23.7;18.1;58.8;5.7;1.9;84;null;
2012-11-30;9;68.7;101.4;101.4;82.5;8.8;21;385.6;939.9;27.9;23.1;19.5;80.4;4.1;1.1;83.4;null;
2012-12-31;14;132.2;131.5;101.7;294.5;3.8;4;43;939.9;31.9;25.1;19.2;62.7;4.1;1.2;84;null;
2013-01-31;14;101.2;126.6;126.6;204.3;6.8;11;253.7;940.7;30.7;24.7;20.3;70.6;4.1;1.2;84;null;
2013-02-28;14;126.8;110.2;74.9;267.3;4.6;2;12.5;941.1;31.1;24.8;19.6;62.5;4.6;1.4;84;null;
2013-03-31;14;137.2;130.7;71.2;282.5;4.8;null;50.4;940.8;32;25.7;20.5;61.5;4.1;1.2;84;null;
2013-04-30;14;81.9;91.5;58.9;182.9;6.5;null;53.6;942.4;28.4;23;18.4;72.5;4.1;1.5;84;null;
2013-05-31;14;91.4;84.4;55.9;204.4;5.4;null;52.8;943.4;28.5;22.2;17.2;70.6;7.7;1.3;84;null;
2013-06-30;9;66.2;68.8;32.7;184.4;5.9;null;30;944.7;26.8;21;16.3;73.9;4.1;1.3;84;null;
2013-07-31;9;81;62.3;22.2;190.4;4.7;null;20.2;945.8;26.1;20;14.9;73.3;4.1;1.3;84;null;
2013-08-31;14;112.5;70.1;6.5;220.1;5.3;null;4.7;945.3;27;20.5;14.8;65.9;5.7;1.8;84;null;
2013-09-30;9;118.1;81.5;26.5;185;6.2;null;25.7;944.3;28;21.7;16.5;66.8;6.7;2;84;null;
2013-10-31;9;125.4;93.7;43.5;197.1;6.2;null;43.1;942.8;28.7;22.4;17;66.5;5.7;1.8;84;null;
2013-11-30;9;109;102.4;102.4;210;6.1;null;159.9;940.5;29.6;23.3;17.7;68.2;3.6;1.6;84;null;
2013-12-31;5;62.2;114.7;114.7;137.8;7.7;null;276.2;939.3;29.3;23.7;19;78.7;3.1;1.4;84;null;
2014-01-31;14;103.1;112.7;76.8;231.1;5.7;null;14.1;942.1;30.1;23.7;18.1;68.1;4.6;1.6;84;null;
2014-02-28;14;118.6;99.2;31.2;235;5.6;null;9;941.4;30.9;23.9;17.8;65.1;4.6;1.7;84;null;
2014-03-31;14;106;108.5;92;222;6;null;89.4;941.6;30.3;23.9;18.6;69.9;4.6;1.6;84;null;
2014-04-30;14;102.1;97.7;47;223.7;4.6;null;41.6;941.8;30.3;23.7;17.7;66.6;3.1;1.4;84;null;
2014-05-31;14;104.6;83.4;9.4;235.4;4.8;null;5.5;943;29.1;22.3;15.7;65.8;4.6;1.4;84;null;
2014-06-30;14;85;53.2;26.2;179.2;5.7;null;25.4;945.2;null;null;15.1;72.7;3.6;1.4;84;null;
2014-07-31;9;92.7;49.6;34;163.9;5.9;null;33.6;947.2;null;null;14.1;70.6;5.1;1.8;84;null;
2014-08-31;14;118.2;53.2;3.5;260.2;4.3;null;2.7;946.1;null;null;13.6;62.8;4.1;1.7;84;null;
2014-09-30;9;162.5;71.4;1.1;251.8;4.7;null;.5;944.2;null;null;15.9;57.4;5.1;2.2;84;null;
2014-10-31;9;166.1;83.4;48.7;237.7;5.3;null;48.5;943.4;null;null;16.9;60.1;4.1;1.8;84;null;
2014-11-30;9;105.9;87.3;87.3;168.5;7.7;null;194.4;940.9;null;null;18.9;72;3.6;1.4;84;null;
2014-12-31;14;107.7;98.2;97.7;219;6.5;null;88.5;941.4;null;null;19.9;71;3.6;1.7;84;null;
2015-01-31;14;135.9;112.7;68.1;289;4.5;null;9.7;942.3;null;null;19.9;60;4.6;2;84;null;
2015-02-28;9;106.2;86.8;86.8;218.9;5.5;null;101.9;941.7;null;null;19.9;70.2;4.1;1.6;84;null;
2015-03-31;9;109.8;97.2;97.2;237.6;5.5;null;155.1;941.4;null;null;20.1;69.9;3.6;1.3;83.8;null;
2015-04-30;14;87;81.6;79.7;174.8;5.9;null;61.6;941.9;null;null;19.6;74.2;3.1;1;84;null;
2015-05-31;14;63.6;68;62.8;175.1;6.4;null;47.8;944.3;null;null;17.8;78.7;4.6;1.4;84;null;
