Nome: PESQUEIRA
Codigo Estacao: 82892
Latitude: -8.370701
Longitude: -36.707812
Altitude: 643.38
Situacao: Desativada
Data Inicial: 2012-01-01
Data Final: 2015-11-18
Periodicidade da Medicao: Mensal

Data Medicao;DIRECAO PREDOMINANTE DO VENTO, MENSAL(° (gr));EVAPORACAO DO PICHE, MENSAL(mm);EVAPOTRANSPIRACAO POTENCIAL, BH MENSAL(mm);EVAPOTRANSPIRACAO REAL, BH MENSAL(mm);INSOLACAO TOTAL, MENSAL(h);NEBULOSIDADE, MEDIA MENSAL(décimos);NUMERO DE DIAS COM PRECIP. PLUV, MENSAL(número);PRECIPITACAO TOTAL, MENSAL(mm);PRESSAO ATMOSFERICA, MEDIA MENSAL(mB);TEMPERATURA MAXIMA MEDIA, MENSAL(°C);TEMPERATURA MEDIA COMPENSADA, MENSAL(°C);TEMPERATURA MINIMA MEDIA, MENSAL(°C);UMIDADE RELATIVA DO AR, MEDIA MENSAL(%);VENTO, VELOCIDADE MAXIMA MENSAL(m/s);VENTO, VELOCIDADE MEDIA MENSAL(m/s);VISIBILIDADE, MEDIA MENSAL(codigo);
2012-01-31;null;null;null;null;null;null;2;null;null;null;null;null;null;null;null;null;null;
2012-02-29;9;163.7;90.9;27.7;200.5;6.2;3;27.7;null;30.5;22.8;19.4;71.1;5;2.7;63.3;null;
2012-03-31;9;174.8;101.1;2.8;257.8;5.3;1;2.8;null;31;23.1;19.6;70.3;4;2.7;63.3;null;
2012-04-30;9;206.4;93.7;0;266.3;5.2;0;0;null;30.3;23;19.9;73.9;5;2.6;63.3;null;
2012-05-31;9;166.3;98.5;6.3;247.3;5.5;1;6.3;null;30.6;23.3;20.3;73.8;5;2.7;63.3;null;
2012-06-30;9;138.8;83.2;37.4;176.4;6.6;7;37.4;null;29.1;22.2;19.5;76.7;3;2.5;62.8;null;
2012-07-31;9;134.8;73.6;31.4;155;6.8;16;22.3;null;27.1;21;18.8;79.9;3;2.4;62.5;null;
2012-08-31;14;120.1;70.1;16.1;190.7;6.5;10;16.1;null;27.5;20.6;16.6;77.5;4;2.3;63.2;null;
2012-09-30;14;180.2;66.5;2.5;274.9;5.5;5;2.5;null;27.6;20.3;15.1;77.7;3;2.3;63.3;null;
2012-10-31;9;138.5;82.6;0;236.8;5.1;0;0;null;29.9;21.6;16;71.6;4;2.6;63.3;null;
2012-11-30;9;155.5;96.1;2.8;281.8;4.3;1;2.8;null;30.8;23;18.9;73.2;5;2.8;63.3;null;
2012-12-31;9;191.7;101.2;7.1;262.6;5.6;2;7.1;null;31.1;23.1;19.2;72;4;2.7;63.3;null;
2013-01-31;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;
2013-02-28;9;154.9;95.1;0;228.5;5.4;null;0;null;31.6;23.5;18.8;71.4;5;2.6;63.3;null;
2013-03-31;9;192.4;100;.4;261.8;4.6;1;.4;null;31.1;23.3;19.2;73.2;4;2.5;63.3;null;
2013-04-30;9;147.3;92.7;90.2;198.9;6;10;90.2;null;30.8;23.2;19.1;74.5;5;2.6;63.2;null;
2013-05-31;9;125.3;92;15.8;169.8;6.6;5;17.3;null;30.4;22.9;18.8;74.8;3;2.6;63.3;null;
2013-06-30;9;107.3;82.2;42.6;156.5;7;12;42.6;null;29.2;22.2;18.6;77.4;6;2.4;63.1;null;
2013-07-31;9;146.9;83.2;83.2;110;6.9;15;121.9;null;28.8;21.9;18.4;76.8;5;2.5;63.1;null;
2013-08-31;14;143.9;77.5;42.6;187.1;6.7;10;27.3;null;28.2;21.4;18;77.4;3;2.4;63.2;null;
2013-09-30;9;128.9;76.5;13.4;146.7;5.8;1;1;null;28.4;21.3;17.7;75.4;6;2.5;63.2;null;
2013-10-31;14;144.9;97.6;10.3;238.1;4.6;2;3.6;null;31;22.9;18.5;72.2;5;3;63.3;null;
2013-11-30;9;135.2;null;null;258.4;5.3;1;19.2;null;30.5;22.6;18.3;72;5;2.7;63.3;null;
2013-12-31;9;142.1;95.5;52.5;232;5.3;null;34.2;null;31;22.7;18.2;70.3;4;2.8;63.3;null;
2014-01-31;null;null;112.9;14.7;null;null;null;null;null;null;null;null;null;null;null;null;null;
2014-02-28;5;104.7;null;null;null;6.4;null;50.2;null;29.4;22.2;18.1;77.4;4;2.6;63.2;null;
2014-03-31;9;116.7;94.4;17.8;null;6.2;null;16.6;null;29.5;22.8;19.6;77.4;4;2.8;63.3;null;
2014-04-30;9;86.3;81.4;81.4;null;6.2;null;125.1;null;28.5;22;18.9;79.3;3;2.6;63.3;null;
2014-05-31;9;98.2;84.7;59;null;6.8;null;44;null;29.3;22.2;17.9;77.3;4;2.6;63.1;null;
2014-06-30;14;77.5;72.8;34.8;null;6.6;null;23.3;null;28.6;21.3;17.3;75.8;5;2.7;63.3;null;
2014-07-31;14;83.5;71.7;44.1;null;6.1;null;39.1;null;27.8;21;16.9;78;4;2.7;63.3;null;
2014-08-31;9;89.7;69.1;45.7;null;6.6;null;42.7;null;27.5;20.5;16.6;76.6;4;2.7;63.2;null;
2014-09-30;9;98.3;75.5;10.3;null;5.9;null;5.2;null;28.6;21.2;17.5;73.6;5;2.8;63.2;null;
2014-10-31;9;87;83.6;26.1;null;6;null;23.9;null;28.8;21.7;18.3;74.9;4;2.7;63.1;null;
2014-11-30;9;108.4;89.5;47.3;null;5.6;null;46.3;null;29.9;22.4;18.4;73.5;5;2.9;63.3;null;
2014-12-31;9;142.7;101.2;36.1;null;6.2;null;35.2;null;31.2;23.1;18.7;71;5;3.1;63.5;null;
2015-01-31;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;
2015-02-28;9;88.2;79.8;78.8;null;6.4;null;78.8;null;29.2;22.1;18.6;75.7;5;2.9;63.5;null;
2015-03-31;9;139.5;86.9;9.2;null;6;null;9.2;null;29.6;22;18.3;73.4;5;2.9;63.3;null;
2015-04-30;9;138.2;83.4;34.6;null;5.6;null;34.6;null;29.9;22.3;18.7;74.1;4;2.7;63.3;null;
2015-05-31;9;118.5;93.1;6.1;null;6.3;null;6.1;null;30.3;22.9;19.3;74;5;2.8;63.3;null;
2015-06-30;9;73.8;87.2;37;null;6.5;null;36.8;null;30;22.8;19.3;76.3;4;2.6;63;null;
2015-07-31;9;59.7;null;null;null;6.5;null;68.2;null;28.4;21.8;18.6;78.4;4;2.4;63.1;null;
2015-08-31;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;
2015-09-30;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;
2015-10-31;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;
2015-11-30;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;

