Nome: MACHADO
Codigo Estacao: 83683
Latitude: -21.68138888
Longitude: -45.94083333
Altitude: 892.44
Situacao: Fechada
Data Inicial: 2012-01-01
Data Final: 2022-05-31
Periodicidade da Medicao: Mensal

Data Medicao;DIRECAO PREDOMINANTE DO VENTO, MENSAL(° (gr));EVAPORACAO DO PICHE, MENSAL(mm);EVAPOTRANSPIRACAO POTENCIAL, BH MENSAL(mm);EVAPOTRANSPIRACAO REAL, BH MENSAL(mm);INSOLACAO TOTAL, MENSAL(h);NEBULOSIDADE, MEDIA MENSAL(décimos);NUMERO DE DIAS COM PRECIP. PLUV, MENSAL(número);PRECIPITACAO TOTAL, MENSAL(mm);PRESSAO ATMOSFERICA, MEDIA MENSAL(mB);TEMPERATURA MAXIMA MEDIA, MENSAL(°C);TEMPERATURA MEDIA COMPENSADA, MENSAL(°C);TEMPERATURA MINIMA MEDIA, MENSAL(°C);UMIDADE RELATIVA DO AR, MEDIA MENSAL(%);VENTO, VELOCIDADE MAXIMA MENSAL(m/s);VENTO, VELOCIDADE MEDIA MENSAL(m/s);VISIBILIDADE, MEDIA MENSAL(codigo);
2012-01-31;0;64.5;98.3;98.3;118.1;8.2;21;313.2;915.9;27.7;21.6;17.6;80.2;10;.5;51.5;null;
2012-02-29;0;94.8;104.2;103.3;186.5;6;9;90.1;916.1;30.1;23.1;17.7;71;1.5;.4;53.1;null;
2012-03-31;0;83.8;96.8;96.8;166.2;7;11;113;916.7;29.4;22.2;17.4;74.7;1.5;.2;53.5;null;
2012-04-30;0;66.1;79.6;74.3;150.4;6.4;12;45.4;916.6;27.8;21.1;16.6;79.5;1;.1;52.1;null;
2012-05-31;0;55.9;49.6;49.6;173.4;5.1;6;62;919.6;24.4;17;11.3;78.4;1;0;49.9;null;
2012-06-30;0;44.8;48;48;117.8;6;8;99.9;919.8;24;17.3;12.2;82.9;1;.1;49.8;null;
2012-07-31;0;82;42.4;39.2;192.6;3.4;3;15.9;920.2;25.1;16;9.2;72.4;1.5;.2;50.8;null;
2012-08-31;0;111.7;55.5;34;225.1;3.2;1;2.4;922.6;25.7;17.5;9.9;63.9;1.5;.5;52.2;null;
2012-09-30;0;129.7;74.3;72.2;195.9;3.5;6;70.6;919.2;29.1;20.1;12.5;59.6;2.6;.7;51.2;null;
2012-10-31;0;141.2;105.6;105.6;211.8;5.3;12;108.9;916.4;30.5;22.8;16.1;61.7;5.8;.6;54;null;
