Nome: VITORIA DA CONQUISTA
Codigo Estacao: 83344
Latitude: -14.88638888
Longitude: -40.80138888
Altitude: 879.47
Situacao: Operante
Data Inicial: 2012-01-01
Data Final: 2024-10-31
Periodicidade da Medicao: Mensal

Data Medicao;DIRECAO PREDOMINANTE DO VENTO, MENSAL(° (gr));EVAPORACAO DO PICHE, MENSAL(mm);EVAPOTRANSPIRACAO POTENCIAL, BH MENSAL(mm);EVAPOTRANSPIRACAO REAL, BH MENSAL(mm);INSOLACAO TOTAL, MENSAL(h);NEBULOSIDADE, MEDIA MENSAL(décimos);NUMERO DE DIAS COM PRECIP. PLUV, MENSAL(número);PRECIPITACAO TOTAL, MENSAL(mm);PRESSAO ATMOSFERICA AO NIVEL DO MAR, MEDIA MENSAL(mB);PRESSAO ATMOSFERICA, MEDIA MENSAL(mB);TEMPERATURA MAXIMA MEDIA, MENSAL(°C);TEMPERATURA MEDIA COMPENSADA, MENSAL(°C);TEMPERATURA MINIMA MEDIA, MENSAL(°C);UMIDADE RELATIVA DO AR, MEDIA MENSAL(%);VENTO, VELOCIDADE MAXIMA MENSAL(m/s);VENTO, VELOCIDADE MEDIA MENSAL(m/s);VISIBILIDADE, MEDIA MENSAL(codigo);
2012-01-31;9;121.1;135.5;17.3;211.2;6.5;7;17.3;1013;916.8;27.4;21.2;16.7;81.1;5.2;2.4;63.5;
2012-02-29;9;137;123.6;29.3;204.1;5.7;10;29.3;1012.8;916.8;27.7;21.2;16.2;78.3;5;2.1;63.7;
2012-03-31;14;156.3;131.4;12.2;227.6;5.6;2;12.2;1012.6;917;29;22.1;16.9;75;4.5;2;65.1;
2012-04-30;9;158.4;124;1.7;252.1;4;3;1.7;1012.6;917;29.5;21.8;16.1;72.9;4.7;2.2;64.4;
2012-05-31;14;95.9;116.8;30.2;147.5;6.5;11;30.2;1016.1;919.2;25.1;19.3;15.4;84.2;4.3;2;61.6;
2012-06-30;14;97.7;113.6;22.2;192.2;5.9;10;22.2;1017.2;920.2;25.4;19.2;15;82.4;4.7;1.9;64.7;
2012-07-31;14;103.3;113.9;18;210.5;6.1;11;18;1018.5;920.8;23.8;17.8;13;81.5;5;2.2;63.9;
2012-08-31;14;105;113.5;55.1;208.9;6.9;18;55.3;1020.5;922.4;23;17.2;12.9;82.4;6.3;3;64;
2012-09-30;9;147.9;118.8;6.7;216.5;5.6;4;6.7;1017.9;920.8;26.1;19.2;14;81.4;5;2.7;65.2;
2012-10-31;9;158.9;128.2;48.1;257.4;5.7;6;48.4;1014.5;918.1;27.3;20.4;15.2;80.6;5;2.6;64.4;
