Nome: CHAPECO
Codigo Estacao: 83883
Latitude: -27.13555555
Longitude: -52.66305555
Altitude: 654
Situacao: Desativada
Data Inicial: 2012-01-01
Data Final: 2017-01-30
Periodicidade da Medicao: Mensal

Data Medicao;DIRECAO PREDOMINANTE DO VENTO, MENSAL(° (gr));EVAPORACAO DO PICHE, MENSAL(mm);EVAPOTRANSPIRACAO POTENCIAL, BH MENSAL(mm);EVAPOTRANSPIRACAO REAL, BH MENSAL(mm);INSOLACAO TOTAL, MENSAL(h);NEBULOSIDADE, MEDIA MENSAL(décimos);NUMERO DE DIAS COM PRECIP. PLUV, MENSAL(número);PRECIPITACAO TOTAL, MENSAL(mm);PRESSAO ATMOSFERICA, MEDIA MENSAL(mB);TEMPERATURA MAXIMA MEDIA, MENSAL(°C);TEMPERATURA MEDIA COMPENSADA, MENSAL(°C);TEMPERATURA MINIMA MEDIA, MENSAL(°C);UMIDADE RELATIVA DO AR, MEDIA MENSAL(%);VENTO, VELOCIDADE MAXIMA MENSAL(m/s);VENTO, VELOCIDADE MEDIA MENSAL(m/s);VISIBILIDADE, MEDIA MENSAL(codigo);
2012-01-31;5;113.3;126;104.2;282.9;4.6;13;86.2;936.7;29.5;23.7;18.9;63.6;4;1.5;53.8;null;
2012-02-29;5;139.4;123.2;106.5;209.5;6.1;14;98.5;937.5;31.2;24.8;20.6;66.5;3;1.6;53.3;null;
2012-03-31;9;143.1;97.1;88.3;284;2.9;6;85.1;939.4;28.6;21.9;17;63.7;3;1.2;54.6;null;
2012-04-30;5;86.3;66.9;66.9;178.3;5.5;13;197.4;939.4;24.3;19;15.5;76.9;3;1.1;50.2;null;
2012-05-31;9;82.2;48.7;48.7;224.9;3.7;6;47;942.6;22;16.5;12.5;74.8;3;1.4;53;null;
2012-06-30;5;54.8;34.9;34.9;177.3;4.7;7;101.6;941.9;19.8;14.4;10.9;81.8;5;1.4;48.6;null;
2012-07-31;36;86;33.7;33.7;153.2;6.3;11;184.8;941.9;18.6;13.7;10.5;78.3;5;1.9;47.1;null;
2012-08-31;36;149.6;66.6;49.8;215.5;4.6;4;2.3;944.2;24.8;18.9;15;65.2;6;2.2;52.1;null;
2012-09-30;9;102.1;68.5;68.5;219.5;4.7;6;68.5;941.2;25.5;18.8;13.4;63.1;6;2;52.1;null;
2012-10-31;9;81.7;85.4;85.4;158.2;6.4;17;231.1;938;25.3;19.9;15.6;74.5;6;1.8;50.5;null;
2012-11-30;9;116.4;103.1;99.2;262.6;4.3;12;73.6;936.9;28.5;22.6;17.1;65.4;4;1.5;55.3;null;
2012-12-31;36;93.9;128.6;128.6;201.1;6.3;19;289.9;935.9;28.8;23.7;19.7;79;5;1.8;52.5;null;
2013-01-31;9;104.3;112.8;112.8;283.9;4;10;133.6;938;27.9;22.4;17.1;69.5;5;1.6;56.5;null;
2013-02-28;36;65.1;96.5;96.5;174.2;5.8;16;138.3;937.5;27.5;22.4;18.8;79.6;4;1.5;54.5;null;
2013-03-31;9;59.9;79.1;79.1;143.1;6.3;1;307.4;939.2;24.4;19.8;16.3;81.2;4;1.5;51.3;null;
2013-04-30;9;78.2;64.3;64.3;240.9;2.9;null;181.7;940.9;25.1;18.8;14.2;72.1;4;1.2;54;null;
2013-05-31;9;53.5;46;46;155.3;5.8;null;87.9;941;21.3;16;12.3;79.9;4;1.4;48.9;null;
2013-06-30;9;25.4;35.4;35.4;121.5;6.2;null;234.8;941.4;18.6;14.5;11.5;87.5;4;1.4;43.2;null;
2013-07-31;9;59.5;34.1;34.1;210.3;3.9;null;78.7;943.5;19.6;13.8;9.6;76.7;4;1.5;52.4;null;
2013-08-31;36;77.1;36;36;197.1;4.8;null;218.3;942.3;19.8;13.9;9.5;75.8;5;1.9;47.2;null;
2013-09-30;9;82.5;54.9;54.9;178;5.1;null;212;941;22.3;16.9;12.9;74.3;6;1.7;52.8;null;
2013-10-31;9;86;77.1;77.1;192.8;5.6;null;285.9;939.7;24.8;19.2;14.5;70.8;4;1.6;52.7;null;
2013-11-30;36;116;103;103;238.9;4.6;null;152.1;937.5;28.1;22;16.8;67;5;2.1;53.7;null;
2013-12-31;9;106.2;125.4;125.4;245.4;4.6;null;129.5;935.8;29.2;23.6;18.8;71.4;3;1.4;54.7;null;
2014-01-31;36;85.5;128.1;128.1;228;5.6;null;149.6;938.4;28.7;24;20.1;77.1;4;1.4;54.9;null;
2014-02-28;9;91.6;111.5;111.5;225.7;4.5;null;147.2;938.4;30.1;24.1;19.7;69.7;6;1.8;55.8;null;
2014-03-31;36;64.5;90.5;90.5;226.3;4.8;null;266.3;938.8;26.3;21.1;17.1;78.1;4;1.4;53.9;null;
2014-04-30;9;57.2;69.1;69.1;183.7;5.2;null;241.8;940.9;24.7;19.4;15.6;79.4;5;1.4;50.9;null;
2014-05-31;9;48.5;46;46;170.5;5.7;null;272.9;941.3;21.2;15.9;12.4;81.5;4;1.5;48;null;
2014-06-30;9;39.5;37.3;37.3;116.8;6.7;null;538.8;941.1;18.9;14.8;12;85.4;4;1.7;44.6;null;
2014-07-31;9;62;37.6;37.6;186.2;4.5;null;119.5;944.3;19.9;14.5;10.5;79.1;4;1.5;49.5;null;
2014-08-31;9;89.2;51;51;239.2;3.8;null;87.3;942.7;22.9;16.7;11.9;71.2;5;1.6;54.2;null;
2014-09-30;9;77.8;66.9;66.9;150.1;6;null;376.7;939.5;24.1;18.7;14.7;77.3;4;1.7;50.1;null;
2014-10-31;9;114.3;101.7;101.7;220.3;4.5;null;110.4;939.8;28.5;22;16.5;66.9;6;1.9;53.1;null;
2014-11-30;9;101.7;104.9;104.9;215.4;5.3;null;163.3;937.7;27.7;22.1;17.4;70.5;4;1.5;54.1;null;
2014-12-31;36;83;117.2;117.2;176.2;6.3;null;208.7;937.2;27.9;22.7;18.4;76.7;4;1.8;54.1;null;
2015-01-31;36;68.2;120.9;120.9;231.2;6.2;null;307.5;939;29.2;23.2;19.1;80.5;4;1.6;53.2;null;
2015-02-28;14;60;101.7;101.7;192.4;5.5;null;182.1;938;28.6;22.9;18.7;79.7;4;1.5;53.9;null;
2015-03-31;9;67.2;99.1;99.1;213.7;4.8;null;142.2;939.1;27.7;22.1;18;78.3;2;1;54.8;null;
2015-04-30;9;61.9;69.8;69.8;207.8;4.5;null;115.8;940.6;25;19.5;15.3;76.9;4;1.5;53.1;null;
2015-05-31;9;45.4;50;50;169.1;5.4;null;208.5;941.9;21.6;16.7;13.1;82.8;4;1.3;50.2;null;
2015-06-30;9;62.4;41.4;41.4;181.4;4.5;null;124.1;943.4;21.1;15.7;11.6;78.1;4;1.4;53.5;null;
2015-07-31;9;40.1;39.1;39.1;135.5;6.7;null;498.2;941.8;19.6;14.9;11.3;84.2;5;1.2;47.7;null;
2015-08-31;5;119.5;74.3;72.4;210.3;4.4;null;54.2;941.2;25.7;20.1;15.8;63.4;6;1.6;54.6;null;
2015-09-30;32;90.4;66.2;66.2;187;5.3;null;274.8;938.2;23.9;18.6;14.7;73.4;6;1.6;50.7;null;
2015-10-31;9;76.4;91.1;91.1;155;6.4;null;209.2;938.6;26.2;20.8;16.7;77.8;5;1.6;49.8;null;
2015-11-30;5;53.4;94;94;126.4;6.9;null;335.2;936.7;25.8;20.9;17.2;82.4;6;1.2;53.2;null;
2015-12-31;36;71.3;119.2;119.2;139.8;6.7;null;376.4;937.3;27.6;22.9;19.2;81;4;1.3;52;null;
2016-01-31;14;106.3;136.7;136.7;217.2;5.4;null;137.1;936.8;29.6;24.7;20.4;72.3;3;1.3;54;null;
2016-02-29;36;51.2;115.5;115.5;164.9;7;null;251.1;938.4;28.9;24;20.7;82.9;4;1.3;52.1;null;
2016-03-31;9;62;86.9;86.9;187.9;5.7;null;248;940.5;26.4;20.7;16.1;80.1;4;1.3;51.4;null;
2016-04-30;36;84.9;84.4;84;198.5;5;null;75.4;940.2;27.9;21.6;17.9;76.1;4;1.5;51.8;null;
2016-05-31;9;44.1;39.4;39.4;131.4;6;null;173.4;942.9;19.5;14.7;11.7;83.9;5;1.3;49.7;null;
2016-06-30;9;40.7;21.3;21.3;155.4;5.1;null;37.7;945.3;16.5;11.2;7.7;80.8;3;1;46.5;null;
2016-07-31;36;71.8;38.1;38.1;195;4.3;null;64.4;942.6;20.7;14.7;10.4;73.6;5;1.6;53.6;null;
2016-08-31;9;55.4;49.9;49.9;184.8;4.7;null;182;941.8;21.7;16.3;12.3;74.8;6;1.6;51.7;null;
