Nome: FLORIANOPOLIS
Codigo Estacao: 83897
Latitude: -27.6025
Longitude: -48.62027777
Altitude: 4.64
Situacao: Fechada
Data Inicial: 2012-01-01
Data Final: 2020-03-01
Periodicidade da Medicao: Mensal

Data Medicao;DIRECAO PREDOMINANTE DO VENTO, MENSAL(° (gr));EVAPORACAO DO PICHE, MENSAL(mm);EVAPOTRANSPIRACAO POTENCIAL, BH MENSAL(mm);EVAPOTRANSPIRACAO REAL, BH MENSAL(mm);INSOLACAO TOTAL, MENSAL(h);NEBULOSIDADE, MEDIA MENSAL(décimos);NUMERO DE DIAS COM PRECIP. PLUV, MENSAL(número);PRECIPITACAO TOTAL, MENSAL(mm);PRESSAO ATMOSFERICA AO NIVEL DO MAR, MEDIA MENSAL(mB);PRESSAO ATMOSFERICA, MEDIA MENSAL(mB);TEMPERATURA MAXIMA MEDIA, MENSAL(°C);TEMPERATURA MEDIA COMPENSADA, MENSAL(°C);TEMPERATURA MINIMA MEDIA, MENSAL(°C);UMIDADE RELATIVA DO AR, MEDIA MENSAL(%);VENTO, VELOCIDADE MAXIMA MENSAL(m/s);VENTO, VELOCIDADE MEDIA MENSAL(m/s);VISIBILIDADE, MEDIA MENSAL(codigo);
2012-01-31;14;83.6;132.5;132.5;210.2;6.8;17;353.5;1012.2;1011.9;28.5;24.5;20.8;77.2;8;2.5;56.5;
2012-02-29;36;94.9;136.2;120.2;212.5;6.4;15;73.7;1012;1011.6;30.1;26.1;22.6;78.8;7.5;2.9;56.7;
2012-03-31;36;119.1;116.8;113.7;263.4;4.8;12;110.4;1014;1013.7;29.3;24.3;19.7;73.3;11.1;2.4;57.8;
2012-04-30;14;78;85.2;82.9;169.7;6.5;14;80.7;1014.3;1014;26.3;22.1;18.5;79;7;2;55.8;
2012-05-31;14;50.2;65.4;65.4;190.2;5.5;11;118;1018.8;1018.5;24.8;19.9;15.9;80.7;5.3;1.6;52.6;
2012-06-30;36;73.1;45.4;45.4;163.5;5.6;11;140.8;1017.9;1017.7;21.9;17.4;13.9;82.9;7.5;1.7;51.3;
2012-07-31;36;71.4;40.1;40.1;147.3;6.2;15;162;1018.3;1018;21.1;16;12.3;82.3;7.1;1.9;51.1;
2012-08-31;36;67;60.5;60.5;190.2;6.6;10;60.7;1022.3;1022;23;18.9;16;83.8;10;2.5;49.6;
2012-09-30;36;101.4;67.5;67.5;184.1;6.1;11;64.2;1018.4;1018.1;23.6;19.5;15.6;75.2;8.8;2.8;51;
2012-10-31;36;85.9;92.7;92.7;125.6;8.4;12;107.4;1014;1013.7;25;21.5;18.5;80.9;8.3;2.5;50.5;
2012-11-30;5;115.7;101.8;101.8;195.9;7.1;17;103.4;1013.6;1013.2;27.1;23;19.5;75.9;8;2.6;56.2;
2012-12-31;36;111;147.9;132.5;180.8;7.4;18;86.8;1010;1009.6;29.7;25.6;22.1;79.1;10;2.8;54.2;
2013-01-31;14;121.7;130.1;109.5;199.3;7.1;14;92.6;1013.4;1013;28.8;24.4;20;73.9;9.6;2.9;55.8;
2013-02-28;14;104.7;121.7;121.7;165.1;7.5;15;197.2;1011.6;1011.4;29.8;25.3;21.6;79.1;9.8;2.6;55.2;
2013-03-31;14;77.7;105.7;105.7;156.7;8;19;324.9;1014.4;1014.1;27.1;23.1;19.8;79.5;8.1;2.1;52.2;
2013-04-30;36;106.2;82.8;82.8;225.7;4.4;9;167.2;1015.9;1015.6;27.1;22;17.5;77.3;6.6;1.8;56.2;
2013-05-31;36;83.6;64.1;63.6;167.5;6.6;5;54;1016.2;1015.9;24.1;19.3;15.1;77.5;8.6;2;54.5;
2013-06-30;14;69.3;49.7;49.7;134.9;6.9;14;121.4;1017.3;1017.1;22.2;18;14.8;84.3;6.6;2;53.3;
2013-07-31;36;69.9;37.9;37.9;178.7;5.5;11;91.9;1020.1;1019.8;21;15.6;11.7;80.6;8;2.1;52.6;
2013-08-31;36;76.1;44.1;44.1;177;5.9;13;130.6;1018.9;1018.6;20.9;16.4;12.8;79.4;7.5;2.2;55.1;
2013-09-30;36;82.7;59.9;59.9;166;6.7;13;224.4;1017.4;1017.1;22.5;18.6;15.3;79.4;9.1;2.3;53.3;
2013-10-31;36;94;84.1;82.5;190.3;7.1;15;65.7;1016.5;1016.2;24.4;20.6;17.5;76.8;10;2.7;54.8;
2013-11-30;36;101.7;104.7;104.7;178.2;7.1;18;107.9;1014.4;1014.1;26.2;22.5;19.1;76.6;9.1;2.7;55.9;
2013-12-31;14;99.7;135.3;121.9;205.2;7.4;17;90.9;1010.8;1010.5;28.8;24.7;21.2;78;7;2.2;56;
2014-01-31;5;99.7;153.8;153.8;217.1;6.1;4;201.8;1012.6;1012.3;30.9;26.2;22.2;78.5;8;2.2;56.6;
2014-02-28;36;98.5;136;135.4;237.7;5.8;null;124.7;1013;1012.7;31.2;26.6;22.9;76.9;7.1;2.5;57.4;
2014-03-31;14;58.6;119.3;119.3;200.5;6.6;null;129;1013.9;1013.6;29.1;24.5;20.8;79;6;2.4;57.1;
2014-04-30;18;21.5;89.7;89.7;160.6;7.3;null;106.1;1016.6;1016.3;26.7;22.6;19.3;79.7;7.3;2.7;55.8;
2014-05-31;36;41.1;64.8;64.8;155;6.8;null;85.5;1016.8;1016.5;24;19.7;15.9;79.3;5.6;2;56.1;
2014-06-30;14;53.8;48.4;48.4;113;7.2;null;245.2;1017.9;1017.6;21.9;17.9;14.8;84.4;6;1.6;55.1;
2014-07-31;36;64.5;48.8;48.8;148.6;6.8;null;55.3;1021.4;1021.2;21.7;17.5;13.9;80.7;7;1.9;54;
2014-08-31;36;82.7;52.2;52.2;219.8;4.4;null;90.2;1019.2;1018.9;23;17.6;13.4;76.3;7;2.3;54.6;
2014-09-30;14;74.2;70.5;70.5;125.1;7.4;null;153.3;1016.4;1016.1;23.5;20;16.8;81.9;6.6;2.2;55.5;
2014-10-31;36;107.3;98.3;98.3;201.1;6.6;null;138.9;1016.8;1016.5;26;22.1;18.6;74.6;7.5;2.6;55.8;
2014-11-30;null;115.6;115.3;113;182.6;6.8;null;93;1013.5;1013.2;27.2;23.5;19.9;74.1;8.3;null;58.1;
2014-12-31;null;116.2;137.8;137.8;186.7;6.9;null;179.3;1012.2;1011.8;28.9;24.8;21.3;79;null;null;54.7;
2015-01-31;null;124.1;157.7;157.7;215.2;7.3;null;186;1012.6;1012.3;31.7;26.4;22.3;76.2;null;null;57.4;
