Nome: DIAMANTINA
Codigo Estacao: 83538
Latitude: -18.2386111
Longitude: -43.61694443
Altitude: 1318.05
Situacao: Fechada
Data Inicial: 2012-01-01
Data Final: 2020-02-29
Periodicidade da Medicao: Mensal

Data Medicao;DIRECAO PREDOMINANTE DO VENTO, MENSAL(° (gr));EVAPORACAO DO PICHE, MENSAL(mm);EVAPOTRANSPIRACAO POTENCIAL, BH MENSAL(mm);EVAPOTRANSPIRACAO REAL, BH MENSAL(mm);INSOLACAO TOTAL, MENSAL(h);NEBULOSIDADE, MEDIA MENSAL(décimos);NUMERO DE DIAS COM PRECIP. PLUV, MENSAL(número);PRECIPITACAO TOTAL, MENSAL(mm);PRESSAO ATMOSFERICA, MEDIA MENSAL(mB);TEMPERATURA MAXIMA MEDIA, MENSAL(°C);TEMPERATURA MEDIA COMPENSADA, MENSAL(°C);TEMPERATURA MINIMA MEDIA, MENSAL(°C);UMIDADE RELATIVA DO AR, MEDIA MENSAL(%);VENTO, VELOCIDADE MAXIMA MENSAL(m/s);VENTO, VELOCIDADE MEDIA MENSAL(m/s);VISIBILIDADE, MEDIA MENSAL(codigo);
2012-01-31;36;95.2;82.8;82.8;164.8;7.2;21;346.9;871.7;24.5;19.4;16.1;79.4;5.1;1.5;39.3;null;
2012-02-29;9;110.4;80.4;78;207.3;6;11;57.9;872.1;25.8;20;15.9;72;5.1;1.3;43.1;null;
2012-03-31;0;115.7;81;81;145;6.5;15;127.9;872.5;25.3;19.9;16;76.2;4.1;1;38;null;
2012-04-30;0;92.9;74.2;69.4;147.8;6.6;9;41.7;872.2;25.7;19.8;15.9;77.7;5.8;1.1;40.6;null;
2012-05-31;14;81.3;55.3;55.3;147.4;7.5;6;66.3;874.3;21.8;16.9;13.5;80.2;3.6;1.1;37.4;null;
2012-06-30;36;81.3;54.7;44.4;211.3;5.2;6;19.8;874.9;22.7;17.3;13.5;77.8;4.6;1;40.2;null;
2012-07-31;0;null;51.6;25.4;null;3.7;3;2.7;875.6;22.3;16.3;11.9;null;2.6;.7;37.4;null;
2012-08-31;9;null;46.8;22.9;191;5.7;11;12.9;877.4;20.9;15.4;11;75.5;6.2;1.6;38.1;null;
2012-09-30;0;168.4;70.6;27.9;191.9;4.7;5;17.4;874.9;25.6;18.8;13.7;62.1;4.6;1.2;36.8;null;
2012-10-31;0;179.1;82.3;57.3;228.3;5.5;6;53.5;872.6;26.7;19.9;14.9;63.4;4.6;1.2;40.6;null;
2012-11-30;36;61.4;77.9;77.9;109.4;9.1;25;361.8;870.5;23.8;19.4;16.5;86.3;6.2;1.4;33.3;null;
2012-12-31;0;133.5;102.2;64;245.5;5.8;10;112.1;871.2;28;22;17.5;77.4;2.6;.6;43.7;null;
2013-01-31;36;96.6;91.9;91.9;129.3;8;21;351.2;871.6;25.5;20.4;16.9;79.3;5.1;1.3;36.6;null;
2013-02-28;5;123.3;82;63.2;220.6;6.5;4;13.7;872.1;27.5;21;16.5;70.9;4.6;1.3;44;null;
2013-03-31;0;94.3;89;89;119.3;7.8;2;231.2;872.3;26.9;21.1;17.1;79.1;5.1;1.1;40.4;null;
2013-04-30;0;68.4;56.3;56.3;113.9;7.7;null;151.4;873.2;null;null;14.4;81.7;4.1;1;38.4;null;
2013-05-31;0;87.9;49.9;45.9;188.8;5.5;null;20.1;873.8;null;null;13.8;78.6;3.6;1;37.9;null;
2013-06-30;0;69.9;45.6;37.8;166.8;5.9;null;22.7;874.8;null;null;13.3;82.3;4.1;1;38.3;null;
2013-07-31;0;117.7;44.1;22.3;232;4.2;null;2.1;875.8;null;null;12.2;70.3;3.6;.6;43;null;
2013-08-31;0;156.8;46.2;16.1;221.5;4.2;null;2.4;875;null;null;11.8;65.9;5.1;1.3;43.3;null;
2013-09-30;0;144.6;55.8;42.8;156.4;6.4;null;38.9;874.3;null;null;13.8;67.9;5.1;1.3;38;null;
2013-10-31;36;119.4;60.9;60.9;187;7.3;null;74.4;873.2;null;null;14.4;75.3;4.6;1.3;39.2;null;
2013-11-30;0;124.3;72.5;72.5;162.5;7.5;null;190.9;871.3;null;null;15.7;72.2;4.6;1.3;40.4;null;
2013-12-31;36;null;82.6;82.6;131.1;8.2;null;514.1;870.5;null;null;17.3;null;3.6;.8;31;null;
2014-01-31;0;143.8;82.8;78.7;275.5;5.5;null;52.8;873;null;null;16.2;67.5;4.6;1.1;43.5;null;
2014-02-28;9;145.6;70.4;56.1;240.2;5.3;null;33;872.5;null;null;15.9;66.4;4.6;1.4;44.5;null;
