Data_Inicial,Data_Final,Data_Medicao,Periodicidade_Medicao,Local_Nome_Estacao,Situacao,Codigo_Estacao,Latitude,Longitude,Altitude,Numero_de_dias_com_precip_pluv_mensal_auto_em_numero,Precipitacao_total_mensal_auto_em_mm,Pressao_atmosferica_media_mensal_auto_em_mB,Temperatura_media_mensal_auto_Celsius,VENTO_velocidade_MAXIMA_mensal_auto_em_metros_seg,VENTO_velocidade_MEDIA_mensal_auto_em_metros_seg
2012-01-01,2024-10-31,2012-01-31,Mensal,SAO FELIX DO ARAGUAIA,Pane,A921,-11.61888888,-50.72777777,201.37,23.0,319.0,988.0,25.2,7.8,1.6
2012-01-01,2024-10-31,2012-02-29,Mensal,SAO FELIX DO ARAGUAIA,Pane,A921,-11.61888888,-50.72777777,201.37,18.0,178.8,987.8,25.7,7.8,1.6
2012-01-01,2024-10-31,2012-03-31,Mensal,SAO FELIX DO ARAGUAIA,Pane,A921,-11.61888888,-50.72777777,201.37,19.0,108.2,988.1,25.9,8.4,1.4
2012-01-01,2024-10-31,2012-04-30,Mensal,SAO FELIX DO ARAGUAIA,Pane,A921,-11.61888888,-50.72777777,201.37,14.0,51.0,987.5,27.0,5.2,1.3
2012-01-01,2024-10-31,2012-05-31,Mensal,SAO FELIX DO ARAGUAIA,Pane,A921,-11.61888888,-50.72777777,201.37,5.0,21.6,989.3,26.2,6.0,1.6
2012-01-01,2024-10-31,2012-06-30,Mensal,SAO FELIX DO ARAGUAIA,Pane,A921,-11.61888888,-50.72777777,201.37,2.0,6.2,990.2,26.2,5.8,1.7
2012-01-01,2024-10-31,2012-07-31,Mensal,SAO FELIX DO ARAGUAIA,Pane,A921,-11.61888888,-50.72777777,201.37,0.0,0.0,990.2,25.7,6.2,1.8
2012-01-01,2024-10-31,2012-08-31,Mensal,SAO FELIX DO ARAGUAIA,Pane,A921,-11.61888888,-50.72777777,201.37,,0.0,991.0,26.5,7.0,2.1
2012-01-01,2024-10-31,2012-09-30,Mensal,SAO FELIX DO ARAGUAIA,Pane,A921,-11.61888888,-50.72777777,201.37,1.0,4.8,988.9,28.7,7.1,1.7
2012-01-01,2024-10-31,2012-10-31,Mensal,SAO FELIX DO ARAGUAIA,Pane,A921,-11.61888888,-50.72777777,201.37,12.0,61.2,986.6,28.2,7.1,1.6
2012-01-01,2024-10-31,2012-11-30,Mensal,SAO FELIX DO ARAGUAIA,Pane,A921,-11.61888888,-50.72777777,201.37,21.0,332.8,986.8,26.1,8.3,1.4
2012-01-01,2024-10-31,2012-12-31,Mensal,SAO FELIX DO ARAGUAIA,Pane,A921,-11.61888888,-50.72777777,201.37,15.0,69.2,986.7,26.8,6.5,1.2
2012-01-01,2024-10-31,2013-01-31,Mensal,SAO FELIX DO ARAGUAIA,Pane,A921,-11.61888888,-50.72777777,201.37,25.0,428.6,988.1,25.9,7.1,1.4
2012-01-01,2024-10-31,2013-02-28,Mensal,SAO FELIX DO ARAGUAIA,Pane,A921,-11.61888888,-50.72777777,201.37,17.0,109.0,987.4,26.4,7.6,1.2
2012-01-01,2024-10-31,2013-03-31,Mensal,SAO FELIX DO ARAGUAIA,Pane,A921,-11.61888888,-50.72777777,201.37,17.0,178.4,988.0,26.2,6.7,1.0
2012-01-01,2024-10-31,2013-04-30,Mensal,SAO FELIX DO ARAGUAIA,Pane,A921,-11.61888888,-50.72777777,201.37,,,988.7,26.6,4.0,0.9
2012-01-01,2024-10-31,2013-05-31,Mensal,SAO FELIX DO ARAGUAIA,Pane,A921,-11.61888888,-50.72777777,201.37,3.0,11.6,989.2,26.7,4.7,0.9
2012-01-01,2024-10-31,2013-06-30,Mensal,SAO FELIX DO ARAGUAIA,Pane,A921,-11.61888888,-50.72777777,201.37,4.0,,989.8,26.3,6.9,1.0
2012-01-01,2024-10-31,2013-07-31,Mensal,SAO FELIX DO ARAGUAIA,Pane,A921,-11.61888888,-50.72777777,201.37,1.0,0.2,990.7,25.9,5.8,1.5
2012-01-01,2024-10-31,2013-08-31,Mensal,SAO FELIX DO ARAGUAIA,Pane,A921,-11.61888888,-50.72777777,201.37,0.0,0.0,989.1,27.3,6.7,1.8
2012-01-01,2024-10-31,2013-09-30,Mensal,SAO FELIX DO ARAGUAIA,Pane,A921,-11.61888888,-50.72777777,201.37,6.0,32.0,988.1,28.7,7.6,2.0
2012-01-01,2024-10-31,2013-10-31,Mensal,SAO FELIX DO ARAGUAIA,Pane,A921,-11.61888888,-50.72777777,201.37,6.0,,,28.0,6.2,
2012-01-01,2024-10-31,2013-11-30,Mensal,SAO FELIX DO ARAGUAIA,Pane,A921,-11.61888888,-50.72777777,201.37,,,,,,
2012-01-01,2024-10-31,2013-12-31,Mensal,SAO FELIX DO ARAGUAIA,Pane,A921,-11.61888888,-50.72777777,201.37,24.0,432.6,987.0,25.6,6.6,1.6
2012-01-01,2024-10-31,2014-01-31,Mensal,SAO FELIX DO ARAGUAIA,Pane,A921,-11.61888888,-50.72777777,201.37,22.0,185.2,988.6,25.5,7.9,1.4
2012-01-01,2024-10-31,2014-02-28,Mensal,SAO FELIX DO ARAGUAIA,Pane,A921,-11.61888888,-50.72777777,201.37,16.0,272.2,987.7,25.8,7.8,1.4
2012-01-01,2024-10-31,2014-03-31,Mensal,SAO FELIX DO ARAGUAIA,Pane,A921,-11.61888888,-50.72777777,201.37,19.0,216.8,988.3,26.2,12.2,1.4
2012-01-01,2024-10-31,2014-04-30,Mensal,SAO FELIX DO ARAGUAIA,Pane,A921,-11.61888888,-50.72777777,201.37,21.0,132.8,988.7,26.2,6.4,1.3
2012-01-01,2024-10-31,2014-05-31,Mensal,SAO FELIX DO ARAGUAIA,Pane,A921,-11.61888888,-50.72777777,201.37,6.0,33.8,988.9,26.7,5.5,1.2
2012-01-01,2024-10-31,2014-06-30,Mensal,SAO FELIX DO ARAGUAIA,Pane,A921,-11.61888888,-50.72777777,201.37,0.0,0.0,990.2,25.7,6.4,1.4
2012-01-01,2024-10-31,2014-07-31,Mensal,SAO FELIX DO ARAGUAIA,Pane,A921,-11.61888888,-50.72777777,201.37,0.0,0.0,991.9,25.7,6.7,1.7
2012-01-01,2024-10-31,2014-08-31,Mensal,SAO FELIX DO ARAGUAIA,Pane,A921,-11.61888888,-50.72777777,201.37,0.0,0.0,990.1,27.2,7.1,1.7
2012-01-01,2024-10-31,2014-09-30,Mensal,SAO FELIX DO ARAGUAIA,Pane,A921,-11.61888888,-50.72777777,201.37,5.0,7.8,988.3,28.5,7.4,1.8
2012-01-01,2024-10-31,2014-10-31,Mensal,SAO FELIX DO ARAGUAIA,Pane,A921,-11.61888888,-50.72777777,201.37,10.0,73.0,987.8,28.0,7.9,1.8
2012-01-01,2024-10-31,2014-11-30,Mensal,SAO FELIX DO ARAGUAIA,Pane,A921,-11.61888888,-50.72777777,201.37,17.0,105.0,987.2,26.6,6.5,1.5
2012-01-01,2024-10-31,2014-12-31,Mensal,SAO FELIX DO ARAGUAIA,Pane,A921,-11.61888888,-50.72777777,201.37,25.0,261.2,988.0,25.9,7.5,1.5
2012-01-01,2024-10-31,2015-01-31,Mensal,SAO FELIX DO ARAGUAIA,Pane,A921,-11.61888888,-50.72777777,201.37,8.0,,,,,
2012-01-01,2024-10-31,2015-02-28,Mensal,SAO FELIX DO ARAGUAIA,Pane,A921,-11.61888888,-50.72777777,201.37,,,,,,
2012-01-01,2024-10-31,2015-03-31,Mensal,SAO FELIX DO ARAGUAIA,Pane,A921,-11.61888888,-50.72777777,201.37,,,,,,
2012-01-01,2024-10-31,2015-04-30,Mensal,SAO FELIX DO ARAGUAIA,Pane,A921,-11.61888888,-50.72777777,201.37,,,,,,
2012-01-01,2024-10-31,2015-05-31,Mensal,SAO FELIX DO ARAGUAIA,Pane,A921,-11.61888888,-50.72777777,201.37,,,,,,
