Data_Inicial,Data_Final,Data_Medicao,Periodicidade_Medicao,Local_Nome_Estacao,Situacao,Codigo_Estacao,Latitude,Longitude,Altitude,Numero_de_dias_com_precip_pluv_mensal_auto_em_numero,Precipitacao_total_mensal_auto_em_mm,Pressao_atmosferica_media_mensal_auto_em_mB,Temperatura_media_mensal_auto_Celsius,VENTO_velocidade_MAXIMA_mensal_auto_em_metros_seg,VENTO_velocidade_MEDIA_mensal_auto_em_metros_seg
2012-01-01,2024-10-31,2012-01-31,Mensal,VARGINHA,Operante,A515,-21.56638888,-45.40416666,949.78,22.0,390.6,907.7,20.8,8.7,1.7
2012-01-01,2024-10-31,2012-02-29,Mensal,VARGINHA,Operante,A515,-21.56638888,-45.40416666,949.78,10.0,54.2,908.5,22.6,6.3,1.9
2012-01-01,2024-10-31,2012-03-31,Mensal,VARGINHA,Operante,A515,-21.56638888,-45.40416666,949.78,13.0,191.2,909.0,21.5,7.1,1.8
2012-01-01,2024-10-31,2012-04-30,Mensal,VARGINHA,Operante,A515,-21.56638888,-45.40416666,949.78,11.0,69.8,908.9,20.6,8.2,1.6
2012-01-01,2024-10-31,2012-05-31,Mensal,VARGINHA,Operante,A515,-21.56638888,-45.40416666,949.78,6.0,49.8,911.7,17.0,5.2,1.6
2012-01-01,2024-10-31,2012-06-30,Mensal,VARGINHA,Operante,A515,-21.56638888,-45.40416666,949.78,10.0,126.2,912.0,17.4,5.0,1.4
2012-01-01,2024-10-31,2012-07-31,Mensal,VARGINHA,Operante,A515,-21.56638888,-45.40416666,949.78,4.0,23.0,912.4,16.7,6.5,1.7
2012-01-01,2024-10-31,2012-08-31,Mensal,VARGINHA,Operante,A515,-21.56638888,-45.40416666,949.78,,0.0,915.0,17.8,6.1,2.6
2012-01-01,2024-10-31,2012-09-30,Mensal,VARGINHA,Operante,A515,-21.56638888,-45.40416666,949.78,5.0,30.0,911.6,20.3,8.5,2.1
2012-01-01,2024-10-31,2012-10-31,Mensal,VARGINHA,Operante,A515,-21.56638888,-45.40416666,949.78,10.0,47.8,908.7,22.7,7.7,2.2
2012-01-01,2024-10-31,2012-11-30,Mensal,VARGINHA,Operante,A515,-21.56638888,-45.40416666,949.78,18.0,155.2,906.5,21.3,6.3,2.1
2012-01-01,2024-10-31,2012-12-31,Mensal,VARGINHA,Operante,A515,-21.56638888,-45.40416666,949.78,18.0,227.2,907.2,22.9,8.0,1.8
2012-01-01,2024-10-31,2013-01-31,Mensal,VARGINHA,Operante,A515,-21.56638888,-45.40416666,949.78,21.0,471.8,907.7,21.4,5.9,1.9
2012-01-01,2024-10-31,2013-02-28,Mensal,VARGINHA,Operante,A515,-21.56638888,-45.40416666,949.78,16.0,239.4,908.4,22.3,5.5,1.4
2012-01-01,2024-10-31,2013-03-31,Mensal,VARGINHA,Operante,A515,-21.56638888,-45.40416666,949.78,24.0,178.2,908.8,21.2,7.2,1.6
2012-01-01,2024-10-31,2013-04-30,Mensal,VARGINHA,Operante,A515,-21.56638888,-45.40416666,949.78,13.0,64.8,910.0,19.1,4.9,1.4
2012-01-01,2024-10-31,2013-05-31,Mensal,VARGINHA,Operante,A515,-21.56638888,-45.40416666,949.78,10.0,75.4,910.8,17.7,6.7,1.4
2012-01-01,2024-10-31,2013-06-30,Mensal,VARGINHA,Operante,A515,-21.56638888,-45.40416666,949.78,12.0,35.2,911.7,17.7,5.6,1.2
2012-01-01,2024-10-31,2013-07-31,Mensal,VARGINHA,Operante,A515,-21.56638888,-45.40416666,949.78,9.0,29.4,913.0,16.5,6.0,1.2
2012-01-01,2024-10-31,2013-08-31,Mensal,VARGINHA,Operante,A515,-21.56638888,-45.40416666,949.78,1.0,0.6,912.0,18.2,7.0,1.9
2012-01-01,2024-10-31,2013-09-30,Mensal,VARGINHA,Operante,A515,-21.56638888,-45.40416666,949.78,6.0,45.0,911.0,19.8,6.7,2.2
2012-01-01,2024-10-31,2013-10-31,Mensal,VARGINHA,Operante,A515,-21.56638888,-45.40416666,949.78,13.0,105.8,909.5,19.8,6.8,2.1
2012-01-01,2024-10-31,2013-11-30,Mensal,VARGINHA,Operante,A515,-21.56638888,-45.40416666,949.78,13.0,199.2,907.7,21.0,6.4,2.0
2012-01-01,2024-10-31,2013-12-31,Mensal,VARGINHA,Operante,A515,-21.56638888,-45.40416666,949.78,19.0,200.4,905.6,22.1,6.2,1.8
2012-01-01,2024-10-31,2014-01-31,Mensal,VARGINHA,Operante,A515,-21.56638888,-45.40416666,949.78,8.0,90.8,909.3,23.9,8.2,1.9
2012-01-01,2024-10-31,2014-02-28,Mensal,VARGINHA,Operante,A515,-21.56638888,-45.40416666,949.78,4.0,13.6,908.7,23.9,5.2,2.2
2012-01-01,2024-10-31,2014-03-31,Mensal,VARGINHA,Operante,A515,-21.56638888,-45.40416666,949.78,14.0,124.6,909.2,22.1,6.5,2.0
2012-01-01,2024-10-31,2014-04-30,Mensal,VARGINHA,Operante,A515,-21.56638888,-45.40416666,949.78,12.0,87.4,909.8,20.5,6.7,1.6
2012-01-01,2024-10-31,2014-05-31,Mensal,VARGINHA,Operante,A515,-21.56638888,-45.40416666,949.78,3.0,15.4,910.8,18.0,5.6,1.6
2012-01-01,2024-10-31,2014-06-30,Mensal,VARGINHA,Operante,A515,-21.56638888,-45.40416666,949.78,2.0,5.4,912.3,17.6,5.6,1.6
2012-01-01,2024-10-31,2014-07-31,Mensal,VARGINHA,Operante,A515,-21.56638888,-45.40416666,949.78,6.0,35.2,914.4,16.7,6.2,1.9
2012-01-01,2024-10-31,2014-08-31,Mensal,VARGINHA,Operante,A515,-21.56638888,-45.40416666,949.78,2.0,14.2,912.7,18.6,7.5,1.8
2012-01-01,2024-10-31,2014-09-30,Mensal,VARGINHA,Operante,A515,-21.56638888,-45.40416666,949.78,9.0,46.0,910.7,20.7,7.8,2.4
2012-01-01,2024-10-31,2014-10-31,Mensal,VARGINHA,Operante,A515,-21.56638888,-45.40416666,949.78,7.0,42.2,910.1,22.0,7.9,2.4
2012-01-01,2024-10-31,2014-11-30,Mensal,VARGINHA,Operante,A515,-21.56638888,-45.40416666,949.78,15.0,114.2,907.5,22.0,6.3,2.1
2012-01-01,2024-10-31,2014-12-31,Mensal,VARGINHA,Operante,A515,-21.56638888,-45.40416666,949.78,16.0,180.0,908.2,22.3,7.2,1.9
2012-01-01,2024-10-31,2015-01-31,Mensal,VARGINHA,Operante,A515,-21.56638888,-45.40416666,949.78,10.0,114.6,909.4,24.2,6.6,1.9
2012-01-01,2024-10-31,2015-02-28,Mensal,VARGINHA,Operante,A515,-21.56638888,-45.40416666,949.78,20.0,137.2,908.6,22.0,6.7,1.8
2012-01-01,2024-10-31,2015-03-31,Mensal,VARGINHA,Operante,A515,-21.56638888,-45.40416666,949.78,19.0,196.4,908.9,21.1,6.2,1.5
2012-01-01,2024-10-31,2015-04-30,Mensal,VARGINHA,Operante,A515,-21.56638888,-45.40416666,949.78,8.0,78.4,909.5,20.5,6.0,1.6
2012-01-01,2024-10-31,2015-05-31,Mensal,VARGINHA,Operante,A515,-21.56638888,-45.40416666,949.78,8.0,50.4,911.7,17.8,5.7,1.7
2012-01-01,2024-10-31,2015-06-30,Mensal,VARGINHA,Operante,A515,-21.56638888,-45.40416666,949.78,6.0,10.6,914.0,17.0,6.1,1.5
2012-01-01,2024-10-31,2015-07-31,Mensal,VARGINHA,Operante,A515,-21.56638888,-45.40416666,949.78,4.0,6.0,912.9,18.0,5.7,1.4
2012-01-01,2024-10-31,2015-08-31,Mensal,VARGINHA,Operante,A515,-21.56638888,-45.40416666,949.78,1.0,18.2,912.6,19.0,6.5,1.9
2012-01-01,2024-10-31,2015-09-30,Mensal,VARGINHA,Operante,A515,-21.56638888,-45.40416666,949.78,10.0,133.6,909.5,21.2,7.7,1.8
2012-01-01,2024-10-31,2015-10-31,Mensal,VARGINHA,Operante,A515,-21.56638888,-45.40416666,949.78,8.0,41.0,909.4,23.4,6.9,2.0
2012-01-01,2024-10-31,2015-11-30,Mensal,VARGINHA,Operante,A515,-21.56638888,-45.40416666,949.78,21.0,317.4,907.2,22.4,6.9,1.5
2012-01-01,2024-10-31,2015-12-31,Mensal,VARGINHA,Operante,A515,-21.56638888,-45.40416666,949.78,24.0,181.2,909.1,22.2,9.2,1.7
2012-01-01,2024-10-31,2016-01-31,Mensal,VARGINHA,Operante,A515,-21.56638888,-45.40416666,949.78,21.0,345.0,907.1,22.1,6.5,1.9
2012-01-01,2024-10-31,2016-02-29,Mensal,VARGINHA,Operante,A515,-21.56638888,-45.40416666,949.78,14.0,164.2,909.3,23.0,5.6,1.5
2012-01-01,2024-10-31,2016-03-31,Mensal,VARGINHA,Operante,A515,-21.56638888,-45.40416666,949.78,18.0,192.6,910.3,22.1,5.4,1.6
2012-01-01,2024-10-31,2016-04-30,Mensal,VARGINHA,Operante,A515,-21.56638888,-45.40416666,949.78,4.0,23.0,910.2,22.1,5.4,1.6
2012-01-01,2024-10-31,2016-05-31,Mensal,VARGINHA,Operante,A515,-21.56638888,-45.40416666,949.78,,,,,,
2012-01-01,2024-10-31,2016-06-30,Mensal,VARGINHA,Operante,A515,-21.56638888,-45.40416666,949.78,10.0,59.8,913.4,16.3,5.2,1.7
2012-01-01,2024-10-31,2016-07-31,Mensal,VARGINHA,Operante,A515,-21.56638888,-45.40416666,949.78,,,,,,
2012-01-01,2024-10-31,2016-08-31,Mensal,VARGINHA,Operante,A515,-21.56638888,-45.40416666,949.78,,,,,,
2012-01-01,2024-10-31,2016-09-30,Mensal,VARGINHA,Operante,A515,-21.56638888,-45.40416666,949.78,2.0,,910.0,21.6,7.0,2.1
2012-01-01,2024-10-31,2016-10-31,Mensal,VARGINHA,Operante,A515,-21.56638888,-45.40416666,949.78,15.0,149.4,908.6,21.1,7.3,2.1
2012-01-01,2024-10-31,2016-11-30,Mensal,VARGINHA,Operante,A515,-21.56638888,-45.40416666,949.78,13.0,189.4,907.7,21.1,8.7,2.0
2012-01-01,2024-10-31,2016-12-31,Mensal,VARGINHA,Operante,A515,-21.56638888,-45.40416666,949.78,18.0,165.6,907.9,22.2,6.8,1.9
2012-01-01,2024-10-31,2017-01-31,Mensal,VARGINHA,Operante,A515,-21.56638888,-45.40416666,949.78,20.0,140.4,908.5,22.5,6.6,1.6
2012-01-01,2024-10-31,2017-02-28,Mensal,VARGINHA,Operante,A515,-21.56638888,-45.40416666,949.78,11.0,73.8,908.7,22.9,9.6,2.0
2012-01-01,2024-10-31,2017-03-31,Mensal,VARGINHA,Operante,A515,-21.56638888,-45.40416666,949.78,12.0,128.2,909.0,21.6,8.4,1.8
2012-01-01,2024-10-31,2017-04-30,Mensal,VARGINHA,Operante,A515,-21.56638888,-45.40416666,949.78,5.0,36.2,910.1,20.6,5.4,1.7
2012-01-01,2024-10-31,2017-05-31,Mensal,VARGINHA,Operante,A515,-21.56638888,-45.40416666,949.78,9.0,66.0,910.9,18.2,6.0,1.5
2012-01-01,2024-10-31,2017-06-30,Mensal,VARGINHA,Operante,A515,-21.56638888,-45.40416666,949.78,5.0,47.6,913.2,17.3,6.0,1.8
2012-01-01,2024-10-31,2017-07-31,Mensal,VARGINHA,Operante,A515,-21.56638888,-45.40416666,949.78,1.0,0.2,916.8,16.0,6.1,2.5
