Data_Inicial,Data_Final,Data_Medicao,Periodicidade_Medicao,Local_Nome_Estacao,Situacao,Codigo_Estacao,Latitude,Longitude,Altitude,Numero_de_dias_com_precip_pluv_mensal_auto_em_numero,Precipitacao_total_mensal_auto_em_mm,Pressao_atmosferica_media_mensal_auto_em_mB,Temperatura_media_mensal_auto_Celsius,VENTO_velocidade_MAXIMA_mensal_auto_em_metros_seg,VENTO_velocidade_MEDIA_mensal_auto_em_metros_seg
2012-01-01,2024-10-31,2012-01-31,Mensal,IBIMIRIM,Pane,A349,-8.50944444,-37.71166666,434.23,5.0,16.4,962.7,27.3,8.0,2.9
2012-01-01,2024-10-31,2012-02-29,Mensal,IBIMIRIM,Pane,A349,-8.50944444,-37.71166666,434.23,6.0,20.0,962.6,26.6,7.6,2.9
2012-01-01,2024-10-31,2012-03-31,Mensal,IBIMIRIM,Pane,A349,-8.50944444,-37.71166666,434.23,5.0,57.8,963.0,26.9,6.5,2.8
2012-01-01,2024-10-31,2012-04-30,Mensal,IBIMIRIM,Pane,A349,-8.50944444,-37.71166666,434.23,1.0,1.0,963.1,26.8,7.1,2.8
2012-01-01,2024-10-31,2012-05-31,Mensal,IBIMIRIM,Pane,A349,-8.50944444,-37.71166666,434.23,2.0,6.4,964.8,25.8,7.8,3.1
2012-01-01,2024-10-31,2012-06-30,Mensal,IBIMIRIM,Pane,A349,-8.50944444,-37.71166666,434.23,1.0,,965.9,24.7,7.1,3.0
2012-01-01,2024-10-31,2012-07-31,Mensal,IBIMIRIM,Pane,A349,-8.50944444,-37.71166666,434.23,10.0,12.6,966.8,22.9,6.9,3.4
2012-01-01,2024-10-31,2012-08-31,Mensal,IBIMIRIM,Pane,A349,-8.50944444,-37.71166666,434.23,11.0,11.0,968.1,22.7,8.2,3.9
2012-01-01,2024-10-31,2012-09-30,Mensal,IBIMIRIM,Pane,A349,-8.50944444,-37.71166666,434.23,1.0,0.4,967.0,24.6,8.9,3.6
2012-01-01,2024-10-31,2012-10-31,Mensal,IBIMIRIM,Pane,A349,-8.50944444,-37.71166666,434.23,1.0,1.4,964.2,26.1,7.4,3.5
2012-01-01,2024-10-31,2012-11-30,Mensal,IBIMIRIM,Pane,A349,-8.50944444,-37.71166666,434.23,2.0,5.4,961.9,28.8,6.7,2.7
2012-01-01,2024-10-31,2012-12-31,Mensal,IBIMIRIM,Pane,A349,-8.50944444,-37.71166666,434.23,3.0,10.0,961.9,28.3,8.1,2.9
2012-01-01,2024-10-31,2013-01-31,Mensal,IBIMIRIM,Pane,A349,-8.50944444,-37.71166666,434.23,5.0,41.8,962.8,28.2,7.5,2.6
2012-01-01,2024-10-31,2013-02-28,Mensal,IBIMIRIM,Pane,A349,-8.50944444,-37.71166666,434.23,2.0,3.4,962.4,28.3,7.3,3.2
