Data_Inicial,Data_Final,Data_Medicao,Periodicidade_Medicao,Local_Nome_Estacao,Situacao,Codigo_Estacao,Latitude,Longitude,Altitude,Numero_de_dias_com_precip_pluv_mensal_auto_em_numero,Precipitacao_total_mensal_auto_em_mm,Pressao_atmosferica_media_mensal_auto_em_mB,Temperatura_media_mensal_auto_Celsius,VENTO_velocidade_MAXIMA_mensal_auto_em_metros_seg,VENTO_velocidade_MEDIA_mensal_auto_em_metros_seg
2012-01-01,2024-10-31,2012-01-31,Mensal,CACADOR,Pane,A859,-26.81916666,-50.98555555,944.26,17.0,143.0,907.1,19.8,5.6,1.7
2012-01-01,2024-10-31,2012-02-29,Mensal,CACADOR,Pane,A859,-26.81916666,-50.98555555,944.26,16.0,121.4,908.1,21.3,9.4,1.5
2012-01-01,2024-10-31,2012-03-31,Mensal,CACADOR,Pane,A859,-26.81916666,-50.98555555,944.26,10.0,65.6,909.3,18.9,5.2,1.6
2012-01-01,2024-10-31,2012-04-30,Mensal,CACADOR,Pane,A859,-26.81916666,-50.98555555,944.26,6.0,,,,,
2012-01-01,2024-10-31,2012-05-31,Mensal,CACADOR,Pane,A859,-26.81916666,-50.98555555,944.26,8.0,54.6,912.4,13.5,6.7,1.5
2012-01-01,2024-10-31,2012-06-30,Mensal,CACADOR,Pane,A859,-26.81916666,-50.98555555,944.26,17.0,139.4,911.2,12.4,5.0,1.5
2012-01-01,2024-10-31,2012-07-31,Mensal,CACADOR,Pane,A859,-26.81916666,-50.98555555,944.26,20.0,167.0,911.4,11.7,6.9,1.7
2012-01-01,2024-10-31,2012-08-31,Mensal,CACADOR,Pane,A859,-26.81916666,-50.98555555,944.26,11.0,15.0,914.5,15.4,6.6,1.9
2012-01-01,2024-10-31,2012-09-30,Mensal,CACADOR,Pane,A859,-26.81916666,-50.98555555,944.26,10.0,57.0,911.4,15.7,7.9,2.3
2012-01-01,2024-10-31,2012-10-31,Mensal,CACADOR,Pane,A859,-26.81916666,-50.98555555,944.26,18.0,185.2,908.4,17.6,7.3,1.9
2012-01-01,2024-10-31,2012-11-30,Mensal,CACADOR,Pane,A859,-26.81916666,-50.98555555,944.26,11.0,15.2,907.4,19.7,6.0,2.1
2012-01-01,2024-10-31,2012-12-31,Mensal,CACADOR,Pane,A859,-26.81916666,-50.98555555,944.26,15.0,26.0,906.3,21.5,7.0,1.9
2012-01-01,2024-10-31,2013-01-31,Mensal,CACADOR,Pane,A859,-26.81916666,-50.98555555,944.26,,,908.3,19.6,7.2,1.9
2012-01-01,2024-10-31,2013-02-28,Mensal,CACADOR,Pane,A859,-26.81916666,-50.98555555,944.26,,,907.8,20.0,5.7,1.6
2012-01-01,2024-10-31,2013-03-31,Mensal,CACADOR,Pane,A859,-26.81916666,-50.98555555,944.26,,,909.1,18.2,7.0,1.7
2012-01-01,2024-10-31,2013-04-30,Mensal,CACADOR,Pane,A859,-26.81916666,-50.98555555,944.26,17.0,60.4,910.6,15.4,5.5,1.6
2012-01-01,2024-10-31,2013-05-31,Mensal,CACADOR,Pane,A859,-26.81916666,-50.98555555,944.26,5.0,6.4,910.5,13.8,6.9,1.6
2012-01-01,2024-10-31,2013-06-30,Mensal,CACADOR,Pane,A859,-26.81916666,-50.98555555,944.26,,,910.8,12.7,4.7,1.6
2012-01-01,2024-10-31,2013-07-31,Mensal,CACADOR,Pane,A859,-26.81916666,-50.98555555,944.26,7.0,38.2,912.3,12.5,6.4,1.9
2012-01-01,2024-10-31,2013-08-31,Mensal,CACADOR,Pane,A859,-26.81916666,-50.98555555,944.26,19.0,34.6,911.5,12.6,7.9,2.0
