Data_Inicial,Data_Final,Data_Medicao,Periodicidade_Medicao,Local_Nome_Estacao,Situacao,Codigo_Estacao,Latitude,Longitude,Altitude,Numero_de_dias_com_precip_pluv_mensal_auto_em_numero,Precipitacao_total_mensal_auto_em_mm,Pressao_atmosferica_media_mensal_auto_em_mB,Temperatura_media_mensal_auto_Celsius,VENTO_velocidade_MAXIMA_mensal_auto_em_metros_seg,VENTO_velocidade_MEDIA_mensal_auto_em_metros_seg
2012-01-01,2024-10-31,2012-01-31,Mensal,CACOAL,Operante,A939,-11.44583333,-61.43416666,183.53,27.0,377.8,988.1,25.2,4.8,1.3
2012-01-01,2024-10-31,2012-02-29,Mensal,CACOAL,Operante,A939,-11.44583333,-61.43416666,183.53,25.0,292.4,988.4,24.6,5.1,1.2
2012-01-01,2024-10-31,2012-03-31,Mensal,CACOAL,Operante,A939,-11.44583333,-61.43416666,183.53,21.0,239.0,989.4,25.6,4.6,1.3
2012-01-01,2024-10-31,2012-04-30,Mensal,CACOAL,Operante,A939,-11.44583333,-61.43416666,183.53,16.0,141.6,989.1,26.1,6.0,1.2
2012-01-01,2024-10-31,2012-05-31,Mensal,CACOAL,Operante,A939,-11.44583333,-61.43416666,183.53,12.0,30.6,990.3,25.6,4.1,1.1
2012-01-01,2024-10-31,2012-06-30,Mensal,CACOAL,Operante,A939,-11.44583333,-61.43416666,183.53,5.0,18.0,991.5,25.2,5.3,1.2
2012-01-01,2024-10-31,2012-07-31,Mensal,CACOAL,Operante,A939,-11.44583333,-61.43416666,183.53,1.0,9.4,991.6,25.0,4.9,1.3
2012-01-01,2024-10-31,2012-08-31,Mensal,CACOAL,Operante,A939,-11.44583333,-61.43416666,183.53,,0.0,991.1,27.2,4.8,1.4
2012-01-01,2024-10-31,2012-09-30,Mensal,CACOAL,Operante,A939,-11.44583333,-61.43416666,183.53,6.0,38.6,990.1,28.3,6.2,1.4
2012-01-01,2024-10-31,2012-10-31,Mensal,CACOAL,Operante,A939,-11.44583333,-61.43416666,183.53,12.0,222.6,988.0,27.5,6.4,1.3
2012-01-01,2024-10-31,2012-11-30,Mensal,CACOAL,Operante,A939,-11.44583333,-61.43416666,183.53,23.0,249.4,987.2,26.3,6.2,1.3
2012-01-01,2024-10-31,2012-12-31,Mensal,CACOAL,Operante,A939,-11.44583333,-61.43416666,183.53,20.0,162.2,987.3,26.2,5.1,1.3
2012-01-01,2024-10-31,2013-01-31,Mensal,CACOAL,Operante,A939,-11.44583333,-61.43416666,183.53,28.0,429.6,988.6,25.9,5.5,1.3
2012-01-01,2024-10-31,2013-02-28,Mensal,CACOAL,Operante,A939,-11.44583333,-61.43416666,183.53,26.0,353.6,988.2,25.7,5.1,1.3
2012-01-01,2024-10-31,2013-03-31,Mensal,CACOAL,Operante,A939,-11.44583333,-61.43416666,183.53,18.0,270.6,988.9,26.3,5.8,1.3
2012-01-01,2024-10-31,2013-04-30,Mensal,CACOAL,Operante,A939,-11.44583333,-61.43416666,183.53,6.0,,,,4.2,
2012-01-01,2024-10-31,2013-05-31,Mensal,CACOAL,Operante,A939,-11.44583333,-61.43416666,183.53,,,,,4.3,
2012-01-01,2024-10-31,2013-06-30,Mensal,CACOAL,Operante,A939,-11.44583333,-61.43416666,183.53,,,,,3.6,
