Data_Inicial,Data_Final,Data_Medicao,Periodicidade_Medicao,Local_Nome_Estacao,Situacao,Codigo_Estacao,Latitude,Longitude,Altitude,Numero_de_dias_com_precip_pluv_mensal_auto_em_numero,Precipitacao_total_mensal_auto_em_mm,Pressao_atmosferica_media_mensal_auto_em_mB,Temperatura_media_mensal_auto_Celsius,VENTO_velocidade_MAXIMA_mensal_auto_em_metros_seg,VENTO_velocidade_MEDIA_mensal_auto_em_metros_seg
2012-01-01,2024-10-31,2012-01-31,Mensal,JAGUARUANA,Operante,A339,-4.83777777,-37.69972221,12.0,7.0,21.4,1009.2,27.9,7.6,3.4
2012-01-01,2024-10-31,2012-02-29,Mensal,JAGUARUANA,Operante,A339,-4.83777777,-37.69972221,12.0,11.0,179.6,1008.8,27.3,9.4,2.9
2012-01-01,2024-10-31,2012-03-31,Mensal,JAGUARUANA,Operante,A339,-4.83777777,-37.69972221,12.0,14.0,75.0,1009.4,27.3,8.1,2.6
2012-01-01,2024-10-31,2012-04-30,Mensal,JAGUARUANA,Operante,A339,-4.83777777,-37.69972221,12.0,9.0,84.0,1009.2,27.8,8.3,2.7
2012-01-01,2024-10-31,2012-05-31,Mensal,JAGUARUANA,Operante,A339,-4.83777777,-37.69972221,12.0,3.0,7.4,1010.5,28.0,7.8,2.9
2012-01-01,2024-10-31,2012-06-30,Mensal,JAGUARUANA,Operante,A339,-4.83777777,-37.69972221,12.0,3.0,2.4,1011.8,27.7,7.2,2.8
2012-01-01,2024-10-31,2012-07-31,Mensal,JAGUARUANA,Operante,A339,-4.83777777,-37.69972221,12.0,4.0,16.2,1011.8,27.4,7.4,3.1
2012-01-01,2024-10-31,2012-08-31,Mensal,JAGUARUANA,Operante,A339,-4.83777777,-37.69972221,12.0,,0.0,1012.7,27.5,7.9,3.3
2012-01-01,2024-10-31,2012-09-30,Mensal,JAGUARUANA,Operante,A339,-4.83777777,-37.69972221,12.0,0.0,0.0,1012.6,27.7,8.1,3.8
2012-01-01,2024-10-31,2012-10-31,Mensal,JAGUARUANA,Operante,A339,-4.83777777,-37.69972221,12.0,0.0,0.0,1010.1,28.0,8.9,4.1
2012-01-01,2024-10-31,2012-11-30,Mensal,JAGUARUANA,Operante,A339,-4.83777777,-37.69972221,12.0,0.0,0.0,1009.2,27.9,8.8,3.7
2012-01-01,2024-10-31,2012-12-31,Mensal,JAGUARUANA,Operante,A339,-4.83777777,-37.69972221,12.0,2.0,2.0,1008.6,28.5,8.1,3.9
2012-01-01,2024-10-31,2013-01-31,Mensal,JAGUARUANA,Operante,A339,-4.83777777,-37.69972221,12.0,3.0,30.0,1009.5,28.7,8.2,3.6
2012-01-01,2024-10-31,2013-02-28,Mensal,JAGUARUANA,Operante,A339,-4.83777777,-37.69972221,12.0,5.0,25.6,1008.4,28.9,8.6,3.6
2012-01-01,2024-10-31,2013-03-31,Mensal,JAGUARUANA,Operante,A339,-4.83777777,-37.69972221,12.0,6.0,37.4,1009.1,29.1,8.9,3.3
2012-01-01,2024-10-31,2013-04-30,Mensal,JAGUARUANA,Operante,A339,-4.83777777,-37.69972221,12.0,15.0,182.0,1009.7,28.0,7.0,2.4
2012-01-01,2024-10-31,2013-05-31,Mensal,JAGUARUANA,Operante,A339,-4.83777777,-37.69972221,12.0,8.0,23.6,1010.4,27.6,5.6,1.9
2012-01-01,2024-10-31,2013-06-30,Mensal,JAGUARUANA,Operante,A339,-4.83777777,-37.69972221,12.0,9.0,77.4,1011.4,27.0,5.8,1.9
2012-01-01,2024-10-31,2013-07-31,Mensal,JAGUARUANA,Operante,A339,-4.83777777,-37.69972221,12.0,6.0,79.8,1012.4,26.6,7.5,2.3
2012-01-01,2024-10-31,2013-08-31,Mensal,JAGUARUANA,Operante,A339,-4.83777777,-37.69972221,12.0,1.0,0.4,1011.4,27.5,7.4,2.9
2012-01-01,2024-10-31,2013-09-30,Mensal,JAGUARUANA,Operante,A339,-4.83777777,-37.69972221,12.0,0.0,0.0,1011.4,27.9,7.6,3.7
2012-01-01,2024-10-31,2013-10-31,Mensal,JAGUARUANA,Operante,A339,-4.83777777,-37.69972221,12.0,2.0,5.0,1010.6,28.1,8.3,3.9
2012-01-01,2024-10-31,2013-11-30,Mensal,JAGUARUANA,Operante,A339,-4.83777777,-37.69972221,12.0,4.0,7.6,1008.8,28.0,7.7,3.9
2012-01-01,2024-10-31,2013-12-31,Mensal,JAGUARUANA,Operante,A339,-4.83777777,-37.69972221,12.0,3.0,21.8,1009.4,28.1,7.9,3.6
2012-01-01,2024-10-31,2014-01-31,Mensal,JAGUARUANA,Operante,A339,-4.83777777,-37.69972221,12.0,5.0,2.6,1009.6,28.5,8.0,3.5
2012-01-01,2024-10-31,2014-02-28,Mensal,JAGUARUANA,Operante,A339,-4.83777777,-37.69972221,12.0,7.0,54.4,1008.7,28.3,7.8,3.1
2012-01-01,2024-10-31,2014-03-31,Mensal,JAGUARUANA,Operante,A339,-4.83777777,-37.69972221,12.0,9.0,18.4,1009.5,28.3,8.2,2.7
2012-01-01,2024-10-31,2014-04-30,Mensal,JAGUARUANA,Operante,A339,-4.83777777,-37.69972221,12.0,,,1009.8,27.6,6.6,1.7
2012-01-01,2024-10-31,2014-05-31,Mensal,JAGUARUANA,Operante,A339,-4.83777777,-37.69972221,12.0,,,1010.1,27.2,6.7,1.5
2012-01-01,2024-10-31,2014-06-30,Mensal,JAGUARUANA,Operante,A339,-4.83777777,-37.69972221,12.0,3.0,20.0,1011.4,27.5,5.7,1.9
2012-01-01,2024-10-31,2014-07-31,Mensal,JAGUARUANA,Operante,A339,-4.83777777,-37.69972221,12.0,2.0,2.4,1013.5,27.3,6.5,2.3
2012-01-01,2024-10-31,2014-08-31,Mensal,JAGUARUANA,Operante,A339,-4.83777777,-37.69972221,12.0,0.0,0.0,1012.6,27.7,7.0,3.0
2012-01-01,2024-10-31,2014-09-30,Mensal,JAGUARUANA,Operante,A339,-4.83777777,-37.69972221,12.0,2.0,3.8,1012.0,27.8,7.7,3.5
2012-01-01,2024-10-31,2014-10-31,Mensal,JAGUARUANA,Operante,A339,-4.83777777,-37.69972221,12.0,2.0,22.2,1010.8,28.3,8.1,3.9
2012-01-01,2024-10-31,2014-11-30,Mensal,JAGUARUANA,Operante,A339,-4.83777777,-37.69972221,12.0,4.0,10.4,1009.9,27.9,7.7,3.5
2012-01-01,2024-10-31,2014-12-31,Mensal,JAGUARUANA,Operante,A339,-4.83777777,-37.69972221,12.0,,,1010.0,,8.2,4.0
2012-01-01,2024-10-31,2015-01-31,Mensal,JAGUARUANA,Operante,A339,-4.83777777,-37.69972221,12.0,,,,,7.7,
2012-01-01,2024-10-31,2015-02-28,Mensal,JAGUARUANA,Operante,A339,-4.83777777,-37.69972221,12.0,,,,,7.9,
2012-01-01,2024-10-31,2015-03-31,Mensal,JAGUARUANA,Operante,A339,-4.83777777,-37.69972221,12.0,14.0,104.8,1009.7,27.7,9.2,2.2
2012-01-01,2024-10-31,2015-04-30,Mensal,JAGUARUANA,Operante,A339,-4.83777777,-37.69972221,12.0,14.0,94.6,1010.1,27.4,6.4,1.7
2012-01-01,2024-10-31,2015-05-31,Mensal,JAGUARUANA,Operante,A339,-4.83777777,-37.69972221,12.0,4.0,22.2,1010.6,28.3,5.9,2.1
2012-01-01,2024-10-31,2015-06-30,Mensal,JAGUARUANA,Operante,A339,-4.83777777,-37.69972221,12.0,6.0,46.4,1012.3,27.7,7.1,2.3
2012-01-01,2024-10-31,2015-07-31,Mensal,JAGUARUANA,Operante,A339,-4.83777777,-37.69972221,12.0,5.0,18.2,1012.6,27.2,6.6,2.6
2012-01-01,2024-10-31,2015-08-31,Mensal,JAGUARUANA,Operante,A339,-4.83777777,-37.69972221,12.0,1.0,4.6,1012.2,27.5,7.2,3.2
2012-01-01,2024-10-31,2015-09-30,Mensal,JAGUARUANA,Operante,A339,-4.83777777,-37.69972221,12.0,1.0,3.6,1011.8,28.0,8.0,4.0
2012-01-01,2024-10-31,2015-10-31,Mensal,JAGUARUANA,Operante,A339,-4.83777777,-37.69972221,12.0,0.0,0.0,1011.4,28.2,9.0,3.9
2012-01-01,2024-10-31,2015-11-30,Mensal,JAGUARUANA,Operante,A339,-4.83777777,-37.69972221,12.0,0.0,0.0,1009.8,28.4,7.6,3.6
2012-01-01,2024-10-31,2015-12-31,Mensal,JAGUARUANA,Operante,A339,-4.83777777,-37.69972221,12.0,3.0,5.4,1010.7,28.9,8.1,3.6
2012-01-01,2024-10-31,2016-01-31,Mensal,JAGUARUANA,Operante,A339,-4.83777777,-37.69972221,12.0,16.0,45.8,1010.3,27.6,7.1,2.2
2012-01-01,2024-10-31,2016-02-29,Mensal,JAGUARUANA,Operante,A339,-4.83777777,-37.69972221,12.0,,,1009.9,28.2,6.8,2.1
2012-01-01,2024-10-31,2016-03-31,Mensal,JAGUARUANA,Operante,A339,-4.83777777,-37.69972221,12.0,,,,,,
2012-01-01,2024-10-31,2016-04-30,Mensal,JAGUARUANA,Operante,A339,-4.83777777,-37.69972221,12.0,2.0,,,,,
2012-01-01,2024-10-31,2016-05-31,Mensal,JAGUARUANA,Operante,A339,-4.83777777,-37.69972221,12.0,4.0,2.8,1011.3,28.9,6.9,2.4
2012-01-01,2024-10-31,2016-06-30,Mensal,JAGUARUANA,Operante,A339,-4.83777777,-37.69972221,12.0,3.0,16.4,1012.7,28.4,6.2,2.6
2012-01-01,2024-10-31,2016-07-31,Mensal,JAGUARUANA,Operante,A339,-4.83777777,-37.69972221,12.0,0.0,0.0,1012.3,28.2,7.0,3.1
2012-01-01,2024-10-31,2016-08-31,Mensal,JAGUARUANA,Operante,A339,-4.83777777,-37.69972221,12.0,0.0,0.0,1012.4,28.1,7.9,3.3
2012-01-01,2024-10-31,2016-09-30,Mensal,JAGUARUANA,Operante,A339,-4.83777777,-37.69972221,12.0,0.0,0.0,1011.9,28.5,8.2,3.8
2012-01-01,2024-10-31,2016-10-31,Mensal,JAGUARUANA,Operante,A339,-4.83777777,-37.69972221,12.0,0.0,0.0,1009.9,28.9,7.8,3.4
2012-01-01,2024-10-31,2016-11-30,Mensal,JAGUARUANA,Operante,A339,-4.83777777,-37.69972221,12.0,1.0,0.2,1009.1,29.1,8.2,3.5
