Data_Inicial,Data_Final,Data_Medicao,Periodicidade_Medicao,Local_Nome_Estacao,Situacao,Codigo_Estacao,Latitude,Longitude,Altitude,Numero_de_dias_com_precip_pluv_mensal_auto_em_numero,Precipitacao_total_mensal_auto_em_mm,Pressao_atmosferica_media_mensal_auto_em_mB,Temperatura_media_mensal_auto_Celsius,VENTO_velocidade_MAXIMA_mensal_auto_em_metros_seg,VENTO_velocidade_MEDIA_mensal_auto_em_metros_seg
2012-01-01,2024-10-31,2012-01-31,Mensal,PLANALTO,Operante,A855,-25.72194443,-53.74805555,399.1,8.0,175.6,964.5,25.7,9.9,2.8
2012-01-01,2024-10-31,2012-02-29,Mensal,PLANALTO,Operante,A855,-25.72194443,-53.74805555,399.1,13.0,126.4,965.5,26.5,10.9,2.6
2012-01-01,2024-10-31,2012-03-31,Mensal,PLANALTO,Operante,A855,-25.72194443,-53.74805555,399.1,7.0,50.8,967.5,24.5,9.6,2.6
2012-01-01,2024-10-31,2012-04-30,Mensal,PLANALTO,Operante,A855,-25.72194443,-53.74805555,399.1,12.0,367.4,967.7,21.6,10.3,2.7
2012-01-01,2024-10-31,2012-05-31,Mensal,PLANALTO,Operante,A855,-25.72194443,-53.74805555,399.1,7.0,80.4,970.9,19.1,7.7,3.1
2012-01-01,2024-10-31,2012-06-30,Mensal,PLANALTO,Operante,A855,-25.72194443,-53.74805555,399.1,13.0,124.4,970.5,17.2,7.0,2.6
2012-01-01,2024-10-31,2012-07-31,Mensal,PLANALTO,Operante,A855,-25.72194443,-53.74805555,399.1,14.0,80.6,971.0,16.3,8.6,2.7
2012-01-01,2024-10-31,2012-08-31,Mensal,PLANALTO,Operante,A855,-25.72194443,-53.74805555,399.1,4.0,3.2,972.3,21.5,9.6,3.3
2012-01-01,2024-10-31,2012-09-30,Mensal,PLANALTO,Operante,A855,-25.72194443,-53.74805555,399.1,8.0,51.6,969.4,23.1,9.5,3.6
2012-01-01,2024-10-31,2012-10-31,Mensal,PLANALTO,Operante,A855,-25.72194443,-53.74805555,399.1,16.0,209.2,965.8,24.9,13.7,3.7
2012-01-01,2024-10-31,2012-11-30,Mensal,PLANALTO,Operante,A855,-25.72194443,-53.74805555,399.1,8.0,29.6,964.6,25.5,8.5,3.0
2012-01-01,2024-10-31,2012-12-31,Mensal,PLANALTO,Operante,A855,-25.72194443,-53.74805555,399.1,16.0,206.8,963.6,25.9,11.3,3.0
2012-01-01,2024-10-31,2013-01-31,Mensal,PLANALTO,Operante,A855,-25.72194443,-53.74805555,399.1,5.0,,,,10.4,
2012-01-01,2024-10-31,2013-02-28,Mensal,PLANALTO,Operante,A855,-25.72194443,-53.74805555,399.1,,,,,7.0,
2012-01-01,2024-10-31,2013-03-31,Mensal,PLANALTO,Operante,A855,-25.72194443,-53.74805555,399.1,2.0,,,,6.7,
2012-01-01,2024-10-31,2013-04-30,Mensal,PLANALTO,Operante,A855,-25.72194443,-53.74805555,399.1,6.0,51.0,969.0,21.0,11.5,2.7
2012-01-01,2024-10-31,2013-05-31,Mensal,PLANALTO,Operante,A855,-25.72194443,-53.74805555,399.1,14.0,137.8,969.5,18.5,7.4,2.6
2012-01-01,2024-10-31,2013-06-30,Mensal,PLANALTO,Operante,A855,-25.72194443,-53.74805555,399.1,22.0,277.0,970.0,16.9,7.5,2.4
2012-01-01,2024-10-31,2013-07-31,Mensal,PLANALTO,Operante,A855,-25.72194443,-53.74805555,399.1,5.0,34.4,972.5,16.2,6.5,2.6
2012-01-01,2024-10-31,2013-08-31,Mensal,PLANALTO,Operante,A855,-25.72194443,-53.74805555,399.1,9.0,55.8,971.0,16.2,7.9,3.0
2012-01-01,2024-10-31,2013-09-30,Mensal,PLANALTO,Operante,A855,-25.72194443,-53.74805555,399.1,13.0,194.8,969.1,19.3,10.5,3.2
2012-01-01,2024-10-31,2013-10-31,Mensal,PLANALTO,Operante,A855,-25.72194443,-53.74805555,399.1,14.0,154.0,967.6,21.7,9.7,3.0
2012-01-01,2024-10-31,2013-11-30,Mensal,PLANALTO,Operante,A855,-25.72194443,-53.74805555,399.1,10.0,170.8,965.3,24.0,12.4,3.6
2012-01-01,2024-10-31,2013-12-31,Mensal,PLANALTO,Operante,A855,-25.72194443,-53.74805555,399.1,11.0,126.6,963.5,24.8,9.9,2.7
2012-01-01,2024-10-31,2014-01-31,Mensal,PLANALTO,Operante,A855,-25.72194443,-53.74805555,399.1,20.0,230.6,966.4,24.8,9.9,2.3
2012-01-01,2024-10-31,2014-02-28,Mensal,PLANALTO,Operante,A855,-25.72194443,-53.74805555,399.1,14.0,146.6,966.0,25.6,9.1,2.9
2012-01-01,2024-10-31,2014-03-31,Mensal,PLANALTO,Operante,A855,-25.72194443,-53.74805555,399.1,10.0,216.2,966.8,23.4,9.3,2.7
2012-01-01,2024-10-31,2014-04-30,Mensal,PLANALTO,Operante,A855,-25.72194443,-53.74805555,399.1,14.0,215.0,968.7,21.4,10.2,2.8
2012-01-01,2024-10-31,2014-05-31,Mensal,PLANALTO,Operante,A855,-25.72194443,-53.74805555,399.1,12.0,218.0,969.4,18.5,9.1,2.7
2012-01-01,2024-10-31,2014-06-30,Mensal,PLANALTO,Operante,A855,-25.72194443,-53.74805555,399.1,15.0,226.6,969.9,17.4,11.8,2.8
2012-01-01,2024-10-31,2014-07-31,Mensal,PLANALTO,Operante,A855,-25.72194443,-53.74805555,399.1,10.0,190.4,973.0,16.6,8.1,3.1
2012-01-01,2024-10-31,2014-08-31,Mensal,PLANALTO,Operante,A855,-25.72194443,-53.74805555,399.1,1.0,,,,7.9,
2012-01-01,2024-10-31,2014-09-30,Mensal,PLANALTO,Operante,A855,-25.72194443,-53.74805555,399.1,9.0,,,20.0,9.0,
2012-01-01,2024-10-31,2014-10-31,Mensal,PLANALTO,Operante,A855,-25.72194443,-53.74805555,399.1,7.0,50.4,967.2,25.1,10.9,3.5
2012-01-01,2024-10-31,2014-11-30,Mensal,PLANALTO,Operante,A855,-25.72194443,-53.74805555,399.1,12.0,179.8,965.4,23.8,9.9,2.8
2012-01-01,2024-10-31,2014-12-31,Mensal,PLANALTO,Operante,A855,-25.72194443,-53.74805555,399.1,13.0,61.0,965.1,24.6,8.8,2.9
2012-01-01,2024-10-31,2015-01-31,Mensal,PLANALTO,Operante,A855,-25.72194443,-53.74805555,399.1,8.0,,967.4,25.2,12.0,2.4
2012-01-01,2024-10-31,2015-02-28,Mensal,PLANALTO,Operante,A855,-25.72194443,-53.74805555,399.1,,,,,8.3,
2012-01-01,2024-10-31,2015-03-31,Mensal,PLANALTO,Operante,A855,-25.72194443,-53.74805555,399.1,,,,,10.1,
2012-01-01,2024-10-31,2015-04-30,Mensal,PLANALTO,Operante,A855,-25.72194443,-53.74805555,399.1,,,,,7.8,
2012-01-01,2024-10-31,2015-05-31,Mensal,PLANALTO,Operante,A855,-25.72194443,-53.74805555,399.1,12.0,,970.9,19.0,8.0,2.6
2012-01-01,2024-10-31,2015-06-30,Mensal,PLANALTO,Operante,A855,-25.72194443,-53.74805555,399.1,8.0,178.6,972.1,18.3,7.3,2.9
2012-01-01,2024-10-31,2015-07-31,Mensal,PLANALTO,Operante,A855,-25.72194443,-53.74805555,399.1,22.0,350.8,970.6,16.7,10.8,3.0
2012-01-01,2024-10-31,2015-08-31,Mensal,PLANALTO,Operante,A855,-25.72194443,-53.74805555,399.1,5.0,41.4,969.4,21.5,11.7,3.0
2012-01-01,2024-10-31,2015-09-30,Mensal,PLANALTO,Operante,A855,-25.72194443,-53.74805555,399.1,13.0,97.4,966.4,21.8,16.9,3.0
2012-01-01,2024-10-31,2015-10-31,Mensal,PLANALTO,Operante,A855,-25.72194443,-53.74805555,399.1,15.0,114.8,966.5,23.7,12.6,3.2
2012-01-01,2024-10-31,2015-11-30,Mensal,PLANALTO,Operante,A855,-25.72194443,-53.74805555,399.1,22.0,261.2,964.6,22.7,10.5,2.7
2012-01-01,2024-10-31,2015-12-31,Mensal,PLANALTO,Operante,A855,-25.72194443,-53.74805555,399.1,22.0,429.4,965.3,23.8,12.3,2.5
2012-01-01,2024-10-31,2016-01-31,Mensal,PLANALTO,Operante,A855,-25.72194443,-53.74805555,399.1,16.0,211.0,964.4,25.6,8.4,2.6
2012-01-01,2024-10-31,2016-02-29,Mensal,PLANALTO,Operante,A855,-25.72194443,-53.74805555,399.1,22.0,348.4,966.1,25.3,6.4,2.3
2012-01-01,2024-10-31,2016-03-31,Mensal,PLANALTO,Operante,A855,-25.72194443,-53.74805555,399.1,13.0,137.4,968.3,22.8,7.2,2.6
2012-01-01,2024-10-31,2016-04-30,Mensal,PLANALTO,Operante,A855,-25.72194443,-53.74805555,399.1,6.0,80.0,967.9,24.1,8.2,2.8
2012-01-01,2024-10-31,2016-05-31,Mensal,PLANALTO,Operante,A855,-25.72194443,-53.74805555,399.1,15.0,192.4,971.5,17.0,8.8,2.4
2012-01-01,2024-10-31,2016-06-30,Mensal,PLANALTO,Operante,A855,-25.72194443,-53.74805555,399.1,10.0,35.8,973.8,14.2,7.6,2.5
2012-01-01,2024-10-31,2016-07-31,Mensal,PLANALTO,Operante,A855,-25.72194443,-53.74805555,399.1,12.0,76.2,971.1,16.8,10.3,2.7
2012-01-01,2024-10-31,2016-08-31,Mensal,PLANALTO,Operante,A855,-25.72194443,-53.74805555,399.1,11.0,137.4,969.8,18.3,11.5,2.9
2012-01-01,2024-10-31,2016-09-30,Mensal,PLANALTO,Operante,A855,-25.72194443,-53.74805555,399.1,8.0,53.0,970.8,18.8,10.3,2.8
2012-01-01,2024-10-31,2016-10-31,Mensal,PLANALTO,Operante,A855,-25.72194443,-53.74805555,399.1,17.0,267.2,966.9,21.3,9.0,3.4
2012-01-01,2024-10-31,2016-11-30,Mensal,PLANALTO,Operante,A855,-25.72194443,-53.74805555,399.1,5.0,,,23.3,8.1,
2012-01-01,2024-10-31,2016-12-31,Mensal,PLANALTO,Operante,A855,-25.72194443,-53.74805555,399.1,18.0,226.0,965.2,23.6,9.0,2.7
2012-01-01,2024-10-31,2017-01-31,Mensal,PLANALTO,Operante,A855,-25.72194443,-53.74805555,399.1,13.0,59.4,965.8,25.0,9.3,2.4
2012-01-01,2024-10-31,2017-02-28,Mensal,PLANALTO,Operante,A855,-25.72194443,-53.74805555,399.1,14.0,191.4,965.7,25.1,9.8,2.4
2012-01-01,2024-10-31,2017-03-31,Mensal,PLANALTO,Operante,A855,-25.72194443,-53.74805555,399.1,18.0,155.2,967.3,24.2,8.4,2.6
2012-01-01,2024-10-31,2017-04-30,Mensal,PLANALTO,Operante,A855,-25.72194443,-53.74805555,399.1,16.0,63.6,968.8,21.0,8.5,2.7
2012-01-01,2024-10-31,2017-05-31,Mensal,PLANALTO,Operante,A855,-25.72194443,-53.74805555,399.1,21.0,199.8,968.8,20.0,8.7,2.4
2012-01-01,2024-10-31,2017-06-30,Mensal,PLANALTO,Operante,A855,-25.72194443,-53.74805555,399.1,9.0,,,,,
2012-01-01,2024-10-31,2017-07-31,Mensal,PLANALTO,Operante,A855,-25.72194443,-53.74805555,399.1,,,,,,
2012-01-01,2024-10-31,2017-08-31,Mensal,PLANALTO,Operante,A855,-25.72194443,-53.74805555,399.1,8.0,147.0,969.6,19.9,8.2,3.2
2012-01-01,2024-10-31,2017-09-30,Mensal,PLANALTO,Operante,A855,-25.72194443,-53.74805555,399.1,5.0,28.6,969.5,24.3,8.2,3.2
2012-01-01,2024-10-31,2017-10-31,Mensal,PLANALTO,Operante,A855,-25.72194443,-53.74805555,399.1,18.0,461.2,966.1,21.4,16.9,3.5
2012-01-01,2024-10-31,2017-11-30,Mensal,PLANALTO,Operante,A855,-25.72194443,-53.74805555,399.1,11.0,306.0,964.9,22.4,9.9,2.8
2012-01-01,2024-10-31,2017-12-31,Mensal,PLANALTO,Operante,A855,-25.72194443,-53.74805555,399.1,14.0,80.2,964.1,24.9,7.6,2.5
2012-01-01,2024-10-31,2018-01-31,Mensal,PLANALTO,Operante,A855,-25.72194443,-53.74805555,399.1,20.0,358.8,965.3,23.9,6.9,2.2
2012-01-01,2024-10-31,2018-02-28,Mensal,PLANALTO,Operante,A855,-25.72194443,-53.74805555,399.1,9.0,177.8,965.9,24.2,7.3,2.6
2012-01-01,2024-10-31,2018-03-31,Mensal,PLANALTO,Operante,A855,-25.72194443,-53.74805555,399.1,9.0,,,,13.1,
2012-01-01,2024-10-31,2018-04-30,Mensal,PLANALTO,Operante,A855,-25.72194443,-53.74805555,399.1,3.0,,,23.5,7.0,
2012-01-01,2024-10-31,2018-05-31,Mensal,PLANALTO,Operante,A855,-25.72194443,-53.74805555,399.1,11.0,105.8,971.0,19.4,9.6,2.5
2012-01-01,2024-10-31,2018-06-30,Mensal,PLANALTO,Operante,A855,-25.72194443,-53.74805555,399.1,20.0,109.0,972.1,15.8,10.2,1.0
2012-01-01,2024-10-31,2018-07-31,Mensal,PLANALTO,Operante,A855,-25.72194443,-53.74805555,399.1,9.0,10.8,971.5,17.7,8.0,0.3
2012-01-01,2024-10-31,2018-08-31,Mensal,PLANALTO,Operante,A855,-25.72194443,-53.74805555,399.1,12.0,82.4,972.2,15.8,7.2,0.4
2012-01-01,2024-10-31,2018-09-30,Mensal,PLANALTO,Operante,A855,-25.72194443,-53.74805555,399.1,14.0,313.0,967.6,19.9,12.9,0.9
2012-01-01,2024-10-31,2018-10-31,Mensal,PLANALTO,Operante,A855,-25.72194443,-53.74805555,399.1,21.0,290.2,966.3,21.4,14.1,1.2
2012-01-01,2024-10-31,2018-11-30,Mensal,PLANALTO,Operante,A855,-25.72194443,-53.74805555,399.1,10.0,155.2,965.6,24.2,9.5,1.3
2012-01-01,2024-10-31,2018-12-31,Mensal,PLANALTO,Operante,A855,-25.72194443,-53.74805555,399.1,11.0,42.4,966.1,24.9,11.5,0.5
2012-01-01,2024-10-31,2019-01-31,Mensal,PLANALTO,Operante,A855,-25.72194443,-53.74805555,399.1,17.0,123.6,967.0,25.9,11.9,0.5
2012-01-01,2024-10-31,2019-02-28,Mensal,PLANALTO,Operante,A855,-25.72194443,-53.74805555,399.1,14.0,211.2,965.7,24.5,11.0,0.7
2012-01-01,2024-10-31,2019-03-31,Mensal,PLANALTO,Operante,A855,-25.72194443,-53.74805555,399.1,10.0,219.2,968.0,23.5,9.5,0.5
2012-01-01,2024-10-31,2019-04-30,Mensal,PLANALTO,Operante,A855,-25.72194443,-53.74805555,399.1,15.0,213.0,967.8,22.1,7.9,0.4
2012-01-01,2024-10-31,2019-05-31,Mensal,PLANALTO,Operante,A855,-25.72194443,-53.74805555,399.1,19.0,300.2,968.7,19.9,8.8,0.6
2012-01-01,2024-10-31,2019-06-30,Mensal,PLANALTO,Operante,A855,-25.72194443,-53.74805555,399.1,8.0,36.2,971.6,19.4,9.1,0.4
2012-01-01,2024-10-31,2019-07-31,Mensal,PLANALTO,Operante,A855,-25.72194443,-53.74805555,399.1,9.0,32.2,972.1,16.2,8.0,0.5
2012-01-01,2024-10-31,2019-08-31,Mensal,PLANALTO,Operante,A855,-25.72194443,-53.74805555,399.1,4.0,6.6,972.8,18.8,9.4,1.2
2012-01-01,2024-10-31,2019-09-30,Mensal,PLANALTO,Operante,A855,-25.72194443,-53.74805555,399.1,6.0,50.2,968.2,22.5,9.8,1.4
2012-01-01,2024-10-31,2019-10-31,Mensal,PLANALTO,Operante,A855,-25.72194443,-53.74805555,399.1,8.0,112.6,966.5,24.9,12.3,1.1
2012-01-01,2024-10-31,2019-11-30,Mensal,PLANALTO,Operante,A855,-25.72194443,-53.74805555,399.1,13.0,153.0,964.8,24.8,8.6,1.3
2012-01-01,2024-10-31,2019-12-31,Mensal,PLANALTO,Operante,A855,-25.72194443,-53.74805555,399.1,15.0,214.8,965.4,23.8,9.3,1.2
2012-01-01,2024-10-31,2020-01-31,Mensal,PLANALTO,Operante,A855,-25.72194443,-53.74805555,399.1,14.0,184.0,964.5,25.1,9.7,1.2
2012-01-01,2024-10-31,2020-02-29,Mensal,PLANALTO,Operante,A855,-25.72194443,-53.74805555,399.1,7.0,102.0,966.3,25.4,8.2,2.0
2012-01-01,2024-10-31,2020-03-31,Mensal,PLANALTO,Operante,A855,-25.72194443,-53.74805555,399.1,4.0,60.6,967.7,25.3,7.2,1.9
2012-01-01,2024-10-31,2020-04-30,Mensal,PLANALTO,Operante,A855,-25.72194443,-53.74805555,399.1,2.0,47.4,970.1,20.9,6.7,1.8
2012-01-01,2024-10-31,2020-05-31,Mensal,PLANALTO,Operante,A855,-25.72194443,-53.74805555,399.1,12.0,278.0,971.0,17.1,7.3,1.7
2012-01-01,2024-10-31,2020-06-30,Mensal,PLANALTO,Operante,A855,-25.72194443,-53.74805555,399.1,13.0,139.8,969.7,18.5,9.4,1.9
