Data_Inicial,Data_Final,Data_Medicao,Periodicidade_Medicao,Local_Nome_Estacao,Situacao,Codigo_Estacao,Latitude,Longitude,Altitude,Numero_de_dias_com_precip_pluv_mensal_auto_em_numero,Precipitacao_total_mensal_auto_em_mm,Pressao_atmosferica_media_mensal_auto_em_mB,Temperatura_media_mensal_auto_Celsius,VENTO_velocidade_MAXIMA_mensal_auto_em_metros_seg,VENTO_velocidade_MEDIA_mensal_auto_em_metros_seg
2013-11-28,2024-10-31,2013-11-30,Mensal,CAMPO BOM,Operante,A884,-29.674293,-51.064042,23.35,,,,,,
2013-11-28,2024-10-31,2013-12-31,Mensal,CAMPO BOM,Operante,A884,-29.674293,-51.064042,23.35,6.0,121.2,1007.5,25.0,4.8,1.5
2013-11-28,2024-10-31,2014-01-31,Mensal,CAMPO BOM,Operante,A884,-29.674293,-51.064042,23.35,13.0,137.0,1009.3,26.5,5.5,1.4
2013-11-28,2024-10-31,2014-02-28,Mensal,CAMPO BOM,Operante,A884,-29.674293,-51.064042,23.35,15.0,290.0,1010.0,26.1,5.6,1.6
2013-11-28,2024-10-31,2014-03-31,Mensal,CAMPO BOM,Operante,A884,-29.674293,-51.064042,23.35,14.0,154.8,1011.1,23.0,5.5,1.3
2013-11-28,2024-10-31,2014-04-30,Mensal,CAMPO BOM,Operante,A884,-29.674293,-51.064042,23.35,13.0,108.8,1014.2,20.7,6.8,1.3
2013-11-28,2024-10-31,2014-05-31,Mensal,CAMPO BOM,Operante,A884,-29.674293,-51.064042,23.35,18.0,74.0,1015.0,16.6,5.3,1.1
2013-11-28,2024-10-31,2014-06-30,Mensal,CAMPO BOM,Operante,A884,-29.674293,-51.064042,23.35,18.0,264.6,1015.1,15.4,5.5,1.1
2013-11-28,2024-10-31,2014-07-31,Mensal,CAMPO BOM,Operante,A884,-29.674293,-51.064042,23.35,16.0,168.0,1018.4,15.0,7.0,1.2
2013-11-28,2024-10-31,2014-08-31,Mensal,CAMPO BOM,Operante,A884,-29.674293,-51.064042,23.35,16.0,85.6,1016.2,16.1,6.1,1.3
2013-11-28,2024-10-31,2014-09-30,Mensal,CAMPO BOM,Operante,A884,-29.674293,-51.064042,23.35,16.0,263.0,1012.8,18.9,5.6,1.5
2013-11-28,2024-10-31,2014-10-31,Mensal,CAMPO BOM,Operante,A884,-29.674293,-51.064042,23.35,15.0,200.6,1013.1,21.3,6.3,1.5
2013-11-28,2024-10-31,2014-11-30,Mensal,CAMPO BOM,Operante,A884,-29.674293,-51.064042,23.35,13.0,139.4,1010.2,23.1,5.7,1.5
2013-11-28,2024-10-31,2014-12-31,Mensal,CAMPO BOM,Operante,A884,-29.674293,-51.064042,23.35,15.0,244.2,1009.1,24.5,6.3,1.5
2013-11-28,2024-10-31,2015-01-31,Mensal,CAMPO BOM,Operante,A884,-29.674293,-51.064042,23.35,18.0,300.4,1010.3,25.5,6.0,1.3
2013-11-28,2024-10-31,2015-02-28,Mensal,CAMPO BOM,Operante,A884,-29.674293,-51.064042,23.35,16.0,95.8,1010.0,24.7,5.7,1.4
2013-11-28,2024-10-31,2015-03-31,Mensal,CAMPO BOM,Operante,A884,-29.674293,-51.064042,23.35,10.0,95.4,1011.7,23.6,3.6,1.3
2013-11-28,2024-10-31,2015-04-30,Mensal,CAMPO BOM,Operante,A884,-29.674293,-51.064042,23.35,14.0,115.6,1014.0,20.7,4.0,1.1
2013-11-28,2024-10-31,2015-05-31,Mensal,CAMPO BOM,Operante,A884,-29.674293,-51.064042,23.35,17.0,159.2,1015.7,17.9,5.2,1.0
2013-11-28,2024-10-31,2015-06-30,Mensal,CAMPO BOM,Operante,A884,-29.674293,-51.064042,23.35,20.0,218.0,1017.2,15.3,5.4,0.9
2013-11-28,2024-10-31,2015-07-31,Mensal,CAMPO BOM,Operante,A884,-29.674293,-51.064042,23.35,24.0,448.4,1015.8,15.6,7.0,1.2
2013-11-28,2024-10-31,2015-08-31,Mensal,CAMPO BOM,Operante,A884,-29.674293,-51.064042,23.35,10.0,97.4,1013.5,20.7,5.5,1.4
2013-11-28,2024-10-31,2015-09-30,Mensal,CAMPO BOM,Operante,A884,-29.674293,-51.064042,23.35,18.0,247.2,1012.0,17.3,5.1,1.3
2013-11-28,2024-10-31,2015-10-31,Mensal,CAMPO BOM,Operante,A884,-29.674293,-51.064042,23.35,15.0,367.8,1012.7,19.3,7.6,1.5
2013-11-28,2024-10-31,2015-11-30,Mensal,CAMPO BOM,Operante,A884,-29.674293,-51.064042,23.35,17.0,157.2,1010.0,21.4,5.1,1.7
2013-11-28,2024-10-31,2015-12-31,Mensal,CAMPO BOM,Operante,A884,-29.674293,-51.064042,23.35,16.0,157.0,1008.8,24.2,7.5,1.4
2013-11-28,2024-10-31,2016-01-31,Mensal,CAMPO BOM,Operante,A884,-29.674293,-51.064042,23.35,15.0,65.8,1009.1,25.9,4.3,1.5
2013-11-28,2024-10-31,2016-02-29,Mensal,CAMPO BOM,Operante,A884,-29.674293,-51.064042,23.35,7.0,,1009.0,26.5,4.8,1.4
2013-11-28,2024-10-31,2016-03-31,Mensal,CAMPO BOM,Operante,A884,-29.674293,-51.064042,23.35,15.0,187.6,1012.5,22.8,4.8,1.4
2013-11-28,2024-10-31,2016-04-30,Mensal,CAMPO BOM,Operante,A884,-29.674293,-51.064042,23.35,14.0,202.4,1011.6,22.7,6.8,1.4
2013-11-28,2024-10-31,2016-05-31,Mensal,CAMPO BOM,Operante,A884,-29.674293,-51.064042,23.35,14.0,66.8,1017.5,15.2,4.8,1.1
2013-11-28,2024-10-31,2016-06-30,Mensal,CAMPO BOM,Operante,A884,-29.674293,-51.064042,23.35,10.0,6.2,1020.2,11.5,5.2,1.1
2013-11-28,2024-10-31,2016-07-31,Mensal,CAMPO BOM,Operante,A884,-29.674293,-51.064042,23.35,6.0,64.2,1016.2,14.2,6.3,1.4
2013-11-28,2024-10-31,2016-08-31,Mensal,CAMPO BOM,Operante,A884,-29.674293,-51.064042,23.35,15.0,129.6,1015.1,16.2,3.9,1.1
2013-11-28,2024-10-31,2016-09-30,Mensal,CAMPO BOM,Operante,A884,-29.674293,-51.064042,23.35,11.0,81.0,1016.1,16.9,6.2,1.6
2013-11-28,2024-10-31,2016-10-31,Mensal,CAMPO BOM,Operante,A884,-29.674293,-51.064042,23.35,12.0,275.2,1012.1,19.7,7.1,1.6
2013-11-28,2024-10-31,2016-11-30,Mensal,CAMPO BOM,Operante,A884,-29.674293,-51.064042,23.35,10.0,107.4,1011.3,21.4,5.2,1.4
2013-11-28,2024-10-31,2016-12-31,Mensal,CAMPO BOM,Operante,A884,-29.674293,-51.064042,23.35,12.0,132.6,1008.6,24.8,4.5,1.5
2013-11-28,2024-10-31,2017-01-31,Mensal,CAMPO BOM,Operante,A884,-29.674293,-51.064042,23.35,15.0,154.0,1009.5,25.6,4.1,1.4
2013-11-28,2024-10-31,2017-02-28,Mensal,CAMPO BOM,Operante,A884,-29.674293,-51.064042,23.35,12.0,175.6,1008.8,26.3,4.7,1.3
2013-11-28,2024-10-31,2017-03-31,Mensal,CAMPO BOM,Operante,A884,-29.674293,-51.064042,23.35,10.0,170.0,1012.3,23.1,3.8,1.3
2013-11-28,2024-10-31,2017-04-30,Mensal,CAMPO BOM,Operante,A884,-29.674293,-51.064042,23.35,13.0,32.0,1013.9,20.2,5.9,1.3
2013-11-28,2024-10-31,2017-05-31,Mensal,CAMPO BOM,Operante,A884,-29.674293,-51.064042,23.35,21.0,244.0,1014.4,18.2,4.4,1.2
2013-11-28,2024-10-31,2017-06-30,Mensal,CAMPO BOM,Operante,A884,-29.674293,-51.064042,23.35,25.0,180.8,1015.9,15.7,4.2,1.0
2013-11-28,2024-10-31,2017-07-31,Mensal,CAMPO BOM,Operante,A884,-29.674293,-51.064042,23.35,17.0,32.2,1020.9,15.7,3.9,1.0
2013-11-28,2024-10-31,2017-08-31,Mensal,CAMPO BOM,Operante,A884,-29.674293,-51.064042,23.35,16.0,116.2,1015.1,17.4,5.5,1.2
2013-11-28,2024-10-31,2017-09-30,Mensal,CAMPO BOM,Operante,A884,-29.674293,-51.064042,23.35,15.0,167.0,1015.0,20.8,4.2,1.3
2013-11-28,2024-10-31,2017-10-31,Mensal,CAMPO BOM,Operante,A884,-29.674293,-51.064042,23.35,18.0,235.2,1010.5,20.5,4.8,1.5
2013-11-28,2024-10-31,2017-11-30,Mensal,CAMPO BOM,Operante,A884,-29.674293,-51.064042,23.35,12.0,222.6,1009.9,21.0,8.1,1.5
2013-11-28,2024-10-31,2017-12-31,Mensal,CAMPO BOM,Operante,A884,-29.674293,-51.064042,23.35,9.0,155.8,1008.5,24.3,4.6,1.4
