Data_Inicial,Data_Final,Data_Medicao,Periodicidade_Medicao,Local_Nome_Estacao,Situacao,Codigo_Estacao,Latitude,Longitude,Altitude,Numero_de_dias_com_precip_pluv_mensal_auto_em_numero,Precipitacao_total_mensal_auto_em_mm,Pressao_atmosferica_media_mensal_auto_em_mB,Temperatura_media_mensal_auto_Celsius,VENTO_velocidade_MAXIMA_mensal_auto_em_metros_seg,VENTO_velocidade_MEDIA_mensal_auto_em_metros_seg
2012-01-01,2024-10-31,2012-01-31,Mensal,ARARANGUA,Operante,A867,-28.931353,-49.49792,2.0,20.0,192.4,1011.8,23.1,9.8,2.5
2012-01-01,2024-10-31,2012-02-29,Mensal,ARARANGUA,Operante,A867,-28.931353,-49.49792,2.0,14.0,45.4,1010.8,24.8,7.1,1.9
2012-01-01,2024-10-31,2012-03-31,Mensal,ARARANGUA,Operante,A867,-28.931353,-49.49792,2.0,13.0,8.8,1013.6,22.4,7.6,2.1
2012-01-01,2024-10-31,2012-04-30,Mensal,ARARANGUA,Operante,A867,-28.931353,-49.49792,2.0,17.0,36.6,1014.3,20.1,9.9,2.1
2012-01-01,2024-10-31,2012-05-31,Mensal,ARARANGUA,Operante,A867,-28.931353,-49.49792,2.0,20.0,51.6,1018.5,17.8,8.5,1.8
2012-01-01,2024-10-31,2012-06-30,Mensal,ARARANGUA,Operante,A867,-28.931353,-49.49792,2.0,21.0,85.0,1017.1,15.3,11.4,1.4
2012-01-01,2024-10-31,2012-07-31,Mensal,ARARANGUA,Operante,A867,-28.931353,-49.49792,2.0,19.0,114.8,1018.6,14.0,7.4,2.0
2012-01-01,2024-10-31,2012-08-31,Mensal,ARARANGUA,Operante,A867,-28.931353,-49.49792,2.0,9.0,39.6,1020.6,18.6,9.2,2.7
2012-01-01,2024-10-31,2012-09-30,Mensal,ARARANGUA,Operante,A867,-28.931353,-49.49792,2.0,15.0,128.2,1017.7,18.2,11.6,2.8
2012-01-01,2024-10-31,2012-10-31,Mensal,ARARANGUA,Operante,A867,-28.931353,-49.49792,2.0,11.0,143.8,1012.8,21.0,10.1,2.7
2012-01-01,2024-10-31,2012-11-30,Mensal,ARARANGUA,Operante,A867,-28.931353,-49.49792,2.0,9.0,26.8,1013.1,21.8,8.8,2.9
2012-01-01,2024-10-31,2012-12-31,Mensal,ARARANGUA,Operante,A867,-28.931353,-49.49792,2.0,5.0,,,,9.2,
2012-01-01,2024-10-31,2013-01-31,Mensal,ARARANGUA,Operante,A867,-28.931353,-49.49792,2.0,,,,,,
2012-01-01,2024-10-31,2013-02-28,Mensal,ARARANGUA,Operante,A867,-28.931353,-49.49792,2.0,23.0,228.8,1011.7,23.6,13.6,2.0
