Data_Inicial,Data_Final,Data_Medicao,Periodicidade_Medicao,Local_Nome_Estacao,Situacao,Codigo_Estacao,Latitude,Longitude,Altitude,Numero_de_dias_com_precip_pluv_mensal_auto_em_numero,Precipitacao_total_mensal_auto_em_mm,Pressao_atmosferica_media_mensal_auto_em_mB,Temperatura_media_mensal_auto_Celsius,VENTO_velocidade_MAXIMA_mensal_auto_em_metros_seg,VENTO_velocidade_MEDIA_mensal_auto_em_metros_seg
2012-01-01,2024-10-31,2012-01-31,Mensal,BREJO GRANDE,Operante,A421,-10.47388888,-36.48194443,6.11,,17.2,1012.6,26.8,5.0,2.1
2012-01-01,2024-10-31,2012-02-29,Mensal,BREJO GRANDE,Operante,A421,-10.47388888,-36.48194443,6.11,,,1012.3,26.9,5.0,2.0
2012-01-01,2024-10-31,2012-03-31,Mensal,BREJO GRANDE,Operante,A421,-10.47388888,-36.48194443,6.11,,53.6,1012.8,26.8,4.6,1.8
2012-01-01,2024-10-31,2012-04-30,Mensal,BREJO GRANDE,Operante,A421,-10.47388888,-36.48194443,6.11,,39.8,1012.7,26.1,5.2,1.3
2012-01-01,2024-10-31,2012-05-31,Mensal,BREJO GRANDE,Operante,A421,-10.47388888,-36.48194443,6.11,,194.2,1014.4,25.5,4.4,1.3
2012-01-01,2024-10-31,2012-06-30,Mensal,BREJO GRANDE,Operante,A421,-10.47388888,-36.48194443,6.11,,155.0,1016.0,24.8,4.5,1.3
2012-01-01,2024-10-31,2012-07-31,Mensal,BREJO GRANDE,Operante,A421,-10.47388888,-36.48194443,6.11,,162.6,1016.6,24.0,4.2,1.3
2012-01-01,2024-10-31,2012-08-31,Mensal,BREJO GRANDE,Operante,A421,-10.47388888,-36.48194443,6.11,,121.4,1018.2,24.0,4.4,1.7
2012-01-01,2024-10-31,2012-09-30,Mensal,BREJO GRANDE,Operante,A421,-10.47388888,-36.48194443,6.11,,,,,4.4,
2012-01-01,2024-10-31,2012-10-31,Mensal,BREJO GRANDE,Operante,A421,-10.47388888,-36.48194443,6.11,,55.4,1014.5,25.2,4.8,2.0
2012-01-01,2024-10-31,2012-11-30,Mensal,BREJO GRANDE,Operante,A421,-10.47388888,-36.48194443,6.11,,1.8,1011.8,26.6,5.3,2.6
2012-01-01,2024-10-31,2012-12-31,Mensal,BREJO GRANDE,Operante,A421,-10.47388888,-36.48194443,6.11,,10.6,1011.9,26.9,5.2,2.2
2012-01-01,2024-10-31,2013-01-31,Mensal,BREJO GRANDE,Operante,A421,-10.47388888,-36.48194443,6.11,,25.6,1012.4,27.4,5.3,2.4
2012-01-01,2024-10-31,2013-02-28,Mensal,BREJO GRANDE,Operante,A421,-10.47388888,-36.48194443,6.11,,20.2,1012.2,27.6,5.0,2.1
2012-01-01,2024-10-31,2013-03-31,Mensal,BREJO GRANDE,Operante,A421,-10.47388888,-36.48194443,6.11,,37.8,1012.3,27.7,5.2,1.9
2012-01-01,2024-10-31,2013-04-30,Mensal,BREJO GRANDE,Operante,A421,-10.47388888,-36.48194443,6.11,,225.0,1012.6,26.9,4.4,1.6
2012-01-01,2024-10-31,2013-05-31,Mensal,BREJO GRANDE,Operante,A421,-10.47388888,-36.48194443,6.11,,202.0,1014.0,25.9,4.4,1.1
2012-01-01,2024-10-31,2013-06-30,Mensal,BREJO GRANDE,Operante,A421,-10.47388888,-36.48194443,6.11,,172.4,1015.2,25.1,4.4,1.0
2012-01-01,2024-10-31,2013-07-31,Mensal,BREJO GRANDE,Operante,A421,-10.47388888,-36.48194443,6.11,,210.8,1016.7,24.6,4.5,1.3
2012-01-01,2024-10-31,2013-08-31,Mensal,BREJO GRANDE,Operante,A421,-10.47388888,-36.48194443,6.11,,145.8,1016.4,24.4,4.5,1.4
2012-01-01,2024-10-31,2013-09-30,Mensal,BREJO GRANDE,Operante,A421,-10.47388888,-36.48194443,6.11,,49.0,1016.1,25.1,4.6,1.6
2012-01-01,2024-10-31,2013-10-31,Mensal,BREJO GRANDE,Operante,A421,-10.47388888,-36.48194443,6.11,,177.2,1014.7,25.6,5.2,2.0
2012-01-01,2024-10-31,2013-11-30,Mensal,BREJO GRANDE,Operante,A421,-10.47388888,-36.48194443,6.11,,59.0,1012.4,26.0,5.1,1.9
2012-01-01,2024-10-31,2013-12-31,Mensal,BREJO GRANDE,Operante,A421,-10.47388888,-36.48194443,6.11,,8.2,1011.9,26.9,5.2,2.3
2012-01-01,2024-10-31,2014-01-31,Mensal,BREJO GRANDE,Operante,A421,-10.47388888,-36.48194443,6.11,,16.2,1013.2,26.9,4.7,1.6
2012-01-01,2024-10-31,2014-02-28,Mensal,BREJO GRANDE,Operante,A421,-10.47388888,-36.48194443,6.11,,45.8,1012.0,26.8,4.6,1.4
2012-01-01,2024-10-31,2014-03-31,Mensal,BREJO GRANDE,Operante,A421,-10.47388888,-36.48194443,6.11,,73.2,1012.6,26.9,4.5,1.4
2012-01-01,2024-10-31,2014-04-30,Mensal,BREJO GRANDE,Operante,A421,-10.47388888,-36.48194443,6.11,,147.4,1012.6,26.8,3.8,1.1
2012-01-01,2024-10-31,2014-05-31,Mensal,BREJO GRANDE,Operante,A421,-10.47388888,-36.48194443,6.11,,,1013.6,25.8,4.4,1.1
2012-01-01,2024-10-31,2014-06-30,Mensal,BREJO GRANDE,Operante,A421,-10.47388888,-36.48194443,6.11,,,,,3.8,
2012-01-01,2024-10-31,2014-07-31,Mensal,BREJO GRANDE,Operante,A421,-10.47388888,-36.48194443,6.11,,,1018.1,24.4,4.6,1.3
2012-01-01,2024-10-31,2014-08-31,Mensal,BREJO GRANDE,Operante,A421,-10.47388888,-36.48194443,6.11,,,1017.7,24.2,4.6,1.3
2012-01-01,2024-10-31,2014-09-30,Mensal,BREJO GRANDE,Operante,A421,-10.47388888,-36.48194443,6.11,,45.0,1016.5,24.8,4.9,1.9
2012-01-01,2024-10-31,2014-10-31,Mensal,BREJO GRANDE,Operante,A421,-10.47388888,-36.48194443,6.11,,138.4,1015.4,25.5,5.1,2.2
2012-01-01,2024-10-31,2014-11-30,Mensal,BREJO GRANDE,Operante,A421,-10.47388888,-36.48194443,6.11,,81.6,1012.9,25.9,5.4,2.1
2012-01-01,2024-10-31,2014-12-31,Mensal,BREJO GRANDE,Operante,A421,-10.47388888,-36.48194443,6.11,,20.6,1013.4,26.3,5.3,2.1
2012-01-01,2024-10-31,2015-01-31,Mensal,BREJO GRANDE,Operante,A421,-10.47388888,-36.48194443,6.11,,8.8,1014.2,27.0,5.0,2.1
2012-01-01,2024-10-31,2015-02-28,Mensal,BREJO GRANDE,Operante,A421,-10.47388888,-36.48194443,6.11,,70.2,1013.0,27.1,5.0,1.8
2012-01-01,2024-10-31,2015-03-31,Mensal,BREJO GRANDE,Operante,A421,-10.47388888,-36.48194443,6.11,,120.0,1012.6,27.1,5.0,1.6
2012-01-01,2024-10-31,2015-04-30,Mensal,BREJO GRANDE,Operante,A421,-10.47388888,-36.48194443,6.11,,80.0,1012.5,27.2,4.7,1.4
2012-01-01,2024-10-31,2015-05-31,Mensal,BREJO GRANDE,Operante,A421,-10.47388888,-36.48194443,6.11,,168.0,1014.2,26.1,4.0,0.9
2012-01-01,2024-10-31,2015-06-30,Mensal,BREJO GRANDE,Operante,A421,-10.47388888,-36.48194443,6.11,,234.2,1016.5,25.1,4.4,1.1
2012-01-01,2024-10-31,2015-07-31,Mensal,BREJO GRANDE,Operante,A421,-10.47388888,-36.48194443,6.11,,323.0,1017.1,24.7,4.3,1.3
2012-01-01,2024-10-31,2015-08-31,Mensal,BREJO GRANDE,Operante,A421,-10.47388888,-36.48194443,6.11,,69.2,1017.3,24.3,4.5,1.4
2012-01-01,2024-10-31,2015-09-30,Mensal,BREJO GRANDE,Operante,A421,-10.47388888,-36.48194443,6.11,,26.4,1015.9,25.1,4.7,1.8
2012-01-01,2024-10-31,2015-10-31,Mensal,BREJO GRANDE,Operante,A421,-10.47388888,-36.48194443,6.11,,36.8,1015.3,25.9,6.0,2.2
2012-01-01,2024-10-31,2015-11-30,Mensal,BREJO GRANDE,Operante,A421,-10.47388888,-36.48194443,6.11,,1.6,1012.5,26.9,6.4,3.0
2012-01-01,2024-10-31,2015-12-31,Mensal,BREJO GRANDE,Operante,A421,-10.47388888,-36.48194443,6.11,,25.6,1014.0,27.1,6.3,2.4
2012-01-01,2024-10-31,2016-01-31,Mensal,BREJO GRANDE,Operante,A421,-10.47388888,-36.48194443,6.11,,93.0,1012.4,27.4,5.7,2.0
2012-01-01,2024-10-31,2016-02-29,Mensal,BREJO GRANDE,Operante,A421,-10.47388888,-36.48194443,6.11,,41.2,1013.4,27.2,4.7,1.6
2012-01-01,2024-10-31,2016-03-31,Mensal,BREJO GRANDE,Operante,A421,-10.47388888,-36.48194443,6.11,,82.6,1013.5,27.6,4.8,1.6
2012-01-01,2024-10-31,2016-04-30,Mensal,BREJO GRANDE,Operante,A421,-10.47388888,-36.48194443,6.11,,,,,4.3,
2012-01-01,2024-10-31,2016-05-31,Mensal,BREJO GRANDE,Operante,A421,-10.47388888,-36.48194443,6.11,,,,,,
2012-01-01,2024-10-31,2016-06-30,Mensal,BREJO GRANDE,Operante,A421,-10.47388888,-36.48194443,6.11,,,,,,
2012-01-01,2024-10-31,2016-07-31,Mensal,BREJO GRANDE,Operante,A421,-10.47388888,-36.48194443,6.11,,,,,4.7,
2012-01-01,2024-10-31,2016-08-31,Mensal,BREJO GRANDE,Operante,A421,-10.47388888,-36.48194443,6.11,,,,,5.1,
2012-01-01,2024-10-31,2016-09-30,Mensal,BREJO GRANDE,Operante,A421,-10.47388888,-36.48194443,6.11,,,,,,
2012-01-01,2024-10-31,2016-10-31,Mensal,BREJO GRANDE,Operante,A421,-10.47388888,-36.48194443,6.11,,,,,,
2012-01-01,2024-10-31,2016-11-30,Mensal,BREJO GRANDE,Operante,A421,-10.47388888,-36.48194443,6.11,,4.0,1012.7,27.1,6.7,3.1
2012-01-01,2024-10-31,2016-12-31,Mensal,BREJO GRANDE,Operante,A421,-10.47388888,-36.48194443,6.11,,11.2,1012.4,27.5,7.1,3.0
2012-01-01,2024-10-31,2017-01-31,Mensal,BREJO GRANDE,Operante,A421,-10.47388888,-36.48194443,6.11,,4.6,1012.9,27.5,5.4,2.4
2012-01-01,2024-10-31,2017-02-28,Mensal,BREJO GRANDE,Operante,A421,-10.47388888,-36.48194443,6.11,,18.8,1012.4,27.6,5.3,2.2
2012-01-01,2024-10-31,2017-03-31,Mensal,BREJO GRANDE,Operante,A421,-10.47388888,-36.48194443,6.11,,,1012.1,27.7,5.0,1.8
2012-01-01,2024-10-31,2017-04-30,Mensal,BREJO GRANDE,Operante,A421,-10.47388888,-36.48194443,6.11,,,1012.8,27.3,4.9,1.5
2012-01-01,2024-10-31,2017-05-31,Mensal,BREJO GRANDE,Operante,A421,-10.47388888,-36.48194443,6.11,,55.4,1014.1,26.3,4.8,1.4
2012-01-01,2024-10-31,2017-06-30,Mensal,BREJO GRANDE,Operante,A421,-10.47388888,-36.48194443,6.11,,314.6,1016.0,25.3,5.1,1.4
2012-01-01,2024-10-31,2017-07-31,Mensal,BREJO GRANDE,Operante,A421,-10.47388888,-36.48194443,6.11,,182.4,1019.0,24.4,4.5,1.8
2012-01-01,2024-10-31,2017-08-31,Mensal,BREJO GRANDE,Operante,A421,-10.47388888,-36.48194443,6.11,,116.8,1017.3,24.0,5.2,1.2
2012-01-01,2024-10-31,2017-09-30,Mensal,BREJO GRANDE,Operante,A421,-10.47388888,-36.48194443,6.11,,215.0,1018.0,24.4,5.1,1.9
2012-01-01,2024-10-31,2017-10-31,Mensal,BREJO GRANDE,Operante,A421,-10.47388888,-36.48194443,6.11,,47.4,1015.2,25.5,5.5,2.0
2012-01-01,2024-10-31,2017-11-30,Mensal,BREJO GRANDE,Operante,A421,-10.47388888,-36.48194443,6.11,,0.8,1012.6,26.4,6.0,2.7
2012-01-01,2024-10-31,2017-12-31,Mensal,BREJO GRANDE,Operante,A421,-10.47388888,-36.48194443,6.11,,,1012.2,26.9,6.6,2.6
2012-01-01,2024-10-31,2018-01-31,Mensal,BREJO GRANDE,Operante,A421,-10.47388888,-36.48194443,6.11,,,1012.7,27.3,6.3,2.3
2012-01-01,2024-10-31,2018-02-28,Mensal,BREJO GRANDE,Operante,A421,-10.47388888,-36.48194443,6.11,,,1011.8,27.3,5.6,2.2
