Data_Inicial,Data_Final,Data_Medicao,Periodicidade_Medicao,Local_Nome_Estacao,Situacao,Codigo_Estacao,Latitude,Longitude,Altitude,Numero_de_dias_com_precip_pluv_mensal_auto_em_numero,Precipitacao_total_mensal_auto_em_mm,Pressao_atmosferica_media_mensal_auto_em_mB,Temperatura_media_mensal_auto_Celsius,VENTO_velocidade_MAXIMA_mensal_auto_em_metros_seg,VENTO_velocidade_MEDIA_mensal_auto_em_metros_seg
2017-03-16,2024-10-31,2017-03-31,Mensal,ECOPORANGA,Operante,A631,-18.29138888,-40.73638888,224.0,6.0,,,,5.3,
2017-03-16,2024-10-31,2017-04-30,Mensal,ECOPORANGA,Operante,A631,-18.29138888,-40.73638888,224.0,8.0,40.8,989.4,24.7,6.5,1.7
2017-03-16,2024-10-31,2017-05-31,Mensal,ECOPORANGA,Operante,A631,-18.29138888,-40.73638888,224.0,11.0,53.2,991.1,22.7,5.3,1.6
2017-03-16,2024-10-31,2017-06-30,Mensal,ECOPORANGA,Operante,A631,-18.29138888,-40.73638888,224.0,11.0,39.0,993.2,22.2,6.7,1.7
2017-03-16,2024-10-31,2017-07-31,Mensal,ECOPORANGA,Operante,A631,-18.29138888,-40.73638888,224.0,18.0,58.4,997.7,19.8,6.7,2.0
2017-03-16,2024-10-31,2017-08-31,Mensal,ECOPORANGA,Operante,A631,-18.29138888,-40.73638888,224.0,6.0,9.4,993.5,20.3,6.7,1.7
2017-03-16,2024-10-31,2017-09-30,Mensal,ECOPORANGA,Operante,A631,-18.29138888,-40.73638888,224.0,17.0,,995.2,21.4,7.0,2.3
2017-03-16,2024-10-31,2017-10-31,Mensal,ECOPORANGA,Operante,A631,-18.29138888,-40.73638888,224.0,11.0,30.6,989.7,24.9,8.1,2.3
2017-03-16,2024-10-31,2017-11-30,Mensal,ECOPORANGA,Operante,A631,-18.29138888,-40.73638888,224.0,14.0,54.0,987.4,24.2,8.1,2.3
2017-03-16,2024-10-31,2017-12-31,Mensal,ECOPORANGA,Operante,A631,-18.29138888,-40.73638888,224.0,16.0,347.0,986.5,24.6,5.4,1.8
2017-03-16,2024-10-31,2018-01-31,Mensal,ECOPORANGA,Operante,A631,-18.29138888,-40.73638888,224.0,4.0,27.6,987.4,26.7,6.5,1.9
2017-03-16,2024-10-31,2018-02-28,Mensal,ECOPORANGA,Operante,A631,-18.29138888,-40.73638888,224.0,13.0,122.4,986.8,25.4,5.8,1.6
2017-03-16,2024-10-31,2018-03-31,Mensal,ECOPORANGA,Operante,A631,-18.29138888,-40.73638888,224.0,18.0,149.8,986.5,25.7,6.2,1.5
2017-03-16,2024-10-31,2018-04-30,Mensal,ECOPORANGA,Operante,A631,-18.29138888,-40.73638888,224.0,14.0,83.4,990.4,23.5,5.5,1.5
2017-03-16,2024-10-31,2018-05-31,Mensal,ECOPORANGA,Operante,A631,-18.29138888,-40.73638888,224.0,11.0,17.8,992.0,22.4,5.8,1.5
2017-03-16,2024-10-31,2018-06-30,Mensal,ECOPORANGA,Operante,A631,-18.29138888,-40.73638888,224.0,9.0,9.8,993.4,22.1,5.9,1.5
2017-03-16,2024-10-31,2018-07-31,Mensal,ECOPORANGA,Operante,A631,-18.29138888,-40.73638888,224.0,6.0,14.2,993.7,21.5,5.4,1.3
2017-03-16,2024-10-31,2018-08-31,Mensal,ECOPORANGA,Operante,A631,-18.29138888,-40.73638888,224.0,8.0,46.6,993.2,22.4,6.1,1.9
2017-03-16,2024-10-31,2018-09-30,Mensal,ECOPORANGA,Operante,A631,-18.29138888,-40.73638888,224.0,4.0,2.0,990.1,23.4,8.0,2.1
2017-03-16,2024-10-31,2018-10-31,Mensal,ECOPORANGA,Operante,A631,-18.29138888,-40.73638888,224.0,17.0,97.0,988.4,24.3,7.4,2.3
2017-03-16,2024-10-31,2018-11-30,Mensal,ECOPORANGA,Operante,A631,-18.29138888,-40.73638888,224.0,19.0,294.6,988.5,24.3,7.3,1.9
2017-03-16,2024-10-31,2018-12-31,Mensal,ECOPORANGA,Operante,A631,-18.29138888,-40.73638888,224.0,16.0,180.0,987.7,24.9,6.1,1.7
2017-03-16,2024-10-31,2019-01-31,Mensal,ECOPORANGA,Operante,A631,-18.29138888,-40.73638888,224.0,9.0,17.4,989.7,26.9,5.7,1.7
2017-03-16,2024-10-31,2019-02-28,Mensal,ECOPORANGA,Operante,A631,-18.29138888,-40.73638888,224.0,8.0,110.4,986.7,27.6,7.4,1.7
2017-03-16,2024-10-31,2019-03-31,Mensal,ECOPORANGA,Operante,A631,-18.29138888,-40.73638888,224.0,9.0,20.8,987.9,26.9,6.6,1.9
2017-03-16,2024-10-31,2019-04-30,Mensal,ECOPORANGA,Operante,A631,-18.29138888,-40.73638888,224.0,14.0,86.6,988.0,26.1,5.7,1.7
2017-03-16,2024-10-31,2019-05-31,Mensal,ECOPORANGA,Operante,A631,-18.29138888,-40.73638888,224.0,5.0,21.8,989.3,24.5,7.4,1.5
2017-03-16,2024-10-31,2019-06-30,Mensal,ECOPORANGA,Operante,A631,-18.29138888,-40.73638888,224.0,13.0,58.2,993.9,22.2,8.1,1.5
2017-03-16,2024-10-31,2019-07-31,Mensal,ECOPORANGA,Operante,A631,-18.29138888,-40.73638888,224.0,9.0,25.2,993.7,21.0,6.6,1.8
2017-03-16,2024-10-31,2019-08-31,Mensal,ECOPORANGA,Operante,A631,-18.29138888,-40.73638888,224.0,9.0,81.8,995.5,21.2,8.3,2.2
2017-03-16,2024-10-31,2019-09-30,Mensal,ECOPORANGA,Operante,A631,-18.29138888,-40.73638888,224.0,5.0,13.6,992.1,23.1,7.6,2.2
2017-03-16,2024-10-31,2019-10-31,Mensal,ECOPORANGA,Operante,A631,-18.29138888,-40.73638888,224.0,7.0,33.0,989.5,24.3,7.0,2.3
2017-03-16,2024-10-31,2019-11-30,Mensal,ECOPORANGA,Operante,A631,-18.29138888,-40.73638888,224.0,14.0,112.6,986.9,25.4,7.0,2.4
2017-03-16,2024-10-31,2019-12-31,Mensal,ECOPORANGA,Operante,A631,-18.29138888,-40.73638888,224.0,18.0,101.6,987.6,25.5,12.7,2.1
2017-03-16,2024-10-31,2020-01-31,Mensal,ECOPORANGA,Operante,A631,-18.29138888,-40.73638888,224.0,13.0,135.6,986.1,26.2,7.7,1.9
2017-03-16,2024-10-31,2020-02-29,Mensal,ECOPORANGA,Operante,A631,-18.29138888,-40.73638888,224.0,5.0,,987.6,27.6,7.3,1.9
2017-03-16,2024-10-31,2020-03-31,Mensal,ECOPORANGA,Operante,A631,-18.29138888,-40.73638888,224.0,,,,,7.9,
2017-03-16,2024-10-31,2020-04-30,Mensal,ECOPORANGA,Operante,A631,-18.29138888,-40.73638888,224.0,,,,,6.0,
2017-03-16,2024-10-31,2020-05-31,Mensal,ECOPORANGA,Operante,A631,-18.29138888,-40.73638888,224.0,,,,,5.4,
2017-03-16,2024-10-31,2020-06-30,Mensal,ECOPORANGA,Operante,A631,-18.29138888,-40.73638888,224.0,,,,,6.0,
2017-03-16,2024-10-31,2020-07-31,Mensal,ECOPORANGA,Operante,A631,-18.29138888,-40.73638888,224.0,,,,,5.4,
2017-03-16,2024-10-31,2020-08-31,Mensal,ECOPORANGA,Operante,A631,-18.29138888,-40.73638888,224.0,,,,,5.7,
2017-03-16,2024-10-31,2020-09-30,Mensal,ECOPORANGA,Operante,A631,-18.29138888,-40.73638888,224.0,,,,,6.3,
2017-03-16,2024-10-31,2020-10-31,Mensal,ECOPORANGA,Operante,A631,-18.29138888,-40.73638888,224.0,,,,,7.2,
2017-03-16,2024-10-31,2020-11-30,Mensal,ECOPORANGA,Operante,A631,-18.29138888,-40.73638888,224.0,,,,,7.3,
2017-03-16,2024-10-31,2020-12-31,Mensal,ECOPORANGA,Operante,A631,-18.29138888,-40.73638888,224.0,,,,,8.2,
2017-03-16,2024-10-31,2021-01-31,Mensal,ECOPORANGA,Operante,A631,-18.29138888,-40.73638888,224.0,,,,,7.4,
2017-03-16,2024-10-31,2021-02-28,Mensal,ECOPORANGA,Operante,A631,-18.29138888,-40.73638888,224.0,,,,,5.8,
2017-03-16,2024-10-31,2021-03-31,Mensal,ECOPORANGA,Operante,A631,-18.29138888,-40.73638888,224.0,,,,,5.0,
2017-03-16,2024-10-31,2021-04-30,Mensal,ECOPORANGA,Operante,A631,-18.29138888,-40.73638888,224.0,,,,,5.4,
2017-03-16,2024-10-31,2021-05-31,Mensal,ECOPORANGA,Operante,A631,-18.29138888,-40.73638888,224.0,,,,,7.4,
2017-03-16,2024-10-31,2021-06-30,Mensal,ECOPORANGA,Operante,A631,-18.29138888,-40.73638888,224.0,,,,,5.1,
2017-03-16,2024-10-31,2021-07-31,Mensal,ECOPORANGA,Operante,A631,-18.29138888,-40.73638888,224.0,,,,,6.3,
2017-03-16,2024-10-31,2021-08-31,Mensal,ECOPORANGA,Operante,A631,-18.29138888,-40.73638888,224.0,,,,,6.4,
2017-03-16,2024-10-31,2021-09-30,Mensal,ECOPORANGA,Operante,A631,-18.29138888,-40.73638888,224.0,,,,,5.4,
2017-03-16,2024-10-31,2021-10-31,Mensal,ECOPORANGA,Operante,A631,-18.29138888,-40.73638888,224.0,,,,,5.3,
2017-03-16,2024-10-31,2021-11-30,Mensal,ECOPORANGA,Operante,A631,-18.29138888,-40.73638888,224.0,,,,,5.2,
2017-03-16,2024-10-31,2021-12-31,Mensal,ECOPORANGA,Operante,A631,-18.29138888,-40.73638888,224.0,18.0,301.0,986.0,24.2,7.5,2.0
2017-03-16,2024-10-31,2022-01-31,Mensal,ECOPORANGA,Operante,A631,-18.29138888,-40.73638888,224.0,12.0,125.8,987.1,26.3,6.5,1.7
2017-03-16,2024-10-31,2022-02-28,Mensal,ECOPORANGA,Operante,A631,-18.29138888,-40.73638888,224.0,16.0,205.6,987.0,26.1,5.0,1.6
2017-03-16,2024-10-31,2022-03-31,Mensal,ECOPORANGA,Operante,A631,-18.29138888,-40.73638888,224.0,12.0,27.0,988.1,25.9,5.9,1.5
2017-03-16,2024-10-31,2022-04-30,Mensal,ECOPORANGA,Operante,A631,-18.29138888,-40.73638888,224.0,5.0,30.6,988.4,25.6,6.7,1.6
2017-03-16,2024-10-31,2022-05-31,Mensal,ECOPORANGA,Operante,A631,-18.29138888,-40.73638888,224.0,6.0,18.2,990.8,22.9,6.9,1.7
2017-03-16,2024-10-31,2022-06-30,Mensal,ECOPORANGA,Operante,A631,-18.29138888,-40.73638888,224.0,1.0,0.2,991.7,21.3,5.3,
2017-03-16,2024-10-31,2022-07-31,Mensal,ECOPORANGA,Operante,A631,-18.29138888,-40.73638888,224.0,10.0,15.2,994.0,21.4,,
2017-03-16,2024-10-31,2022-08-31,Mensal,ECOPORANGA,Operante,A631,-18.29138888,-40.73638888,224.0,5.0,2.8,993.4,21.8,,
2017-03-16,2024-10-31,2022-09-30,Mensal,ECOPORANGA,Operante,A631,-18.29138888,-40.73638888,224.0,6.0,10.8,991.5,22.4,7.6,2.4
2017-03-16,2024-10-31,2022-10-31,Mensal,ECOPORANGA,Operante,A631,-18.29138888,-40.73638888,224.0,11.0,95.2,989.5,25.0,6.9,2.3
2017-03-16,2024-10-31,2022-11-30,Mensal,ECOPORANGA,Operante,A631,-18.29138888,-40.73638888,224.0,18.0,312.4,987.3,23.6,7.4,
2017-03-16,2024-10-31,2022-12-31,Mensal,ECOPORANGA,Operante,A631,-18.29138888,-40.73638888,224.0,24.0,400.8,986.4,24.1,,
2017-03-16,2024-10-31,2023-01-31,Mensal,ECOPORANGA,Operante,A631,-18.29138888,-40.73638888,224.0,22.0,119.0,987.5,25.5,,
2017-03-16,2024-10-31,2023-02-28,Mensal,ECOPORANGA,Operante,A631,-18.29138888,-40.73638888,224.0,8.0,43.4,988.1,26.4,,
2017-03-16,2024-10-31,2023-03-31,Mensal,ECOPORANGA,Operante,A631,-18.29138888,-40.73638888,224.0,7.0,33.4,988.9,26.1,,
2017-03-16,2024-10-31,2023-04-30,Mensal,ECOPORANGA,Operante,A631,-18.29138888,-40.73638888,224.0,10.0,45.2,987.9,25.1,,
2017-03-16,2024-10-31,2023-05-31,Mensal,ECOPORANGA,Operante,A631,-18.29138888,-40.73638888,224.0,8.0,32.0,991.2,22.8,,
2017-03-16,2024-10-31,2023-06-30,Mensal,ECOPORANGA,Operante,A631,-18.29138888,-40.73638888,224.0,5.0,13.0,993.8,21.7,4.8,1.3
2017-03-16,2024-10-31,2023-07-31,Mensal,ECOPORANGA,Operante,A631,-18.29138888,-40.73638888,224.0,9.0,48.4,994.1,21.3,7.2,1.9
2017-03-16,2024-10-31,2023-08-31,Mensal,ECOPORANGA,Operante,A631,-18.29138888,-40.73638888,224.0,10.0,86.2,991.6,22.7,6.3,1.8
2017-03-16,2024-10-31,2023-09-30,Mensal,ECOPORANGA,Operante,A631,-18.29138888,-40.73638888,224.0,10.0,9.6,991.4,23.6,7.7,2.0
2017-03-16,2024-10-31,2023-10-31,Mensal,ECOPORANGA,Operante,A631,-18.29138888,-40.73638888,224.0,10.0,33.8,988.1,25.7,6.9,2.1
2017-03-16,2024-10-31,2023-11-30,Mensal,ECOPORANGA,Operante,A631,-18.29138888,-40.73638888,224.0,3.0,,986.8,27.3,8.6,2.3
2017-03-16,2024-10-31,2023-12-31,Mensal,ECOPORANGA,Operante,A631,-18.29138888,-40.73638888,224.0,6.0,,986.8,27.8,7.7,2.4
2017-03-16,2024-10-31,2024-01-31,Mensal,ECOPORANGA,Operante,A631,-18.29138888,-40.73638888,224.0,15.0,,986.3,26.6,9.0,1.7
2017-03-16,2024-10-31,2024-02-29,Mensal,ECOPORANGA,Operante,A631,-18.29138888,-40.73638888,224.0,10.0,,988.5,25.8,9.0,1.5
